 	io	voglio	che	Maria	venga	qui	</S>
a31	0.284356315	0.2446923615	0.03147475175	0.00270317855	0.012934429	0.03086732942	0.39297164
a39	0.215503475	0.250801948167	0.101793222917	0.02285325495	0.0456634103333	0.01209341062	0.351291273333
a31	0.315622231667	0.212580100389	0.116481347639	0.0313584674167	0.0566450364444	0.00588904288333	0.261423774444
a37	0.271283068556	0.254562173463	0.0561610065463	0.0141106075722	0.0325516534815	0.128348608438	0.242982891481
a31	0.401301434185	0.165002035154	0.0470673661821	0.0100806610241	0.0266906098272	0.171077908479	0.178779998827
a11	0.636183378062	0.081554955718	0.0408321320607	0.00828784644137	0.0197472729424	0.091108608493	0.122285824609
a20	0.491433322687	0.0597762485727	0.0176988582202	0.00458475754712	0.0281902146475	0.155912916164	0.242403708203
a4	0.415342157562	0.0804593528576	0.0391136802734	0.0202318409824	0.0381260058825	0.165711153055	0.241015836068
a24	0.477116085854	0.102340100953	0.0574150867578	0.0274668439941	0.0323092289608	0.185019228685	0.118333432023
a31	0.469453448618	0.101600816984	0.0616528855859	0.0313620096647	0.0370385616536	0.215302102895	0.083590162341
a11	0.410645102873	0.134841392328	0.102020285195	0.0595449425549	0.0534653652179	0.156027710965	0.083455182447
a24	0.311388244291	0.153482237443	0.126309400398	0.0845035088516	0.074388336406	0.141096816988	0.108831430816
a31	0.26846157143	0.140710962481	0.125760468799	0.101510442951	0.0990903654687	0.145304898996	0.119161280272
a46	0.223326250477	0.139667907494	0.128873666266	0.11369088765	0.11294737849	0.154307306332	0.127186610091
a8	0.180017966826	0.140638249165	0.132684015422	0.124191749217	0.123446036163	0.160152418777	0.13886957003
</S>	0.167187988413	0.139275474583	0.134160702711	0.129534174609	0.129253993081	0.158350184389	0.142237495015
