 	nella	pasta	metti	sale	vuole	il	sale	</S>
a28	0.0028514577	0.018588735	0.73429748	0.0197274443	0.0189365435	0.0151079767	0.152948405	0.0375419255
a31	0.0030244653	0.0193787856667	0.786219846667	0.0198213798833	0.0188214308733	0.0147456822	0.118759368333	0.0192290092667
a7	0.0055689871	0.0184249538889	0.846706248889	0.0284955717444	0.0102622003311	0.00683473886667	0.072139231111	0.0115680321889
a46	0.00517813112333	0.0146835418296	0.614877242963	0.0320712570481	0.0348871271104	0.0541361044556	0.207971902037	0.0361946627296
a10	0.00209940601111	0.00538012680987	0.294502956321	0.0116999234694	0.0486979023701	0.138152471485	0.393774490679	0.10569272091
a14	0.00364355405037	0.00730478393662	0.178923470774	0.0042382718098	0.0328229491234	0.255417750495	0.34347103356	0.174178180303
a31	0.0101133658501	0.0176532573122	0.272164416925	0.00507957976993	0.0362718500411	0.283975116832	0.22732882452	0.147413573434
a0	0.0187075712834	0.0731112791041	0.374365662308	0.0118796577566	0.044059169347	0.179425953611	0.207891728173	0.0905589811447
a20	0.0319070414278	0.134415739701	0.329156460769	0.0239891862522	0.045347549449	0.11924253587	0.217704639391	0.0982368303816
a31	0.0337351884759	0.110129345567	0.26508850359	0.0573466310841	0.0763308121497	0.148748321957	0.208747466464	0.0998736934605
a10	0.0351847341586	0.078348004189	0.18720461453	0.0966385436947	0.111529187383	0.161863480652	0.233257852155	0.0959735644868
a0	0.0698559757195	0.11500287473	0.111406484843	0.120230921232	0.120509595794	0.137825833551	0.214373847385	0.110794431496
a18	0.0787853119065	0.118402058243	0.078932980281	0.176403773744	0.156698105265	0.15240663785	0.131313822462	0.107057277165
a17	0.0639250206355	0.080264796081	0.060665205427	0.217147717915	0.221161061755	0.168924579283	0.0978892608207	0.090022359055
a8	0.0796303935452	0.0780664686937	0.0656572584757	0.191829959305	0.243973053918	0.153566608428	0.0927840936069	0.0944921763517
</S>	0.0927754817726	0.0852365943468	0.0740766592379	0.172320179653	0.236390236959	0.134816707214	0.0986451518035	0.105739003176
