 	è	possibile	che	è	entrato	da	qui	</S>
a13	0.7951861	0.168939946	0.006888191	0.0001094079835	0.0005253835325	0.001167835986	0.00407451239	0.023108631
a31	0.487102078767	0.462412445333	0.0382339063333	9.06903301667e-05	0.000179206735583	0.00039258104398	0.00139078915467	0.0101982854333
a15	0.165823708356	0.718026648444	0.0817390754444	9.00099243889e-05	0.000215525038278	0.000336243439307	0.00096869888289	0.0328000459111
a20	0.059667987452	0.689481182815	0.0691314151481	7.52619891296e-05	0.00163497786943	0.0038043385131	0.00466324302763	0.17154158697
a11	0.0480421938173	0.550096337605	0.0303198213827	0.00080141290971	0.0127963676231	0.0450895208377	0.0448406090092	0.268013752323
a31	0.0636196612724	0.483287335868	0.0216237747942	0.00485151220324	0.0327380058744	0.0913823249459	0.0936268476697	0.208870544108
a39	0.0574201244241	0.448386411956	0.0573341779314	0.0374981984011	0.0719092519581	0.113740948315	0.0881549805566	0.125555910369
a46	0.0379654954747	0.495481417319	0.0879292509771	0.0507245808004	0.0780099406527	0.105370238438	0.0681229068522	0.0763961637897
a18	0.0434633631582	0.470794429106	0.0879889719924	0.0439821166001	0.0675081302176	0.0963020218127	0.0929402322841	0.0970207225966
a31	0.182061479053	0.266105479702	0.0847400106641	0.0597101922	0.0791861767392	0.101486652604	0.112948377428	0.113761597532
a13	0.241792829684	0.161556073234	0.096463716888	0.0837193440667	0.0926316555797	0.103396652868	0.111600125809	0.108839537511
a31	0.173697263228	0.140387121078	0.115377523629	0.106939428022	0.11091202986	0.115704204289	0.119106543936	0.117875850837
a46	0.152352831076	0.130235580359	0.120015792543	0.115878709341	0.118001743287	0.120377664763	0.122004433312	0.121133243612
a31	0.143681980359	0.127090193453	0.121877057514	0.11940126978	0.120773449762	0.122095894921	0.122757457771	0.122322674537
</S>	0.14947984018	0.124109901726	0.121095318757	0.11957399989	0.120473679881	0.121397577461	0.122150203885	0.121719442269
