 	che	vende	buon	pane	</S>
a17	0.54508465	0.08489319768	0.0436374135	0.21866772	0.10771693
a31	0.675848216667	0.05166501268	0.0388130718333	0.168174622333	0.0654989912
a11	0.625428672222	0.0454946248933	0.0335806732778	0.126478306444	0.1690176716
a39	0.324996774074	0.0202855332811	0.0225520492593	0.147336598815	0.4848290472
a35	0.123591608025	0.00798540147703	0.0247154585864	0.254090569605	0.589616949067
a39	0.0579665460083	0.0133001932257	0.102135829529	0.396011529868	0.430585873022
a31	0.0671628653361	0.0233395870752	0.140651309843	0.391654173289	0.377192074341
a24	0.083235325112	0.0581328586917	0.267695606614	0.30120755443	0.289728690447
a18	0.094779361704	0.121805798231	0.416266978871	0.211964451477	0.155183430816
a31	0.142522590568	0.159953612744	0.33930070629	0.196190363826	0.162032725272
a13	0.172228336856	0.175244420915	0.271379262097	0.199685544609	0.181462418424
a31	0.181546982285	0.185750683638	0.249076530699	0.198718568203	0.184907212808
a46	0.189269607428	0.192712591213	0.230018050233	0.196253596068	0.191746137603
a8	0.189306349143	0.198856763738	0.227871050078	0.193168068689	0.190797749201
</S>	0.192492289571	0.200138041869	0.219109395039	0.194617604344	0.193642654601
