 	ho	messo	uno	specchio	sul	muro	</S>
a8	0.045223287	0.174870075	0.0002515071315	0.085168608215	0.6646336	0.01689289418	0.01295997785
a31	0.0445004336667	0.173280654333	0.0019819737115	0.130075141548	0.6374905	0.00610408059	0.00656717885
a17	0.0578894255556	0.0691030784443	0.00299263673717	0.156235499516	0.692692433333	0.00881588727333	0.01227101195
a11	0.0522480871852	0.0899606804814	0.00168041966572	0.063932702072	0.530474944444	0.0770915897578	0.18461153665
a31	0.0314812760617	0.402907833494	0.00083409492524	0.0221146527573	0.215535599148	0.0937618468859	0.23336465115
a20	0.0187732466872	0.572369471165	0.00116563785841	0.00838659105243	0.0929344113827	0.150222642595	0.15614798265
a31	0.0418163575624	0.537784633722	0.0014139913528	0.00415693008414	0.100388714461	0.175904356865	0.13853501455
a37	0.0527339891875	0.581732994574	0.00507406675093	0.00511812012805	0.11181570482	0.150330618288	0.0931944885167
a24	0.0400960287292	0.471594211525	0.019837296917	0.010687320376	0.0568137042733	0.295881902763	0.105089516172
a28	0.0488343672431	0.361347793842	0.0313150309723	0.0224827221253	0.0620423407578	0.351005357588	0.122972375391
a31	0.075620081081	0.314824094614	0.0309972249908	0.0309196050418	0.0931814855859	0.314510819196	0.13994670513
a24	0.0922554836937	0.236813126538	0.0398388309969	0.0460748226806	0.129306380529	0.277357376399	0.178354005043
a35	0.104467941231	0.165418677179	0.0532734883323	0.0726926075602	0.16887563351	0.217995105466	0.217276541681
a31	0.13163269041	0.145252405726	0.0754961761108	0.0948491471867	0.160257104503	0.201134065155	0.19137838056
a20	0.128928196803	0.123776281909	0.0896645620369	0.0997483103956	0.159980124834	0.193245645052	0.204656846853
</S>	0.110978213401	0.107518080954	0.0850574210184	0.0942390201978	0.174699667417	0.182577077526	0.244930493427
