 	voglio	un	forno	che	vende	rustici	</S>
a31	0.0898565693	0.030897684	0.2893727875	0.0421137165	0.01728586835	0.36150848	0.16896487
a37	0.0305807166167	0.0355234406667	0.339623969167	0.0320670491667	0.00619051978333	0.1727674132	0.383246876667
a31	0.0242444195222	0.0703106948889	0.215260163056	0.0579637567222	0.00456315379444	0.1918249676	0.435832845556
a17	0.0238844296741	0.11174429163	0.354714211019	0.0697289955741	0.00468552943148	0.199365842333	0.235876678519
a20	0.011256141058	0.0980886738767	0.520211993673	0.0312314693914	0.00345530754383	0.070746812711	0.265009549506
a31	0.0151176853527	0.0602976019589	0.544840131224	0.0138658993305	0.00258540841461	0.0785130463703	0.284780186502
a41	0.0179037317842	0.0318977369863	0.493476863741	0.0150843181102	0.00205051630487	0.10194438679	0.337642418834
a24	0.00971928392807	0.0167780584621	0.28914631258	0.0134029735701	0.00179355262496	0.181669843597	0.487489959611
a31	0.018697086976	0.00761308115403	0.14061748886	0.00719128372337	0.00211739213165	0.448915007866	0.374848661537
a39	0.025979187992	0.00735994791801	0.08639327962	0.0161345479078	0.0180746743772	0.665723502622	0.180334875512
a31	0.033524635664	0.007350578106	0.06849491654	0.0193126979693	0.0241273592257	0.715054384207	0.132135445171
a8	0.0460326955547	0.0123860448353	0.0571324715133	0.0245859926564	0.0672670255086	0.648842731402	0.143753051724
a26	0.0534713128516	0.0302573759451	0.0454160218378	0.0590122975521	0.13720353517	0.515074230467	0.159565260575
a23	0.0653484709505	0.0469257726484	0.0542144969459	0.0925615058507	0.165974791723	0.418340310156	0.156634703525
a31	0.24527376365	0.0527226542161	0.060282799982	0.0865656259502	0.136757470574	0.288879080052	0.129518631175
a20	0.317658617883	0.072471854072	0.081624569994	0.0895734593167	0.116420290191	0.207616830017	0.114634370392
a39	0.187846925961	0.105791730024	0.113974703331	0.118852086439	0.139463100064	0.202554383339	0.131517063464
a11	0.153291981987	0.127606793341	0.143414824444	0.13100765548	0.139223870021	0.16987226778	0.135582594488
a37	0.141056560662	0.14095430778	0.177120288148	0.131538511827	0.130815640007	0.148522222593	0.129992421496
a14	0.132022696887	0.145755555927	0.201366372716	0.125579760609	0.122093001336	0.151916074198	0.121266495832
a24	0.127086202296	0.149410631976	0.223346157572	0.120314255203	0.114363355112	0.151213764733	0.114265632277
a28	0.118223320765	0.165001083992	0.300665145857	0.108794731401	0.0931749150373	0.119980028244	0.0941607980923
a20	0.103351780255	0.173401414664	0.368490508619	0.0903081351337	0.0694992570124	0.125352889415	0.0695960270308
a8	0.093118580085	0.148868294888	0.326493726206	0.0741954117112	0.0658797243375	0.227108983138	0.0643352743436
</S>	0.0889117250425	0.127077202444	0.277945318103	0.0657801708556	0.0688237671687	0.305337341569	0.0661244721718
