 	Marisa	e	Nico	ee	non	hanno	mangiato	mai	</S>
M	0.98199075	0.014297804	0.001208451	0.0023506058	3.9243398e-05	2.9228147e-05	3.2363565e-05	4.0927007e-06	4.742211e-05
a	0.62766695	0.15013307	0.18352774	0.025064427	0.0065490464	0.0041824114	0.0024745015	5.871131e-06	0.00039604408
r	0.9524915	0.04602648	0.0012713586	0.00018653998	8.165662e-06	1.4345458e-05	6.888867e-07	1.7576204e-07	6.474862e-07
ì	0.034131136	0.8842661	0.029932512	0.048211653	0.000989311	0.00043258682	0.0017432476	3.02589e-06	0.00029031842
s	0.023668807	0.9030035	0.046658922	0.02111999	0.0015147136	0.00240644	0.0002505118	6.044887e-05	0.001316724
a	0.002735881	0.6501533	0.12914036	0.21551217	0.0014546751	0.00040999427	0.000588076	1.5293098e-08	5.49356e-06
e	0.0055505587	0.8138286	0.10421059	0.060774572	0.004711473	0.007583488	0.00050992746	0.0001587161	0.0026722278
N	0.0016887077	0.04556517	0.52070606	0.066022485	0.068319134	0.291921	0.0020727431	0.00028516978	0.0034194684
ì	0.00081238395	0.16493766	0.027700733	0.8008467	0.0024294686	0.00080778496	0.0020694525	1.2417354e-06	0.00039466823
c	0.0023409743	0.10440381	0.7021236	0.15524147	0.011721991	0.022951672	0.0009911533	3.8475686e-05	0.00018689343
h	0.018011918	0.10109413	0.5606293	0.13127355	0.053128865	0.11357735	0.020512061	5.0754425e-05	0.0017220976
o	0.045005273	0.81163657	0.076533124	0.058943305	0.00609766	0.0011892699	0.0005932057	4.6535916e-07	1.0180172e-06
e	0.007217458	0.0020111678	0.15252368	0.58690673	0.06866904	0.15934516	0.015451687	0.0013830427	0.006491993
e	0.0027464612	0.00013456467	0.031208925	0.05114818	0.23086308	0.66657245	0.013182744	0.0006948971	0.003448749
e	0.0022617807	0.00014678264	0.014349351	0.07809592	0.2553021	0.62624216	0.0213916	0.0005557128	0.0016546071
n	0.00046475005	2.3575452e-05	0.00082106947	0.0070195114	0.20977442	0.7396352	0.040150348	0.0005541273	0.001556919
è	0.01894386	0.014985568	0.0030493382	0.2647784	0.01101535	0.033607256	0.5542605	0.0003236074	0.09903614
c	0.0003644522	0.00012530661	0.006344523	0.0095764175	0.20813663	0.72026336	0.047055863	0.006203533	0.001929926
h	0.009372846	0.00400157	0.0043131826	0.004750473	0.017847622	0.38687247	0.5160491	0.0017374883	0.05505521
u	0.35177967	0.15129538	0.07540913	0.047053784	0.051441923	0.13240685	0.18844329	0.00097248156	0.0011975111
n	0.003177824	0.00017942766	0.0006474645	0.00277055	0.011617997	0.11545086	0.59461707	0.159228	0.11231082
f	0.0037405852	0.00027633042	0.00040725537	0.009672532	0.0017159497	0.010814265	0.96548605	0.00012850606	0.0077585196
a	0.011808192	0.0034470966	0.0042843735	0.01589138	0.0095532	0.013106214	0.9362727	0.0015147956	0.0041220263
m	0.0015323196	7.997646e-05	0.00012335552	0.0004738903	0.0015584806	0.010945714	0.40235364	0.45313108	0.12980148
è	0.001702883	6.812513e-05	1.856334e-05	0.00287823	0.00066870294	0.004038959	0.9084768	0.0028234916	0.07932412
n	0.00010007185	2.6120419e-05	4.5586592e-05	0.00033973996	0.0010346095	0.0025435751	0.28380483	0.6554617	0.056643758
a	0.1746815	0.00040660528	0.0009908326	0.001965884	0.0017203875	0.00674453	0.19535497	0.09786955	0.5202657
m	0.0010464201	0.0002200876	0.0002125689	0.00068807823	0.00046309366	0.0010152761	0.083843485	0.6767946	0.23571643
a	0.068114795	0.0004682054	3.1732914e-05	0.00027357985	0.0004553427	0.0017824131	0.050577726	0.06384919	0.81444705
i	0.00010138093	3.3400334e-05	1.9705276e-05	8.066914e-05	0.00016447574	0.00033325423	0.10142368	0.79095435	0.106888995
</S>	0.006786128	0.00011224031	4.7333528e-05	3.612371e-05	0.00016867497	0.0027048497	0.091355525	0.5432098	0.35557932
