 	ti	dico	una	cosa	però	non	parlare	di	queste	cose	con	Maria	</S>
s	0.6361113	0.3635607	0.00028560817	2.6890115e-05	1.1240544e-05	1.1619326e-06	9.600486e-07	5.72928e-07	4.995928e-07	3.5934045e-07	2.025603e-07	1.7141106e-07	3.6370182e-07
u	0.27845323	0.72045374	0.00048312702	2.2050599e-05	0.0005492531	6.547174e-07	2.807359e-05	1.0103037e-06	2.2836175e-06	4.7781384e-07	9.120189e-07	4.8114803e-06	3.6472008e-07
l	0.38690066	0.5914858	0.016276792	0.003916406	0.0013099259	2.8501661e-05	5.5360302e-05	4.640268e-06	6.433704e-06	3.6273102e-06	4.965632e-07	9.492905e-06	1.8607248e-06
è	0.12860097	0.8705358	0.0004939558	2.820733e-05	0.00032593124	8.270932e-07	8.477345e-06	3.8172342e-07	7.044046e-07	3.258981e-07	1.7930337e-07	3.214714e-06	1.1135371e-06
o	0.012023881	0.9576584	0.025765132	0.0037996364	0.0007093021	1.8839273e-05	1.5578187e-05	2.1744347e-06	3.1635425e-06	1.4926682e-06	9.891479e-08	9.725851e-07	1.3605462e-06
è	0.0008401432	0.20843536	0.5780846	0.17733754	0.030142315	0.0016769368	0.0008839279	0.000284557	0.0006597197	0.0006019179	2.168371e-05	0.00092752604	0.00010375269
n	0.0006917072	0.30212513	0.5497975	0.076445244	0.06781347	0.0008320466	0.0013135594	0.00019148499	0.00039072137	0.00016209329	1.1243212e-05	6.4133324e-05	0.00016162341
a	0.20327039	0.11687827	0.19253832	0.06169812	0.39857322	0.00023297696	0.01913052	0.0003284352	0.0007985087	7.297812e-05	1.3812811e-05	0.0064525553	1.1956842e-05
p	5.674718e-05	0.003252236	0.6988296	0.25693765	0.03642999	0.0022278398	0.0012021993	0.00027289297	0.00032634079	0.00018366476	1.3551473e-05	6.564364e-05	0.00020168744
r	0.20400345	0.15032147	0.35961372	0.033650797	0.2409271	0.00066327496	0.007742108	0.00062156597	0.00095727073	7.419098e-05	2.9989107e-05	0.0011479697	0.00024704068
à	0.0034799876	0.09927526	0.40489686	0.38664058	0.09818803	0.0029873278	0.003867169	0.00034038228	0.0001287496	4.2967782e-05	7.742447e-06	0.00013129109	1.3644633e-05
m	1.5699115e-05	0.00062677014	0.25427917	0.39180014	0.31482717	0.019565225	0.0093999645	0.0034713305	0.0036829687	0.0019530536	7.8787474e-05	0.00013005726	0.00016967922
a	0.0035227581	0.0045876754	0.23069866	0.2473117	0.46740076	0.0031459369	0.03993276	0.001010985	0.0011446439	0.0002727099	1.17065565e-05	0.0009558915	3.7935733e-06
p	2.5884146e-05	0.00032545198	0.059059184	0.72711545	0.16226065	0.029012296	0.014549682	0.0028428677	0.0029063832	0.0011793416	5.5988992e-05	4.8675447e-05	0.0006180811
e	0.022650782	0.0063762586	0.045916766	0.10478596	0.75762385	0.00427576	0.05115951	0.0029565638	0.0027875036	0.00022569274	2.01874e-05	0.0011314272	8.974039e-05
r	2.42782e-05	0.000418037	0.012673065	0.4132775	0.42749998	0.07779154	0.04342965	0.009849894	0.010375665	0.00408084	6.8582456e-05	0.00036768775	0.00014324693
ò	0.0004374671	0.0008004176	0.016290506	0.059195843	0.8108644	0.014912257	0.08499897	0.0063356305	0.0042675836	0.0012280616	0.00024826103	0.00022909211	0.00019149104
m	1.2922091e-05	0.00037033853	0.0035236473	0.10424475	0.49363598	0.18838817	0.13619873	0.030924825	0.029579472	0.011647495	0.00038970853	0.00013199112	0.0009519316
i	0.00042600965	0.00027933615	0.007035119	0.093554646	0.635026	0.033618253	0.19764124	0.016971922	0.012617574	0.001926822	7.8153105e-05	0.00082234637	2.5922832e-06
m	2.7169453e-05	0.00046711197	0.0013443303	0.025455689	0.1438329	0.4679514	0.18186893	0.07688091	0.07069191	0.026737807	0.00077773526	0.00025777388	0.0037063214
i	0.0019714928	0.0010799108	0.0036379106	0.012914093	0.451822	0.033921134	0.44198844	0.020940574	0.027597615	0.002861827	0.0004907712	0.0005910576	0.00018322268
l	2.8658455e-05	0.00045265324	0.00093244424	0.003208799	0.12724076	0.3361036	0.2981236	0.104839526	0.08952207	0.035088383	0.0011871833	0.00042452174	0.0028478208
ì	0.0014928777	0.000596674	0.0012752903	0.0016808301	0.10065925	0.044655055	0.71359026	0.06904559	0.05433322	0.009094019	0.0019275269	0.00083826185	0.0008111257
s	3.562718e-05	0.00050125533	0.0006057721	0.00066243677	0.039996024	0.1718849	0.31066462	0.21452826	0.16675217	0.0831008	0.0064798114	0.0022783831	0.0025098908
i	0.00032961208	0.00019994644	0.00041249912	0.0017067938	0.033666123	0.046589606	0.5278365	0.19194028	0.16116352	0.032392733	0.0012296365	0.0025202245	1.2538064e-05
t	3.7175483e-05	0.0005013909	0.000651309	0.00019002387	0.006112285	0.07589184	0.04943094	0.3259761	0.32407308	0.19884752	0.008496272	0.0013429841	0.008449119
s	0.0016392845	0.0010191624	0.0003971545	0.00041930575	0.0033523114	0.010061875	0.48049745	0.18482281	0.28775388	0.023775212	0.004507139	0.0013074178	0.00044698975
ì	0.006087531	0.011742663	0.0012899565	0.0011959247	0.0056875492	0.027602753	0.29256222	0.23090315	0.30870274	0.10406801	0.0049591116	0.005063494	0.00013483767
t	0.00018435455	0.001906549	0.001246098	0.00018471303	0.0052128388	0.020442482	0.043198984	0.2577904	0.34069496	0.28082913	0.019189857	0.00647991	0.022639647
t	0.0007267981	0.0005012822	0.0002888684	0.0002613336	0.0010627544	0.008091057	0.16991928	0.2466367	0.4253161	0.12009046	0.008617872	0.018380262	0.000107283166
a	0.01002205	0.007735505	0.0089418115	0.0044243336	0.0072489283	0.0038621242	0.04185541	0.046047088	0.6788208	0.10495309	0.0009653975	0.0849891	0.00013438074
p	0.00027137867	0.0019862603	0.0018017931	0.00023014196	0.0027460495	0.0057648197	0.009172995	0.09478684	0.21519418	0.52085227	0.06545545	0.01773122	0.06400661
r	0.016901363	0.016275667	0.0022037583	0.0026152725	0.0029438925	0.015744587	0.16174325	0.1475239	0.25420913	0.15082136	0.056367528	0.1525238	0.020126507
à	0.000297268	0.0015463541	0.00039766397	0.0003798432	0.0013118658	0.013797958	0.021096162	0.066633545	0.40373877	0.41221645	0.071310215	0.00240924	0.004864704
m	0.00046216507	0.0035652148	0.002085839	0.00026114882	0.0038161126	0.0015215259	0.004303071	0.01766333	0.08801425	0.38927802	0.2158393	0.2155606	0.057629503
a	0.0003124154	0.00022532394	7.891663e-05	3.9499067e-05	0.00013676482	0.0021287252	0.010314459	0.07115918	0.28918236	0.36612007	0.20693164	0.05249549	0.00087513216
t	0.00042709234	0.005394617	0.00339024	0.00034800233	0.0047145127	0.0021300332	0.002528317	0.009284476	0.0496265	0.53147614	0.20692115	0.04307328	0.14068562
a	0.006611706	0.00542673	0.00048270175	7.986923e-05	0.00033393552	0.0038332385	0.0044771675	0.06008802	0.35692525	0.27096596	0.21823159	0.061693884	0.010849838
m	0.000884935	0.006155583	0.0033394934	0.00050410494	0.005253054	0.0014248163	0.0048110215	0.0031446805	0.0092576	0.13763112	0.22601794	0.3248171	0.27675855
i	0.013547111	0.014163659	0.0007175955	7.587737e-05	0.00038493288	0.0019108827	0.0022744506	0.022716738	0.14467646	0.13282005	0.4669403	0.044103406	0.1556686
M	0.000726763	0.004064769	0.0021124408	0.00038694433	0.004761923	0.00077168905	0.004991069	0.0012800541	0.0029040289	0.03600626	0.10461871	0.64391106	0.19346426
a	0.010568666	0.012227328	0.0005434567	3.9926017e-05	0.00036984158	0.0006108069	0.0012443431	0.007542211	0.054385882	0.07702634	0.39971665	0.0406736	0.39505097
r	0.0007973575	0.004584773	0.002250317	0.00033722757	0.005760614	0.0005698213	0.00502066	0.00078092323	0.0016480482	0.018710574	0.06329745	0.62696254	0.26927975
ì	0.0028940367	0.005032913	0.00092778413	9.9680285e-05	0.0005172023	0.0021574611	0.0021498413	0.0077299383	0.021523198	0.029012147	0.5035688	0.08443872	0.3399482
a	0.00022383692	0.0013280644	0.0006810024	0.00014738162	0.001373457	0.000246084	0.0012675688	0.00021100373	0.00022266804	0.0030311935	0.026168091	0.78820854	0.17689106
</S>	0.0010390094	0.0012091657	0.00077151164	6.641835e-05	0.0003740614	1.0315393e-05	0.00032076327	3.0966476e-05	0.00011509667	0.00042310922	0.0059894277	0.946616	0.043034215
