 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.99501884	0.00486391	9.768255e-05	1.2939643e-05	1.7383248e-06	8.103258e-07	1.0028551e-06	6.090083e-07	3.9408602e-07	4.1343603e-07	3.1050507e-07	2.0516634e-07	2.3529236e-07	2.3382695e-07	2.0231289e-07	2.0709045e-07	1.8173802e-07
ò	0.9843143	0.015416888	0.00024765535	1.2387397e-05	3.8153557e-06	7.2848803e-07	1.9028727e-06	4.919771e-07	3.5146576e-07	7.012017e-07	3.4440689e-07	9.855056e-08	1.0980739e-07	5.759268e-08	2.4388694e-08	1.6974666e-07	2.4995119e-08
p	0.95982426	0.038115796	0.0013260343	0.0004911849	0.0002029765	5.1978186e-06	1.3929544e-05	6.8918575e-06	4.6097884e-06	3.7360837e-06	1.5011891e-06	1.5304062e-06	6.7170635e-07	4.6399234e-07	2.5208547e-07	3.3075395e-07	6.455635e-07
o	0.7133208	0.2388437	0.04670166	0.00071984186	0.00018098678	1.2829986e-05	0.00011456286	1.5029184e-05	7.724816e-06	5.0259263e-05	1.5412348e-05	3.594244e-06	7.0059295e-06	3.780497e-06	7.2518355e-07	2.1260958e-06	2.1965452e-08
G	0.37972763	0.5849581	0.020919543	0.0066390866	0.0067371707	8.495162e-05	0.00024379317	0.00020220457	0.00019531672	0.00010560468	3.286685e-05	9.006612e-05	1.9414627e-05	1.0120897e-05	6.4758424e-06	7.730225e-06	1.998085e-05
i	0.18463118	0.7438927	0.07038485	0.0008118006	3.380832e-05	3.8027232e-05	0.0001576281	6.948136e-06	2.191507e-06	2.0407513e-05	1.0958675e-05	1.0790911e-06	3.826298e-06	1.0552295e-06	2.3386666e-07	2.233838e-06	1.0704036e-06
o	0.03599075	0.91605854	0.031787664	0.013445523	0.0022605895	7.904105e-05	0.00014204328	0.00011398802	5.1660107e-05	2.593717e-05	1.0019803e-05	1.11083555e-05	4.7268986e-06	2.601509e-06	1.300434e-06	1.6579071e-06	1.2741854e-05
v	0.01853638	0.5832611	0.24947698	0.077640176	0.054525007	0.0010815216	0.0032271738	0.0057386095	0.0039162887	0.0009880611	0.00021552945	0.00093749666	0.00022083783	8.87353e-05	5.647636e-05	2.3819639e-05	6.5782435e-05
à	0.03529868	0.6862925	0.27062428	0.006016305	0.0003989693	0.00043143865	0.00061295327	5.15603e-05	1.2296053e-05	7.390336e-05	6.497141e-05	1.0719614e-05	4.0243795e-05	1.6010761e-05	4.6026944e-06	2.5982234e-05	2.4543571e-05
n	0.0010702024	0.74298614	0.20408197	0.034674596	0.016492506	0.00016105935	0.00023689026	0.00014496356	9.525938e-05	2.6907375e-05	5.9668414e-06	9.055437e-06	4.857327e-06	4.112143e-06	2.5146858e-06	8.195309e-07	2.141003e-06
n	0.0025699902	0.562225	0.3813522	0.046346314	0.003405189	0.00046490933	0.0025406706	0.00026329575	7.5543954e-05	0.0005428068	0.00013390633	2.115651e-05	2.9082075e-05	1.1420462e-05	2.135823e-06	1.6098247e-05	2.909175e-07
i	0.0022933034	0.87579095	0.11988574	0.0016825933	0.00031794986	1.738535e-06	2.285378e-05	8.083358e-07	8.442913e-07	2.505186e-06	3.366372e-07	9.8924446e-08	9.491423e-08	3.7398994e-08	1.0094528e-08	6.556258e-08	2.667844e-09
j	0.00014368822	0.038327232	0.47541413	0.41005644	0.06344249	0.002857098	0.004155737	0.0032587347	0.0011838078	0.00048271776	0.00018349983	0.00015820937	8.0355494e-05	4.7010257e-05	2.0640895e-05	1.9595838e-05	0.00016870281
ù	0.000497251	0.30533043	0.5608925	0.11286738	0.0027095815	0.0036746901	0.011703573	0.00035993205	0.00011114264	0.0011896213	0.0004863417	3.5702476e-05	9.983724e-05	1.3172e-05	2.5188353e-06	2.2510849e-05	3.8382677e-06
r	7.918589e-05	0.020068778	0.52850795	0.38485622	0.056892548	0.0025541037	0.0038799553	0.0020762833	0.00065905007	0.00021804163	6.437871e-05	3.5678026e-05	2.3253915e-05	1.5173025e-05	5.0068306e-06	3.1367317e-06	6.1260645e-05
i	0.00032490023	0.050855022	0.57125324	0.33578178	0.008788903	0.0077530774	0.020568578	0.0019471865	0.00042163624	0.0013101224	0.0005966846	5.954556e-05	0.00027639032	3.2391563e-05	4.298957e-06	2.5708183e-05	5.192274e-07
s	5.7673504e-05	0.00068466127	0.11783328	0.6562783	0.17715186	0.0139315035	0.015402834	0.011631589	0.004104181	0.0013060125	0.0004829351	0.00032086307	0.00022258212	0.00014153888	5.1258266e-05	3.5321034e-05	0.00036363144
e	0.00087481824	0.0058101574	0.33571342	0.5120717	0.028706519	0.03418167	0.06701509	0.0056206402	0.001246012	0.0050417962	0.002408458	0.00033175581	0.0006860577	9.46269e-05	2.436072e-05	0.00012740851	4.5501703e-05
o	0.000122063386	0.00030214322	0.05533477	0.5592186	0.30096248	0.02719437	0.028993094	0.01720354	0.006525637	0.0019976497	0.0006805449	0.00039569588	0.00029108583	0.0001941619	6.490353e-05	3.3445016e-05	0.0004858767
v	0.001609085	0.0004090841	0.0181516	0.119285785	0.62476087	0.05048895	0.054390706	0.055871543	0.046243474	0.011577225	0.0033037479	0.0065770857	0.0030121326	0.001823174	0.0010986932	0.00019192905	0.0012049283
r	0.009799367	0.0051076817	0.037605155	0.28815514	0.08529344	0.25066388	0.26352867	0.023985602	0.0024856355	0.01431294	0.01285897	0.0011141242	0.0028307438	0.0007834074	0.00018983665	0.0007151554	0.0005702469
à	0.0004329672	0.0061319387	0.040553942	0.3802788	0.30540234	0.081547216	0.13852903	0.02658081	0.01248708	0.004747518	0.001449149	0.00028758857	0.00056792964	0.00056208443	8.4320345e-05	7.178663e-05	0.00028546216
