 	guardando	le	nuvole	capisco	che	piove	</S>
k	0.02315515	0.9531727	0.020799676	0.0022495207	0.0002262027	5.2821833e-05	0.00034394828
a	0.15397786	0.6184243	0.22246265	0.004008532	5.648269e-05	0.0010463704	2.381009e-05
n	0.6523148	0.29136726	0.054271743	0.001924871	2.0592715e-05	7.036334e-05	3.0434496e-05
o	0.014543434	0.884808	0.09417676	0.006400249	2.4964911e-05	4.0932515e-05	5.6166577e-06
n	0.5001863	0.37265226	0.1255345	0.0014683721	2.9930443e-05	0.00012523243	3.3850151e-06
ò	0.0021131427	0.9195695	0.07166331	0.0065855244	5.6663885e-05	7.904411e-06	3.9751717e-06
n	0.14830826	0.43005618	0.41140932	0.009613861	0.00047551966	0.00011144397	2.5357807e-05
t	0.0010154438	0.8040311	0.18186487	0.012954424	5.3256617e-06	0.00012876236	9.848295e-08
a	0.0022133987	0.01544945	0.9749289	0.006384816	1.2495617e-05	0.0010106548	2.5999225e-07
t	0.026538612	0.05846812	0.6728548	0.23242064	0.005738108	0.00064875506	0.0033309837
e	0.0004456028	0.066326156	0.3020676	0.6298026	0.00012874315	0.0011487246	8.066381e-05
s	0.005368109	0.001658732	0.34543097	0.62176687	0.019980125	0.00080075185	0.0049944767
m	0.00016831206	0.0034794707	0.060334224	0.92587405	0.0041512502	0.0021180676	0.0038746234
à	0.0035887414	0.0028351676	0.08652737	0.89440775	0.011065742	0.0015078053	6.735105e-05
n	0.0019587735	0.00010991102	0.035471283	0.840797	0.079906166	0.0016247478	0.04013215
t	0.00048742336	0.018629609	0.054484054	0.9224951	0.0016106584	0.0022593879	3.389449e-05
e	0.35131237	0.0047918106	0.16963044	0.3941452	0.005580178	0.07436985	0.00017010719
a	0.0016257645	0.00023171828	0.0053919754	0.30464762	0.4584882	0.057991702	0.17162296
n	0.0012623136	0.0008760175	0.027205987	0.13294317	0.33793023	0.42695785	0.07282453
o	0.001105483	0.010524572	0.0026549373	0.927085	0.029033402	0.00849	0.021106534
ò	0.0013352867	0.00041479652	0.0023188784	0.029073367	0.441011	0.4880935	0.037753217
k	0.00010713771	0.0004751789	0.0017422348	0.011541933	0.047181148	0.92374176	0.015210541
a	0.0015874846	0.016513385	0.0020850154	0.26494566	0.22161847	0.4761864	0.017063562
v	0.00043002656	0.00031205802	0.0010275858	0.0075176093	0.13002008	0.36410978	0.49658284
r	0.027217085	0.10210311	0.008382129	0.10161315	0.012937044	0.53374016	0.21400733
è	0.011147467	0.0003344205	0.0008292113	0.041980207	0.13301912	0.046479817	0.7662098
c	7.8286255e-05	0.00017888418	0.0005474346	0.0013528401	0.007043711	0.61966103	0.3711378
h	0.007721672	0.010632878	0.0016301625	0.0020775038	0.0041434746	0.7376153	0.23617907
i	0.094662905	0.02674379	0.09735189	0.036072478	0.047336217	0.6556611	0.042171672
</S>	0.00012562472	0.00024885818	0.00088389794	0.0027704453	0.0035516054	0.08813754	0.904282
