 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.96834105	0.026145743	0.0050666262	0.0002536029	0.00013739806	6.3439215e-06	4.9313614e-05
n	0.6212127	0.36740357	0.010960084	0.00025999892	0.00010079681	1.6915877e-05	4.593483e-05
a	0.012765931	0.9669057	0.003140417	6.9866786e-05	0.00030856818	0.016187342	0.0006221596
v	0.097259	0.8970577	0.005613298	3.8653412e-05	1.7076974e-05	4.761641e-06	9.47642e-06
o	0.00921378	0.98185134	0.008060241	3.107836e-05	2.7997117e-05	0.0008091456	6.4206156e-06
r	0.08636932	0.8920421	0.02105633	0.00023943419	0.00026423176	2.3235823e-05	5.200712e-06
à	0.026302135	0.6209507	0.3037133	0.026138688	0.0084614465	0.0073669567	0.007066938
s	0.032076508	0.1600884	0.6972383	0.06691595	0.037456747	0.0011402022	0.005083844
o	0.0159389	0.12791824	0.84657	0.00086623715	0.0022893853	0.0059293467	0.00048794824
o	0.0015879769	0.011741643	0.9049958	0.059044518	0.016654173	0.00018842905	0.0057874448
s	0.0036932065	0.0062030028	0.39167282	0.23841688	0.3129651	0.015337443	0.031711485
s	0.08531793	0.021513745	0.592675	0.07539854	0.05444676	0.14966771	0.020980299
o	0.014183273	0.033078633	0.8907928	0.026796438	0.030108197	0.00493439	0.00010637891
m	0.00027352848	0.00025636007	0.044106774	0.6693216	0.26715133	0.0051590316	0.013731431
ì	0.027580539	0.0030114627	0.3648062	0.20700029	0.19148707	0.17103456	0.035079908
k	7.8820114e-05	0.0003601227	0.024515612	0.6292748	0.32228673	0.009548939	0.013934983
a	0.0133756315	0.0013638869	0.02192417	0.02588797	0.18556905	0.72575617	0.026123086
m	0.0006177237	0.00024995452	0.002660525	0.3551977	0.4956041	0.08206055	0.06360949
è	0.0044706403	0.00042423114	0.006837165	0.05732026	0.30852488	0.4976103	0.12481246
r	9.0555564e-05	0.00033234057	0.001162737	0.1678347	0.4218871	0.31366736	0.09502522
i	0.00021063875	4.7485355e-05	0.00014546727	0.00082893844	0.029072654	0.9663512	0.003343623
</S>	0.0010104356	0.0010484037	0.0029366708	0.031180618	0.10923295	0.33779502	0.51679593
