 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a	0.98715055	0.0095728105	0.0029599464	0.00028801797	8.527239e-06	7.0095075e-06	3.7154787e-06	1.9343304e-06	2.1632136e-06	1.0552951e-06	4.3411137e-06
n	0.26297697	0.6445155	0.071130626	0.012024266	0.004937013	0.00080326677	0.00027732347	0.0003594368	0.00014095056	0.0026396783	0.00019494875
e	0.029607618	0.72019523	0.21034929	0.039328918	0.00020064252	0.00026288832	2.8386523e-05	1.5058682e-05	1.6281207e-06	6.32551e-06	4.075808e-06
v	0.013831084	0.6589301	0.29391235	0.03017952	0.0020394176	0.00086400803	7.416778e-05	0.00011288913	4.0478535e-06	5.2022162e-05	3.9553842e-07
ò	0.024379957	0.16920535	0.5159399	0.2889351	0.00037132335	0.0011227615	8.600932e-06	3.166964e-05	1.3512332e-06	2.416749e-06	1.5807524e-06
ì	0.009057028	0.49939638	0.46662003	0.021955783	0.0021593487	0.00054868025	0.00013740323	6.4274376e-05	6.5048794e-06	5.437039e-05	1.877099e-07
c	0.0047990317	0.47712767	0.45481017	0.060308795	0.0019288643	0.0006418936	0.00021513787	0.00011265335	7.1129816e-06	4.6466634e-05	2.3191897e-06
h	0.14680052	0.014879907	0.65337485	0.17097113	0.009224366	0.004312383	0.0001554088	0.00018016942	1.8937784e-06	9.750382e-05	1.8718277e-06
a	0.013236388	0.011524593	0.5490533	0.42438355	0.0007333365	0.0010405804	1.0921045e-05	1.5739959e-05	2.3785084e-07	1.3087599e-06	1.9431202e-08
d	0.0004904036	0.018983884	0.6690139	0.24248657	0.057818513	0.008032064	0.001545729	0.0005007718	9.098795e-05	0.0004377325	0.0005993997
ò	0.037096497	0.005471634	0.41512424	0.52770305	0.004563806	0.009597043	0.00022267047	0.00019105859	2.6450953e-06	9.442282e-06	1.7998798e-05
n	0.00010877684	0.008877103	0.2502775	0.64920926	0.08054344	0.008068909	0.0023382143	0.00026275526	7.765283e-05	0.00014557032	9.083524e-05
t	0.008933015	0.0013612183	0.24735679	0.6390196	0.02957252	0.0709368	0.0008350402	0.0019191972	4.3522255e-06	5.5166733e-05	6.30508e-06
a	0.0027940182	0.0037296857	0.13562305	0.8484715	0.003280116	0.0060380613	1.8896566e-05	4.0548333e-05	2.1992199e-07	3.7434847e-06	7.88883e-08
s	0.00013678639	0.0010827883	0.01583244	0.4437807	0.43552992	0.07716384	0.018943839	0.0028956477	0.0008642091	0.000382559	0.003387167
ì	0.0023515038	0.0006698658	0.0324638	0.8187644	0.04052843	0.09857434	0.0035622306	0.0028376363	2.6204192e-05	6.639914e-05	0.00015519276
n	4.608312e-05	0.00035923749	0.0022900659	0.40315342	0.44165316	0.11258612	0.03248461	0.0040077483	0.0012228695	0.00020020604	0.001996494
d	0.0015039999	0.000575568	0.009341764	0.39568952	0.17486708	0.38557994	0.012237075	0.01981395	4.045653e-05	0.00031495997	3.566999e-05
e	0.003772268	0.01108478	0.028495409	0.830363	0.027524669	0.0980527	0.0002838483	0.0003936302	9.692318e-07	2.6497151e-05	2.273976e-06
k	7.362044e-05	0.00029834823	0.00030231348	0.027046485	0.64950114	0.1872889	0.114445455	0.011556253	0.0038201413	0.0007261224	0.0049412027
a	0.0018112055	0.0005720306	0.002218325	0.16996475	0.13675387	0.58888924	0.066358864	0.03245209	0.0003272649	0.00021116575	0.00044123412
ì	7.477815e-05	0.00023218473	0.00016160155	0.01228664	0.62965745	0.22547768	0.11227682	0.0126985395	0.004402885	0.0010627211	0.0016687124
c	0.0004630132	0.00032075428	0.00018589142	0.022561643	0.6401516	0.18019122	0.0894675	0.048298057	0.00999659	0.0070849634	0.0012788291
h	0.003336981	0.002206831	0.0048647267	0.02325845	0.08583902	0.77233076	0.03579587	0.06880158	0.00025112854	0.0021998358	0.0011147871
a	0.0039883596	0.002448111	0.004229432	0.04632607	0.022545755	0.88606304	0.017517481	0.01649544	5.1769526e-05	0.00032458254	9.901696e-06
a	0.00014225357	0.0004830873	0.00019008483	0.0017142586	0.09109288	0.18741746	0.537022	0.104825296	0.04968484	0.0031883807	0.024239482
n	0.001995845	0.0011532418	0.0002269358	0.0024373222	0.12450588	0.10807007	0.33509108	0.30985224	0.07951431	0.025798226	0.011354836
o	0.004483294	0.00035591095	0.00048231316	0.0019620191	0.008965251	0.5585572	0.17752828	0.23364863	0.00661344	0.00073683716	0.0066669025
ì	0.0006590433	0.0008082653	0.00027148958	0.001392114	0.08704628	0.15698436	0.2061062	0.43449438	0.04468819	0.06411159	0.0034381477
s	0.0020818731	0.0005894695	0.00022188609	0.0006231085	0.017381016	0.06302978	0.12517457	0.58040375	0.051641308	0.15234731	0.006505882
o	0.00024821764	1.3200608e-05	3.003893e-05	0.00030276246	0.0038771266	0.38082328	0.16408336	0.44080323	0.0060709133	0.0036727611	7.510574e-05
n	0.000399299	0.0011010561	0.00049784547	0.0020861342	0.0035518673	0.012655389	0.08994644	0.27414784	0.4700365	0.01989819	0.1256795
t	0.0030339032	0.00019609106	0.00026375966	0.0003466548	0.0037663202	0.052411646	0.046420585	0.82983404	0.03072161	0.025585623	0.0074197096
a	0.00071482564	0.00057304546	0.0015167086	0.01611533	0.007983451	0.07708523	0.13162756	0.58509755	0.17078522	0.007597036	0.00090410054
k	0.0008375008	0.0011492224	0.0006023927	0.0017102066	0.002807261	0.0037773985	0.012609206	0.14454389	0.49771968	0.092647165	0.24159615
a	0.0074292966	0.0005853684	0.00073090364	0.0005465681	0.0029142876	0.014547202	0.05124124	0.6221717	0.19400308	0.03291359	0.07291676
ì	0.001147056	0.0014850763	0.0005520799	0.0034401952	0.0053032683	0.0041296915	0.007857821	0.15548158	0.18976223	0.5669006	0.06394035
c	0.0011094199	0.00061592396	0.00018148178	0.0002940811	0.00021891133	0.00036552927	0.0006327342	0.035975777	0.029575447	0.87802565	0.053005036
h	0.008131208	0.0024984118	0.00610439	0.002343062	0.012134254	0.02601876	0.012839148	0.544306	0.032155488	0.20978402	0.14368534
e	0.035222523	0.035708867	0.044932906	0.10219702	0.025735652	0.03038985	0.101527095	0.32907236	0.041581806	0.23955506	0.014076827
n	0.0010861307	0.0018006061	0.0010857371	0.004291836	0.0015689972	0.0010260758	0.0015968012	0.0046977336	0.11010789	0.07742398	0.7953142
a	0.017822972	0.0045918925	0.011127901	0.009518239	0.00916524	0.009538499	0.05073941	0.2570301	0.08005965	0.36648607	0.18391998
v	0.001372881	0.0018432769	0.00077959686	0.0055615157	0.0042504612	0.0017819837	0.0017270993	0.0097449245	0.051880967	0.7010898	0.21996748
r	0.018859124	0.00590307	0.010837032	0.0072488263	0.005598436	0.002606794	0.026156088	0.06306772	0.052773014	0.48813996	0.31880996
è	0.00027163993	0.00027949296	0.00056127034	0.0116623	0.0040486143	0.0039895317	0.044690542	0.022871569	0.07231422	0.02775526	0.8115555
t	0.0007424035	0.0007277963	0.00023592217	0.00082520244	0.000637861	0.00015214887	0.00015134482	0.0009024324	0.006047968	0.6842203	0.30535662
