 	quando	Giovanni	venne	a	casa	la	sera	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
m	0.9996008	0.0003897967	8.1088465e-06	5.6673343e-07	2.455022e-07	1.361776e-07	5.0380002e-08	5.83407e-08	4.542001e-08	4.77888e-08	3.548491e-08	2.3660105e-08	2.7600594e-08	2.770714e-08	2.3782354e-08	2.4328651e-08	2.6289394e-08
ò	0.986193	0.013282452	0.0005146014	6.506046e-07	7.416308e-06	7.329371e-07	1.9472049e-07	2.1228442e-07	7.612372e-08	2.3331721e-07	1.4087726e-07	2.813048e-08	7.336374e-08	3.919014e-08	1.7676076e-08	1.1710218e-07	2.1348193e-08
t	0.9921972	0.0075617586	0.00022010671	5.102094e-06	8.638822e-06	3.0572694e-06	1.2025075e-06	1.039186e-06	5.8278715e-07	4.773556e-07	1.9181842e-07	2.0528893e-07	9.795351e-08	7.307164e-08	4.4854854e-08	5.286877e-08	1.1924847e-07
t	0.85279983	0.10789044	0.038287964	2.2981485e-05	0.0005853009	0.00029256076	8.142902e-06	1.9559848e-05	2.9724329e-06	5.6720033e-05	2.0713112e-05	1.3012165e-06	7.20192e-06	2.4643393e-06	2.8408917e-07	1.6588411e-06	1.6613395e-08
e	0.4941253	0.49786162	0.007990265	1.244137e-06	1.9536965e-05	6.698852e-07	6.817653e-07	1.2035193e-07	7.6805534e-08	1.5060341e-07	5.7995823e-08	3.4064673e-08	5.1775654e-08	2.9727097e-08	1.9395513e-08	8.946423e-08	1.7179137e-09
o	0.36638516	0.58064544	0.050914414	0.0008108334	0.00048314445	0.00029195333	8.669712e-05	0.00012180005	5.6834047e-05	4.0998148e-05	2.0814572e-05	2.0765403e-05	1.3775e-05	1.2570445e-05	9.790713e-06	9.95501e-06	7.51143e-05
G	0.05180861	0.8240379	0.11840154	0.0008105195	0.0011850873	0.0011847798	0.00073900906	0.00075593265	0.00056734623	0.00019369148	4.086163e-05	0.00018490438	3.3507207e-05	1.5427497e-05	1.24832895e-05	6.059983e-06	2.2292934e-05
i	0.25711206	0.5629067	0.17012443	0.0013465884	0.0073945206	0.0007149409	7.1227725e-05	8.3549436e-05	2.4475146e-05	0.000110170775	4.616164e-05	1.1251896e-05	1.9260257e-05	4.7419912e-06	1.7524297e-06	8.843471e-06	1.9350506e-05
u	0.014742247	0.8666066	0.11393666	0.0033616133	0.0008008615	0.00029262478	7.576784e-05	7.869095e-05	5.3459673e-05	2.071016e-05	7.648005e-06	8.230927e-06	4.497308e-06	2.5706593e-06	1.0932941e-06	1.1101531e-06	5.7294787e-06
v	0.005671848	0.36879298	0.5708916	0.009358072	0.011506658	0.012265189	0.0044682776	0.007503849	0.005828119	0.0015280545	0.00034484666	0.0010830907	0.00039307156	0.00017056063	0.00010937439	3.2106036e-05	5.236013e-05
à	0.14771284	0.18383195	0.63839215	0.013152117	0.010121055	0.004105847	0.00026650212	0.00044595776	7.857301e-05	0.0004638516	0.00045465436	9.0184796e-05	0.0002734125	0.00015477277	4.0561412e-05	0.00024580423	0.00016977321
n	0.00084188563	0.4303872	0.55225956	0.008491326	0.005344343	0.0017130128	0.0005393592	0.0001809346	0.00015577322	5.1887844e-05	7.650152e-06	1.0410111e-05	5.735166e-06	5.0009176e-06	3.0273375e-06	6.9888944e-07	2.1583842e-06
n	0.003911331	0.16971433	0.741868	0.005118144	0.035993427	0.034579698	0.0016412701	0.0024147956	0.0004475617	0.003295759	0.00064638414	0.00010735679	0.00013834667	4.648117e-05	9.058692e-06	6.688312e-05	1.1714889e-06
i	0.0031862806	0.43651715	0.5524697	0.00012579818	0.0071823252	0.0003804401	9.870162e-05	1.04626515e-05	4.8088164e-06	2.0475736e-05	2.2149948e-06	5.477976e-07	5.4415597e-07	2.1058419e-07	4.7889856e-08	3.346768e-07	1.9677701e-08
ì	0.00050036766	0.010283164	0.7000525	0.20907697	0.045503717	0.02176827	0.0035716787	0.0044973176	0.0024826517	0.0010009597	0.00035887025	0.00026700937	0.00015922054	9.6702446e-05	3.8533944e-05	3.3087254e-05	0.00030905145
r	9.399631e-05	0.0131037785	0.8875009	0.04434546	0.043259155	0.006182545	0.0013287861	0.0018478689	0.0012998518	0.00046046692	0.00014685259	0.0001715846	0.000132732	4.7168716e-05	1.9835103e-05	6.466889e-06	5.2590352e-05
t	0.0019552284	0.009898739	0.51630396	0.15074812	0.22759855	0.07585786	0.0015167086	0.0047974857	0.0007712548	0.006931996	0.0024219584	0.00014261999	0.00083263515	0.00011216652	1.0122162e-05	9.906338e-05	1.535174e-06
e	0.004071852	0.038166903	0.79052216	0.0026829797	0.15116745	0.010715633	0.001907108	0.00018846916	7.733166e-05	0.00044416523	3.8810813e-05	5.8826863e-06	6.2336057e-06	1.944594e-06	3.155116e-07	2.4785454e-06	1.4955113e-07
è	0.0006732603	0.0010762219	0.10606512	0.5587012	0.14840983	0.12812406	0.017119277	0.020671124	0.010927119	0.0040850164	0.0013129472	0.00072200294	0.00048789167	0.00033604013	0.00011235708	7.1382136e-05	0.0011051645
s	0.00028761537	0.0020924455	0.3030908	0.2833533	0.31641287	0.05134433	0.0101382155	0.014307808	0.009242891	0.0041945223	0.0017220499	0.0010294968	0.0012466353	0.0005872047	0.00024429837	6.0692393e-05	0.0006447503
s	0.0005132803	0.0009138629	0.11193151	0.06277831	0.45541972	0.27975062	0.006924435	0.030066215	0.0053945663	0.030568521	0.010073332	0.0010392533	0.0040102624	0.0003605433	2.7025162e-05	0.00022669794	1.8737314e-06
u	0.002261064	0.0020694819	0.07545058	0.009529546	0.7668218	0.11575948	0.018125873	0.0032116503	0.0010167257	0.0050193546	0.0005371712	5.6730718e-05	9.799702e-05	2.1672953e-05	2.2397112e-06	1.8150133e-05	4.4589083e-07
t	0.0019549318	0.0008164238	0.008198231	0.17011733	0.10950712	0.4543927	0.085979395	0.08530333	0.04872605	0.018417634	0.0059078997	0.0025575121	0.0019459429	0.0015055628	0.00043619695	0.00020502022	0.004028638
o	0.00087891397	4.040849e-05	0.0046022646	0.08315822	0.41666594	0.37979713	0.007121756	0.034058433	0.005290921	0.03745704	0.02249553	0.0013493103	0.0057935677	0.00061325904	4.3739397e-05	0.00061141344	2.2135375e-05
v	0.0017244637	0.0008113792	0.003294414	0.050806582	0.0837224	0.47048125	0.15387343	0.10425997	0.071706116	0.032039154	0.010610638	0.0040177084	0.0040303846	0.0034891479	0.0010036094	0.00032415867	0.0038051743
r	0.013823736	0.00034607638	0.0047993157	0.02290677	0.28403148	0.48866424	0.018846333	0.07521776	0.008881991	0.0372141	0.03188017	0.0026178646	0.007202675	0.0014124286	0.0003081333	0.0011619158	0.0006850147
