 	lui	sapeva	che	oggi	stava	per	fare	freddo	o	freddo	e	non	poteva	fare	il	bagno	</S>
c	0.98166925	0.017582163	0.0005547523	0.00017648538	1.045902e-05	1.6018179e-06	8.762819e-07	6.5564797e-07	5.0222735e-07	4.960837e-07	5.447609e-07	4.4201317e-07	4.5129588e-07	3.9524474e-07	3.929896e-07	4.3337502e-07	1.9562079e-07
ì	0.6240497	0.37082806	0.0034918939	0.00018029874	0.0014249582	5.177272e-06	6.144986e-06	3.590928e-06	1.8791544e-06	5.6792624e-07	3.0961564e-07	1.10932994e-07	4.528339e-07	7.7871147e-07	3.7927597e-07	5.09532e-06	4.8568455e-07
n	0.36656398	0.6014373	0.026017198	0.0053018495	0.00055278343	3.964845e-05	2.3358234e-05	1.40939055e-05	1.2837324e-05	1.0783134e-05	5.764919e-06	3.615102e-06	3.3534884e-06	2.3530424e-06	2.2500433e-06	2.5287397e-06	6.3637176e-06
o	0.29150414	0.70221585	0.0055183927	6.204785e-05	0.0006938573	7.7123826e-07	2.0181283e-06	2.389236e-06	3.5504016e-07	1.7155494e-07	1.4507862e-08	4.634639e-09	2.2724507e-08	1.0096988e-08	4.516195e-09	2.9348696e-08	6.1669253e-10
ì	0.0026912845	0.84076226	0.13024421	0.025324358	0.0006955551	9.587604e-05	3.747355e-05	3.7063157e-05	3.6855305e-05	3.7867e-05	1.163399e-05	6.1392593e-06	4.416169e-06	2.1240967e-06	2.2460322e-06	2.3486864e-06	8.189063e-06
t	0.0016229735	0.95729244	0.035877768	0.0041661854	0.0009476146	2.3504088e-05	1.4585337e-05	1.8196099e-05	9.393385e-06	1.4746151e-05	3.3220904e-06	2.2796862e-06	1.3229773e-06	4.7213248e-07	7.29765e-07	3.3153978e-07	4.248727e-06
s	0.008232419	0.6355206	0.27134866	0.023010017	0.05798236	0.0010833527	0.00071762886	0.0016408918	0.00023882417	0.00018276818	9.113378e-06	2.3292575e-06	1.6219696e-05	3.4167674e-06	1.1095741e-06	9.852812e-06	4.1924577e-07
e	0.011062693	0.98479813	0.0024117099	1.7528611e-05	0.0017081454	2.699337e-07	8.474209e-07	4.511443e-07	9.49725e-08	2.6416158e-08	6.160275e-09	3.1733793e-09	7.962263e-09	6.584889e-09	1.060924e-08	8.8548255e-08	1.9684088e-09
r	3.8656086e-05	0.2989953	0.5159927	0.18102969	0.0032207249	0.0004041877	8.722606e-05	5.4201126e-05	4.038217e-05	4.3293505e-05	2.290957e-05	9.6517815e-06	8.318348e-06	3.906812e-06	4.369217e-06	3.3090184e-06	4.12989e-05
e	0.0019160599	0.796322	0.17607555	0.016188255	0.009025037	0.00011562472	0.00014498373	0.00017637141	1.4155706e-05	1.150052e-05	1.8807953e-06	7.2269904e-07	1.1552762e-06	4.024329e-07	3.4809037e-07	2.6620216e-06	3.310558e-06
k	1.7986189e-05	0.03978447	0.49160516	0.45665547	0.0095694885	0.0016503616	0.00024142307	0.00012422168	8.976104e-05	0.00010627535	5.491128e-05	1.7220169e-05	1.3920842e-05	4.570887e-06	5.441715e-06	2.943701e-06	5.6376404e-05
