 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.97103375	0.020718683	0.0072227777	0.0009056568	7.965095e-05	2.2158594e-05	5.403923e-06	3.2271587e-06	1.7883987e-06	1.6877824e-06	1.2657831e-06	1.3878183e-06	9.4491725e-07	1.6223878e-06
n	0.16994575	0.730274	0.09045695	0.0029897373	0.0032817717	0.00032076807	0.00053629215	0.00023578432	0.00019235972	0.00011572637	0.00016833784	6.641792e-05	0.0013371258	7.8986894e-05
ì	0.01991779	0.8100351	0.16003776	0.005225423	0.0044589997	7.4202246e-05	0.00017782566	6.3704196e-05	4.6524274e-06	1.9046946e-06	1.2183827e-06	2.6335306e-07	5.495097e-07	6.5463263e-07
c	0.012212588	0.7632891	0.20884372	0.012726308	0.0023993882	0.00023615449	0.00016242909	5.98062e-05	4.1857587e-05	5.3186927e-06	1.230714e-05	4.6208564e-07	1.0575879e-05	7.3226374e-08
h	0.01312593	0.5941703	0.3469965	0.026074223	0.018915927	9.2392176e-05	0.000520524	0.0001002723	3.1231348e-06	2.8820696e-07	2.682616e-07	4.4169738e-08	2.0513107e-07	1.6511953e-08
e	0.0032488748	0.5031992	0.444134	0.024413245	0.023684377	0.0003540266	0.00074730994	0.00016567585	4.454277e-05	1.7585884e-06	5.8268583e-06	3.6713192e-07	8.059471e-07	1.6363654e-08
t	0.0037323725	0.3149211	0.5548563	0.1193615	0.0040952177	0.0018140039	0.0005127925	0.00023637815	0.00018927979	2.5470656e-05	4.820679e-05	5.9225144e-06	0.00019189194	9.50607e-06
o	0.14325196	0.067979746	0.60226405	0.06218055	0.11250239	0.00060251856	0.009154439	0.0019418278	0.00010046702	7.5999856e-06	1.1425186e-05	9.662022e-07	8.948948e-07	1.110895e-06
r	0.00012978436	0.020286154	0.39158788	0.5483433	0.022667771	0.016253922	0.0003782742	0.0002424912	6.528906e-05	1.3580022e-05	7.980154e-06	1.8467708e-06	8.7698945e-06	1.2926426e-05
ì	0.011830067	0.010772049	0.34587273	0.4802762	0.1269366	0.01845705	0.0037192125	0.0017012726	0.0001671077	8.1185346e-05	3.9331404e-05	1.5089748e-05	1.9219704e-05	0.000112902424
s	2.982165e-05	0.0008021365	0.05082903	0.77171993	0.09226149	0.08056617	0.001821087	0.0013286573	0.0003325994	0.00010482375	4.1708572e-05	1.6518785e-05	1.2932943e-05	0.00013295928
o	0.0032328167	0.0007965635	0.09380941	0.5388419	0.2533573	0.0755356	0.023657367	0.009329227	0.0012110728	0.00012682489	9.1098686e-05	7.717234e-07	9.0776975e-06	9.732573e-07
n	6.98496e-05	0.00018844003	0.008376379	0.68079966	0.07897598	0.22019826	0.0051884335	0.0039258343	0.0011644266	0.00031019613	0.00014407127	5.9595015e-05	6.645788e-05	0.00053235475
t	0.009183	0.0011405034	0.02398838	0.28921136	0.50991714	0.07600015	0.05543207	0.0329288	0.0018768448	0.00018656795	9.339743e-05	8.342486e-06	1.00324205e-05	2.3425144e-05
a	0.00088990846	0.0018463695	0.009210386	0.31023693	0.5526511	0.1073127	0.012150755	0.0053475737	0.00033164202	7.0500914e-06	8.67742e-06	5.238366e-07	5.719469e-06	6.6080304e-07
t	3.960056e-05	9.151921e-05	0.00063901214	0.082249865	0.16332562	0.71420443	0.018010944	0.014961645	0.003726936	0.0012250816	0.00040973155	0.00014602568	0.00012803177	0.00084152794
a	0.00094845775	0.00014816572	0.0015063259	0.100960545	0.5544702	0.16586709	0.07979065	0.092304416	0.0032219219	0.00035360907	0.00023992136	1.7906907e-05	2.8088945e-05	0.00014267804
s	2.477421e-05	7.72451e-05	0.00027032947	0.021990845	0.1932729	0.7222139	0.029638654	0.025196781	0.004342105	0.0017749312	0.0004333721	0.00015433096	6.887129e-05	0.00054095057
ì	0.0005522319	0.00010824907	0.00024622705	0.014682619	0.41299093	0.26068258	0.101253636	0.19739632	0.008548667	0.0017542507	0.0009482137	0.00013440246	8.2525934e-05	0.00061921193
n	2.7581555e-05	6.293042e-05	0.00013867376	0.004794668	0.11130561	0.7339849	0.065975025	0.06239597	0.011581335	0.0064430763	0.0015500207	0.00059441035	0.0001772403	0.0009686368
n	0.0004915791	0.00010478978	0.0004881357	0.011384	0.2919138	0.35355073	0.15274791	0.14439547	0.03974208	0.0023234622	0.0026820237	1.2046177e-05	0.00015039144	1.3560398e-05
e	0.0021437244	0.0022853932	0.0011104121	0.017081412	0.47046155	0.14232826	0.24798214	0.11374198	0.0027663878	3.310375e-05	5.327388e-05	5.646566e-07	1.0659533e-05	1.0986533e-06
f	6.119871e-05	0.000122001264	0.00017504263	0.0010119852	0.017902631	0.6072236	0.09758244	0.1891636	0.05039824	0.023328677	0.004884225	0.0019428994	0.0003758993	0.005827689
a	0.00076920923	7.472077e-05	0.00015193358	0.0054373536	0.058034938	0.2252762	0.19531174	0.468756	0.038190212	0.0052376213	0.0025181228	7.963935e-05	5.1259565e-05	0.00011099204
t	0.0001072533	0.00016328672	0.00019292251	0.0008287956	0.01276185	0.26195332	0.21137695	0.3496874	0.08848094	0.05400901	0.010809945	0.0042257835	0.0014781434	0.0039244425
e	0.0004269743	2.7535014e-05	3.169176e-05	0.0007040001	0.0067123463	0.061118472	0.19226483	0.68171144	0.037598006	0.013203126	0.004859466	0.0004985769	0.00011856568	0.0007248898
s	8.1999664e-05	0.00017744837	0.00014767754	0.00046322742	0.006502768	0.06999857	0.2077404	0.48374826	0.119658284	0.08120462	0.017091593	0.0073172334	0.0016358477	0.004232033
m	0.00030077682	2.8453916e-05	2.3516417e-05	0.0002742412	0.0013022738	0.017564164	0.15605965	0.73704255	0.049953926	0.025401695	0.009265892	0.0016032906	0.00017842528	0.0010011978
à	3.260065e-05	3.2087206e-05	4.7607646e-05	0.000690922	0.0021936484	0.116374984	0.19777822	0.59319293	0.07020585	0.015381589	0.0034941973	0.00031969714	0.0001470191	0.00010854196
n	0.000110135894	0.00031493045	0.00019276334	0.00039279173	0.0039960793	0.016296975	0.10489203	0.55583364	0.18066056	0.08356422	0.022474881	0.00921394	0.0005095895	0.02154754
t	0.00030256476	9.433393e-05	0.00020058802	0.0031336502	0.0026287308	0.038687203	0.24390444	0.46780083	0.19049667	0.026286557	0.024945248	0.00010579116	0.0012500082	0.00016331604
e	0.0010979864	0.00088244706	0.00045755302	0.0009627039	0.001264674	0.00795752	0.2850906	0.62650496	0.07172418	0.0016914705	0.0022276356	1.543436e-05	0.00011637702	6.5195886e-06
ì	0.0003305533	0.0005725863	0.0004528913	0.0008173256	0.0011743752	0.0034407692	0.026188204	0.17871338	0.29543197	0.30518752	0.08263274	0.040214565	0.0027456414	0.062097423
c	0.00067553	0.0011839458	0.0002834625	0.0002247165	0.0013857143	0.0010847255	0.06734923	0.41623935	0.15521719	0.18609351	0.10093707	0.035118904	0.022355402	0.011851317
h	0.0031825139	0.0014507079	0.0018610918	0.007057313	0.0021892288	0.018096663	0.2768796	0.32645494	0.29909444	0.019874746	0.036481127	0.00025834658	0.0038993293	0.0032199314
e	0.001605162	0.0027974108	0.001405651	0.0018288143	0.0028677778	0.006176547	0.17506368	0.6239487	0.17236033	0.0044259885	0.0069359406	4.930082e-05	0.0004991389	3.558687e-05
a	0.00042049895	0.0013293277	0.0005910152	0.0006979945	0.0011027547	0.0008840246	0.005070036	0.03944457	0.17989625	0.377608	0.15814054	0.098190166	0.005433758	0.13119106
n	0.0031053873	0.004956194	0.0007073958	0.0002422856	0.0005961439	0.00015051116	0.01273719	0.07329593	0.12467927	0.3063027	0.30020717	0.09854562	0.040404808	0.034069467
o	0.0041903085	0.0006125072	0.0006479077	0.0007741355	0.00017194259	0.004617393	0.041396428	0.23718329	0.43225855	0.1321833	0.12578891	0.007787943	0.0010485246	0.011338926
ì	0.00035290443	0.0006107058	0.00017392304	0.00027494555	0.00052149454	0.0005385642	0.0040607587	0.02692099	0.22520834	0.17553696	0.35983658	0.06331678	0.13330375	0.009343211
s	0.001173787	0.0011100954	0.0002610791	0.00012864178	0.00019825122	8.604251e-05	0.0046412735	0.03176827	0.09837232	0.11791839	0.36190397	0.053042173	0.3108537	0.018541995
o	0.00012854161	1.2932886e-05	3.093076e-05	9.638602e-05	3.4388708e-05	0.0017345507	0.014616212	0.102035515	0.45066404	0.16599452	0.25457275	0.0045925397	0.0053418167	0.00014483504
n	0.0004481475	0.0009953193	0.0006960234	0.0012606529	0.0014100774	0.000935569	0.0006990748	0.0028489698	0.042989843	0.10915475	0.23059498	0.36353946	0.024190266	0.22023684
t	0.0022161992	0.0006165324	0.0010197277	0.0011077975	0.00021949466	0.0037277134	0.0034398357	0.017485656	0.2959628	0.063842334	0.52793944	0.01999444	0.047222003	0.015206064
a	0.0005466631	0.0020503122	0.001705537	0.005625603	0.013167638	0.011205527	0.010273728	0.11287424	0.435351	0.08558376	0.2424309	0.06815346	0.009571741	0.0014598948
k	0.00067028956	0.0013018226	0.00069203787	0.001114253	0.0011960318	0.000913731	0.00038687937	0.0015918503	0.01619084	0.025514666	0.13210987	0.31269646	0.08781956	0.41780168
a	0.005036707	0.0019453899	0.0029418145	0.0025554174	0.0004781637	0.002769465	0.0019148258	0.014792369	0.18295336	0.07860384	0.478996	0.08603398	0.041966017	0.09901272
ì	0.000666409	0.0016127875	0.00045251762	0.0008382102	0.002236127	0.0010615947	0.0011630113	0.0059560626	0.034434445	0.0231273	0.1880394	0.12982775	0.5245051	0.08607929
c	0.0004714306	0.00079220196	0.00018589443	0.0001375474	0.00018189393	5.1505653e-05	0.00012911453	0.0006903247	0.0036019827	0.0036810907	0.05244395	0.025438266	0.84061486	0.07157999
h	0.0043426333	0.012082791	0.021115888	0.014362096	0.0024463106	0.020143608	0.008318384	0.019771203	0.23534222	0.015784176	0.49593812	0.013285839	0.09199687	0.045069847
e	0.017459502	0.071323045	0.031500343	0.046520915	0.132484	0.023105802	0.020881576	0.05282261	0.07367604	0.019577758	0.22042814	0.011748279	0.25569764	0.022774287
n	0.0007192986	0.0018758347	0.0009613023	0.0014586705	0.0022000158	0.0008826152	0.00026734604	0.00076965004	0.0024337203	0.0043724575	0.026853286	0.16040376	0.06805155	0.7287506
a	0.011168223	0.01710769	0.03900603	0.039663706	0.00755966	0.021198254	0.00420624	0.017639073	0.09403854	0.033015646	0.41562214	0.048713546	0.1652541	0.08580715
v	0.0008227596	0.002163422	0.00068608625	0.0013208488	0.0034599523	0.0015868199	0.0008352333	0.0036055576	0.008281288	0.0061662737	0.055212017	0.12079085	0.53410727	0.26096156
r	0.013287794	0.017926995	0.03751388	0.03264431	0.006061273	0.010328903	0.0024647373	0.007822418	0.038271025	0.023870971	0.24553707	0.07361828	0.31415558	0.17649682
è	0.00022509045	0.0006793624	0.00066921586	0.0021599834	0.008536124	0.0041426853	0.0029923434	0.042196054	0.032128636	0.029362524	0.07358385	0.17741998	0.052211594	0.57369256
t	0.00033371107	0.0007607077	0.0001784073	0.00021935119	0.000354766	0.00018236102	5.136043e-05	0.0002333036	0.00059057877	0.00048708092	0.01058162	0.026974408	0.67900467	0.2800477
s	0.00062145124	0.0001234731	0.0002630581	0.00039021368	0.00011159292	0.00043533472	0.00017816809	0.002013354	0.06511086	0.028748265	0.6994172	0.029561302	0.16941479	0.003610954
i	0.014438297	0.06308327	0.058738954	0.10223445	0.17974557	0.046547726	0.019270286	0.06046083	0.03868886	0.048706915	0.20260365	0.034118954	0.11632569	0.015036552
</S>	0.00040552378	0.0009940097	0.000668551	0.0010520663	0.0013632486	0.0006173406	0.00014877327	0.0003495027	0.0005314424	0.0009513529	0.0041107303	0.04314688	0.04002203	0.9056385
