 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	0.99359775	0.006350195	4.1355215e-05	4.7927133e-06	1.9576696e-06	2.231156e-06	1.7888397e-07	1.4475646e-06
m	0.84622467	0.11690385	0.035828322	0.0006628314	0.00016330612	7.458958e-05	5.233838e-05	9.010393e-05
a	0.3850863	0.47063163	0.14370793	0.0005478872	1.3364096e-05	1.8400123e-06	8.247511e-06	2.7873987e-06
r	0.31637976	0.6707168	0.01214751	0.0006169341	0.0001240567	9.438677e-06	9.619979e-07	4.470313e-06
a	0.27434006	0.6484628	0.07457087	0.0023244887	0.00016662916	3.0102698e-05	3.3472734e-05	7.1628114e-05
n	0.011626109	0.9262117	0.055352665	0.0054118712	0.0011152641	0.000102632825	3.9494603e-06	0.00017571615
g	0.11847441	0.4156161	0.45258117	0.012892554	0.00019565875	3.1471383e-05	3.784386e-05	0.00017076795
i	0.025072733	0.21552648	0.751598	0.00769262	8.782219e-05	1.7911685e-05	4.2537367e-06	1.6924126e-07
à	0.0024014914	0.39852604	0.46282256	0.12717465	0.007717958	0.0013166989	3.1678937e-05	8.927431e-06
n	0.00024816857	0.010576611	0.94183034	0.045289587	0.0017259637	0.00031758304	5.9437293e-06	5.7585858e-06
e	0.22885118	0.10118923	0.45014742	0.2036796	0.015262216	0.00010571621	0.000752256	1.2378734e-05
è	0.00057765265	0.0074391174	0.5698072	0.32741052	0.08004787	0.012245511	0.00010339938	0.0023687459
n	0.000109003	0.00023294057	0.91529506	0.07825043	0.004912827	0.0011238813	1.9865218e-05	5.591187e-05
e	0.09200644	0.04011131	0.17542772	0.61628807	0.07168647	0.0005935639	0.0038006569	8.5744294e-05
s	0.00026282592	0.0006228394	0.097125	0.6612862	0.2028581	0.033461716	0.00019019909	0.004193097
e	0.011876655	0.0039502843	0.03709224	0.91532254	0.026739473	0.0022054266	0.00051650585	0.002296834
g	0.00021656971	0.0003950572	0.028926138	0.7267445	0.20136824	0.039834276	0.00025696272	0.0022582992
i	0.2685601	0.047998074	0.0130110495	0.6195342	0.028454276	0.0039196466	0.010623439	0.007899241
r	0.00015076938	0.00010501597	0.012030425	0.7717737	0.19682536	0.018269274	0.00066540024	0.00018004698
è	0.001702338	0.00035024606	0.006888623	0.629245	0.24417934	0.09319809	0.008409674	0.016026711
t	0.00021334151	0.00011070482	0.00089547207	0.42587206	0.35958135	0.19709961	0.008818866	0.0074085756
s	0.0005447781	0.00019685147	0.0011841297	0.28263783	0.6969929	0.012291297	0.0059784115	0.00017383913
i	0.06085409	0.028719405	0.050574165	0.47066322	0.38314894	0.0034370462	0.002553727	4.9397946e-05
d	0.00025353918	0.000307952	0.00025924493	0.039036077	0.61931556	0.3092525	0.0032158082	0.028359374
ò	0.025140814	0.0012751551	0.0012863732	0.08458696	0.7098854	0.015034387	0.15634744	0.006443482
p	0.00024676946	0.00020884971	0.00033486998	0.025885377	0.54076344	0.3563339	0.06789559	0.008331198
u	0.0028386605	0.00013340713	0.00055488484	0.009116805	0.5456415	0.04501289	0.3697347	0.02696721
e	0.0007865234	0.0010034328	0.00057203276	0.0036689874	0.12675942	0.782633	0.029372852	0.055203773
m	0.013006286	0.0013883302	0.001014605	0.001765995	0.026749795	0.4523054	0.35999948	0.14377019
a	0.07302041	0.0010188137	0.00036273696	0.021793753	0.21921846	0.33725885	0.24352315	0.10380383
r	0.00090429705	0.00082504965	0.0006068093	0.0020809644	0.019000307	0.184129	0.7351684	0.057285093
è	0.006836296	0.00029344347	0.0001376251	0.003530882	0.016767843	0.10966798	0.7758494	0.086916536
i	0.0002706496	0.00016073934	6.8418536e-05	0.00021950231	0.00073599134	0.016686654	0.92619026	0.05566775
</S>	0.025187036	0.0023011742	0.00041969007	0.0002940254	0.00041224816	0.01236632	0.5465612	0.4124584
