 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.9920232	0.0050579114	0.0024085734	0.00044036275	4.5172725e-05	7.0082183e-06	3.850738e-06	5.7086986e-06	1.1906411e-06	7.0037418e-06
n	0.39042586	0.5221737	0.07292164	0.004683829	0.0042739455	0.0023038513	0.0007468818	0.00025452	0.0018662317	0.0003495121
ì	0.04261353	0.6115687	0.31898943	0.013634352	0.012949002	0.000119070435	9.8182776e-05	4.066114e-06	9.039601e-06	1.4621163e-05
c	0.036542226	0.6671444	0.26967618	0.019644504	0.0054280423	0.0011262303	0.00035783488	3.4782577e-06	7.65216e-05	5.234793e-07
h	0.030894028	0.2956746	0.59750414	0.0350566	0.040581986	0.00024009649	4.4572862e-05	2.7605563e-07	3.4096206e-06	3.0860264e-07
a	0.00950699	0.18792419	0.6995184	0.042048242	0.059910342	0.00066869817	0.00041065752	4.9840623e-06	7.328438e-06	1.5571713e-07
d	0.005015355	0.38617688	0.48840228	0.11303089	0.0030182463	0.0034694609	0.0005821382	3.6550657e-05	0.00022896541	3.924759e-05
ò	0.04038102	0.026028397	0.8236397	0.07040722	0.039351646	7.603116e-05	0.00011320466	1.4507515e-06	7.122332e-07	7.060809e-07
n	0.00032996456	0.067269646	0.63367397	0.2879139	0.007422076	0.0029457181	0.00033246816	5.435111e-05	3.4943172e-05	2.2900758e-05
t	0.062466092	0.00388406	0.6465444	0.20388104	0.077960216	0.0028680658	0.0023860147	3.3912734e-06	6.1470137e-06	5.9266165e-07
a	0.02059399	0.0069146818	0.638519	0.133718	0.19878392	0.0011313044	0.00033359052	1.1011331e-06	4.3305395e-06	9.674648e-08
t	6.2166095e-05	0.0034971663	0.092788875	0.8361375	0.04050054	0.022595637	0.003048823	0.0005685674	6.8660695e-05	0.0007321677
a	0.0043938016	0.0012366397	0.19203532	0.5001542	0.27760255	0.016964851	0.0074482043	3.41218e-05	3.289972e-05	9.7451884e-05
s	4.3271244e-05	0.002034264	0.028215606	0.70292866	0.1737194	0.08058413	0.009574473	0.0016350993	0.00012629158	0.0011387324
ì	0.0020289144	0.00067197584	0.027727863	0.2667668	0.6227027	0.060083076	0.016440416	0.0010682568	0.00028882295	0.0022211766
n	4.2146912e-05	0.0009661654	0.0060543707	0.29940394	0.4336479	0.22268796	0.029475112	0.005564515	0.00041148718	0.0017465028
n	0.0016548826	0.00087294803	0.014223263	0.1256905	0.5070581	0.22717236	0.12269144	0.00016526831	0.000415409	5.581544e-05
e	0.0018861842	0.0054676156	0.014299738	0.042840935	0.9134467	0.015036022	0.006974887	8.475368e-06	3.6736266e-05	2.5558675e-06
f	8.57077e-05	0.0006405216	0.0007478868	0.024322232	0.129594	0.7108957	0.098360024	0.025505869	0.0011257323	0.008722374
a	0.0016386681	0.0007402021	0.002692771	0.05597101	0.5662279	0.23019613	0.14074895	0.0011061743	0.00023873516	0.00043942058
ì	9.962791e-05	0.0004916506	0.00030883224	0.0038928518	0.08161713	0.80628777	0.07881631	0.023672516	0.0025325073	0.0022808504
c	0.0005365999	0.00032948577	0.000254808	0.0015788132	0.13808091	0.7457562	0.077277645	0.015954366	0.018807305	0.001423885
h	0.0052118134	0.0053842487	0.008132605	0.02240621	0.33684307	0.24372736	0.36930537	0.0014833404	0.003919738	0.0035863116
a	0.004417786	0.004380815	0.0047443365	0.04338656	0.4937933	0.083678775	0.36396062	0.0007160138	0.00088267453	3.9171864e-05
a	0.0001761047	0.0008735521	0.00038036873	0.0013839408	0.014389995	0.45165494	0.22994421	0.2480379	0.009016362	0.044142593
n	0.002256921	0.0011579937	0.00029134483	0.00029133022	0.023144044	0.58837146	0.14009635	0.13232844	0.095316075	0.016746087
o	0.0078066443	0.0007000327	0.0009085632	0.021739893	0.032135148	0.07478591	0.81381166	0.029597038	0.0021962689	0.016318822
ì	0.0008102778	0.0012550685	0.00038306514	0.00068251666	0.005776272	0.41041276	0.27859744	0.076816365	0.2201728	0.005093434
s	0.0035608562	0.0006711251	0.00037513327	0.0003446028	0.007959564	0.21292467	0.13956422	0.05450724	0.567629	0.012463643
o	0.00030437898	2.5462867e-05	5.661432e-05	0.0030339262	0.005517079	0.02147379	0.946073	0.014671746	0.008685152	0.00015874291
n	0.00056554493	0.002259545	0.0010701884	0.0019968196	0.0035813078	0.020997444	0.04190987	0.59848666	0.09534236	0.23379026
t	0.008480191	0.000500817	0.0007999912	0.012606513	0.0032266283	0.027037023	0.74843925	0.03447382	0.12987283	0.034562934
a	0.00089569355	0.0009179475	0.002523618	0.013137726	0.01630918	0.028387565	0.5653254	0.34810457	0.02257009	0.001828184
k	0.0013910242	0.0025604304	0.0012621649	0.002434934	0.0026726632	0.010031297	0.0080928495	0.18069777	0.27104348	0.51981336
a	0.019955294	0.0010816675	0.0020331405	0.011735518	0.0021979883	0.023737425	0.36110058	0.13394183	0.13557544	0.30864105
v	0.0014040065	0.0024489637	0.00085215754	0.0018086033	0.004719439	0.013405784	0.011206855	0.03748103	0.84873706	0.07793613
r	0.027588286	0.00265012	0.0048345495	0.015639046	0.0024198843	0.019115811	0.07319678	0.024002504	0.37883615	0.45171687
è	0.00022990083	0.00023665841	0.00045525597	0.0034057046	0.007900807	0.015869051	0.027009744	0.05885254	0.047539193	0.8385011
c	0.0009336668	0.0008810436	0.0002494378	0.0004172923	0.0003974755	0.0015286243	0.0005483825	0.0023627572	0.8366371	0.15604427
h	0.0021233298	0.0016027178	0.0059101745	0.0669083	0.006655436	0.062038686	0.16442676	0.019722586	0.61574364	0.054868307
i	0.023433827	0.0302527	0.043672144	0.06053217	0.099344276	0.101581946	0.08106398	0.020904357	0.5129543	0.026260294
</S>	0.00078483263	0.0020216627	0.0010630012	0.0014948889	0.0027909032	0.0013151837	0.0003265852	0.006323414	0.08876198	0.8951176
