 	dovevo	comprare	il	pane	ogni	giorno	</S>
ì	0.24899869	0.65514886	0.08099979	0.006215135	0.006404345	0.00046401593	0.0017692763
c	0.38041714	0.6172024	0.0021544083	0.00010147107	5.816433e-05	1.9317431e-05	4.7114594e-05
h	0.042410746	0.9556183	0.0012145737	1.03000575e-05	1.368777e-05	0.0007156789	1.6801998e-05
a	0.09442166	0.905504	5.4353215e-05	1.4791301e-06	4.8542927e-07	1.791111e-05	1.4045523e-07
n	0.8487788	0.14779043	0.0028967804	0.00014143689	8.589337e-05	2.251937e-05	0.0002841601
a	0.031593394	0.8872531	0.07214324	0.0006056529	0.00065633375	0.0076692477	7.912726e-05
v	0.105913855	0.8797234	0.014141495	4.7780213e-05	0.00014814621	1.26488385e-05	1.2547675e-05
o	0.009845944	0.9181177	0.06521754	0.0012088454	0.0003062792	0.0049993936	0.0003043801
r	0.04484581	0.9303232	0.024335016	0.00011850125	0.00036299857	1.2739429e-05	1.6788413e-06
à	0.012217387	0.36035866	0.48643845	0.06438967	0.025347348	0.014381816	0.0368666
s	0.008430411	0.20190181	0.64247036	0.075202234	0.06596796	0.0018227644	0.004204508
o	0.003920557	0.12592994	0.85729337	0.0013607062	0.005390439	0.004223782	0.0018812849
o	0.00046963067	0.0021265787	0.920691	0.05071579	0.021584107	0.00022454196	0.0041883583
t	0.00078967214	0.008498395	0.36546054	0.2198511	0.3579306	0.022297367	0.02517229
s	0.0038691228	0.021836907	0.47656837	0.12897763	0.107623	0.2311855	0.02993954
o	0.009254952	0.031054074	0.8929703	0.02033846	0.03942424	0.0066866004	0.00027138865
m	0.0001582514	0.00012114569	0.04597813	0.61645705	0.3132789	0.008773782	0.015232738
ì	0.0016625347	0.005007851	0.259107	0.22446595	0.19822785	0.26808062	0.04344824
k	3.863271e-05	6.165247e-05	0.025714181	0.6063693	0.33384332	0.018651785	0.015321037
u	0.0004995628	0.0022391693	0.014202457	0.014407511	0.10267285	0.8413908	0.024587628
à	0.00014200105	0.00023731233	0.0018033173	0.36947656	0.4827737	0.06759824	0.07796891
i	1.3925584e-05	0.00011676885	8.1799626e-05	0.05192175	0.059300654	0.86194855	0.02661653
m	0.0001425409	0.00051382475	0.000113485396	0.025769584	0.10643243	0.6963778	0.17065032
è	0.00014392709	0.00024255674	0.002544187	0.012122264	0.016766138	0.93191326	0.036267616
r	1.5164082e-05	4.069559e-05	0.00025798575	0.02431778	0.061440457	0.8688677	0.045060292
i	1.2971295e-05	0.00026787727	6.4168285e-05	0.00020616458	0.003606531	0.99246746	0.0033748797
</S>	0.00011410854	0.0006389382	0.0011858738	0.009310835	0.014059243	0.22501878	0.74967223
