 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	0.4181344	0.58034056	0.0008513589	0.00032858812	0.00010015486	5.6517297e-06	4.96069e-06	2.5036554e-06	1.0113906e-06	0.00022685697	1.2905523e-06	1.1120535e-06	5.9335366e-07	9.172425e-07
p	0.036064588	0.9607259	0.0010800005	0.00087214727	0.00047502396	2.0586896e-05	2.9000134e-05	2.1861011e-05	5.1633237e-05	0.0006150355	2.6694526e-05	5.472612e-06	5.748626e-06	6.3006023e-06
e	0.0077105924	0.9763496	0.000117193	0.009518579	0.0030081554	9.3018576e-07	0.0001799299	2.7753498e-05	1.246989e-05	0.003069795	3.1318475e-06	2.1036227e-07	1.4457456e-06	2.7447663e-07
t	0.023600759	0.95105255	0.017407926	0.0024093017	0.004728994	0.00010143529	5.053661e-05	7.808877e-05	9.578976e-05	0.00041872257	5.3528187e-05	1.0944458e-06	8.838934e-07	2.2178999e-07
ì	0.0016817857	0.96171695	0.00012592378	0.024811983	0.0028358153	4.259426e-06	0.00038572858	3.0688112e-05	1.0976894e-05	0.008383438	8.456795e-06	4.7472236e-07	1.4230193e-06	2.1122962e-06
a	0.0025344247	0.95078427	0.03882325	0.006335029	0.001279074	8.972463e-05	4.18453e-05	1.48894405e-05	7.65191e-06	8.557592e-05	2.915471e-06	2.2188776e-07	1.3880747e-07	9.2894254e-07
e	0.001966898	0.49369785	0.3270183	0.09357711	0.06669343	0.009953689	0.0011542602	0.0007068466	0.003237189	0.000638106	0.0011937039	0.000119186334	7.032144e-06	3.6390356e-05
s	0.0017389279	0.25279027	0.4017534	0.16392243	0.1283502	0.028466558	0.0038648515	0.0023007544	0.01117056	0.0013548875	0.0038732295	0.00029407555	2.428026e-05	9.5612675e-05
ò	0.0239038	0.2419757	0.0178027	0.5121597	0.06884803	0.00044999295	0.00881135	0.00079396437	0.0004921917	0.12456524	6.509234e-05	7.4860795e-06	3.8984534e-05	8.574222e-05
z	8.159568e-05	0.02170454	0.42877316	0.3990191	0.13438089	0.0108537655	0.0020828927	0.0005920585	0.00024956968	0.0020686968	0.00012374653	2.9800738e-05	1.6262095e-06	3.8619455e-05
u	0.045725282	0.073262	0.05629401	0.4678566	0.24018146	0.0063247313	0.026895737	0.0070375763	0.0015461185	0.07357245	0.0012005087	5.9926197e-06	9.436624e-05	3.0935566e-06
n	0.00016584556	0.0015068001	0.51064676	0.18543074	0.2355894	0.048164558	0.007771428	0.0027900045	0.0015612583	0.0049969153	0.00088141725	0.00017026167	1.6641538e-05	0.00030798095
e	0.012010882	0.0071267523	0.006990545	0.6408382	0.13511379	0.0027245882	0.042080015	0.002786674	0.0015351482	0.1484222	0.00012824911	2.7266078e-05	0.00010662423	0.000108987995
f	3.4710618e-05	0.0003786918	0.036983162	0.3084956	0.58831394	0.04353816	0.011380336	0.0035286532	0.0017981222	0.004581501	0.00065733824	0.00020029013	6.5285094e-06	0.000102915204
à	0.0024367818	0.0010319311	0.0039265007	0.5826874	0.17290093	0.013766058	0.10773998	0.0077093365	0.0052540977	0.10136221	0.00036606425	0.00011241397	0.00012626163	0.0005800358
i	1.619861e-05	0.0001913353	0.0068186508	0.20981404	0.6957034	0.04396165	0.026066046	0.007962986	0.0034008694	0.0041470383	0.0011312757	0.0006731888	1.0173973e-05	0.00010317268
e	0.00039440492	0.0015611295	0.0017155082	0.08656543	0.42717552	0.15963443	0.09584308	0.0305619	0.167274	0.0025569103	0.020132728	0.0051463847	7.758006e-05	0.0013610636
