 	il	vestito	della	sposa	vuole	bianco	</S>
o	0.87330234	0.0025952852	0.12399109	2.3352834e-05	1.2853622e-05	3.964503e-05	3.5471516e-05
à	0.116822004	0.06752907	0.8145683	0.0005547416	0.00012947382	0.00017845775	0.0002180388
b	0.0069793714	0.016810117	0.97581416	0.00037996826	1.2784767e-05	2.5298816e-06	1.073073e-06
b	0.062852226	0.002771626	0.9082099	0.024717893	0.0014385125	4.628604e-06	5.247317e-06
i	0.048920374	0.034363467	0.91358215	0.0030852647	3.6484307e-05	1.025792e-05	2.0875177e-06
t	0.00060796266	0.40002543	0.5635182	0.016794063	0.00046091175	0.005307873	0.013285507
o	0.014974929	0.0015223644	0.9668454	0.015192774	0.0012038226	0.00014125538	0.00011934301
u	0.0004011182	0.15334389	0.40486592	0.36202678	0.006296345	0.031236034	0.041829884
k	0.00093649596	0.0054957867	0.03198494	0.90593445	0.04193057	0.0055704443	0.008147289
o	0.0032562907	0.0011777448	0.70597404	0.24759966	0.032995284	0.0023590506	0.006637938
r	0.00013663914	0.003844719	0.0050867065	0.9317438	0.036749348	0.016182473	0.0062563205
a	0.001778954	0.0023079056	0.057924766	0.6131176	0.2307228	0.05775406	0.03639396
s	6.50456e-05	0.0020339212	0.0004309031	0.8286472	0.10854095	0.041852243	0.01842967
ì	0.0022597092	0.0018199106	0.009336706	0.57886857	0.35243705	0.023578402	0.031699635
u	9.750838e-05	0.001025971	0.0002575993	0.6739603	0.26672643	0.043155245	0.014776942
t	0.0064143664	0.00012308022	0.0013947267	0.3510392	0.6045532	0.00548597	0.03098945
è	0.0008286471	0.00041877534	0.00091723405	0.089860275	0.89338785	0.009045673	0.0055414946
l	0.00017951318	0.00017865293	0.00019075486	0.06237834	0.86958045	0.031413335	0.036078975
i	0.0004526951	0.00027845855	0.0003441342	0.019468967	0.97721225	0.00152641	0.0007170782
à	0.0009928984	0.0006274984	0.00074867887	0.011555213	0.47116926	0.051737804	0.46316868
s	0.00737057	0.0004537411	0.0029255121	0.013206978	0.5206752	0.030773142	0.4245949
p	0.017447907	0.007956264	0.012263416	0.07087568	0.85256803	0.029494256	0.009394334
r	0.0039066416	0.006829232	0.0005543277	0.052049346	0.0018990533	0.043215554	0.89154583
o	0.0075807436	0.008682451	0.011011445	0.14422078	0.31958795	0.2152798	0.29363686
</S>	0.002683707	0.0010950506	0.0017729291	0.00600193	0.026651818	0.023758449	0.9380361
