 	quando	Giovanni	è	arrivato	è	arrivato	alla	casa	o	a	casa	ancora	e	cucina	</S>
s	0.99963427	0.0003341852	2.7114693e-05	3.209928e-06	6.0659556e-07	2.2023453e-07	9.2309946e-08	6.017949e-08	3.373485e-08	3.2444284e-08	5.143205e-08	2.4345109e-08	6.4187816e-08	2.3165267e-08	3.820305e-08
à	0.99254215	0.007394981	2.293689e-06	5.227252e-05	6.981836e-08	7.038489e-06	8.279157e-08	4.6741903e-07	8.38527e-08	2.4024246e-08	2.8641938e-07	1.7054695e-08	2.4870918e-08	6.910611e-08	2.9704825e-08
t	0.9896604	0.009229752	0.00093125715	0.00015104137	1.1774714e-05	1.0144012e-05	1.1052562e-06	1.2379439e-06	8.6549926e-07	2.7260285e-07	5.5462573e-07	7.714843e-07	2.6489593e-07	1.3743406e-07	3.988599e-07
t	0.7723614	0.2095808	0.00012539125	0.01562041	5.1930965e-06	0.0021494755	1.1173197e-05	7.008715e-05	4.4723206e-06	4.2792435e-06	6.5566834e-05	6.208074e-07	2.3686094e-07	9.008822e-07	6.181574e-08
e	0.72318435	0.27647758	5.493873e-05	0.00026507743	6.247361e-07	1.598738e-05	1.441748e-07	7.2754233e-07	9.525719e-08	5.5391823e-08	1.1077123e-07	3.5622588e-08	2.0361894e-08	2.476861e-07	4.190749e-09
o	0.3239807	0.5949465	0.07208144	0.0072846166	0.0009878392	0.00031437178	7.301966e-05	4.6567086e-05	3.1983942e-05	1.803247e-05	2.24483e-05	3.3312514e-05	3.0141733e-05	1.12570115e-05	0.00013774155
G	0.069679655	0.84820884	0.05907575	0.01856784	0.00068738824	0.0027909658	0.000119305354	0.00010809036	0.00017621228	2.2926099e-05	3.500927e-05	0.00035614282	9.755321e-05	1.2200427e-05	6.21473e-05
i	0.123042114	0.68390244	0.00830573	0.1688648	7.650671e-05	0.015354581	4.895308e-05	0.00024048869	1.2529987e-05	1.1827366e-05	6.5642416e-05	5.02732e-06	4.096845e-06	5.9187355e-06	5.9302303e-05
o	0.014849314	0.72510225	0.22030507	0.03566267	0.003046316	0.000733312	0.00013146995	4.9701648e-05	2.5337471e-05	5.719438e-06	1.1788751e-05	4.6256042e-05	1.4054656e-05	8.8958456e-07	1.5718057e-05
v	0.00977147	0.53654003	0.2691945	0.13980056	0.009311783	0.027978841	0.002048397	0.0010871134	0.0010726565	0.00018504867	0.00022110705	0.0015637302	0.0010765272	3.614482e-05	0.000112034075
à	0.118124284	0.24249841	0.10495706	0.48460475	0.005592275	0.037709575	0.0020005375	0.0020256804	0.00022461296	0.0005612216	0.0008415335	5.839999e-05	7.0979884e-05	0.00013220141	0.00059851503
n	0.0019352703	0.36946806	0.30764747	0.28325072	0.022017658	0.013983291	0.00084830803	0.0002021776	0.00013197503	3.9715927e-05	2.7744383e-05	0.00023389766	0.00019908593	5.469334e-06	9.20744e-06
n	0.0021568302	0.18674055	0.043392416	0.7010385	0.00139737	0.063059166	0.000430604	0.0007351144	0.00015862411	4.8105994e-05	0.0007855811	3.137888e-05	3.8346548e-06	1.8822038e-05	3.1570064e-06
i	0.014846244	0.51384497	0.0010196733	0.44500718	2.7863638e-05	0.025179293	4.2644742e-06	5.2394258e-05	7.796488e-06	3.1266535e-07	8.478905e-06	5.929431e-07	1.9702054e-07	6.9981064e-07	1.3892407e-07
è	0.00033367745	0.006808205	0.3582881	0.48525697	0.117190994	0.023149507	0.005090568	0.0017237691	0.0005702843	0.00014381294	0.000321398	0.00028034675	0.00036289394	1.5174739e-05	0.00046423564
s	0.00017665801	0.06421754	0.097121395	0.6480604	0.021390917	0.15095283	0.006243436	0.0058181155	0.0008502096	0.00044767748	0.0004384441	0.0031950464	0.0009223698	2.254388e-05	0.0001424945
t	0.00023059678	0.0037243562	0.020558964	0.8073277	0.008490944	0.14848456	0.0035714014	0.0047992254	0.00035861216	0.00016223644	0.0022221708	4.4882385e-05	1.2435e-05	1.0360792e-05	1.4397318e-06
a	0.0020026008	0.008891273	0.00080002606	0.85183096	0.00015648484	0.13578814	3.4023567e-05	0.00040814345	4.051233e-05	1.2297672e-06	4.2653224e-05	1.0664145e-06	5.833313e-07	2.1195608e-06	2.0880307e-07
s	0.00055673916	0.0011321612	0.026944906	0.45169672	0.3461354	0.1283241	0.0288682	0.008940534	0.002205034	0.00059390604	0.0012169431	0.00041875252	0.001413327	3.7250888e-05	0.0015159538
e	0.00026975592	0.00021001001	0.010157316	0.75669044	0.006809944	0.21176974	0.0038133278	0.007959772	0.00023996115	0.00012997308	0.0018580528	3.2416978e-05	2.45667e-05	1.27627945e-05	2.2032413e-05
è	0.0007409594	0.00096176495	0.008255316	0.25652334	0.39439923	0.23716584	0.06830689	0.019900206	0.004451955	0.0013956028	0.0023458612	0.0013265751	0.0026836835	5.497242e-05	0.0014878403
s	0.00018178347	0.0016013889	0.0032747202	0.29168162	0.100631	0.48824263	0.042669855	0.047380622	0.0042262906	0.0037170416	0.003925501	0.0082399	0.0034022846	0.0001518188	0.0006735129
t	9.228661e-05	0.00021595522	0.00896769	0.3542309	0.034243736	0.46871817	0.063949615	0.04963921	0.0030212714	0.002214976	0.013988803	0.00050231256	0.00011759874	9.4133546e-05	3.3240656e-06
a	0.0015290106	0.0016045922	0.00062795216	0.076637626	0.00033658624	0.9053069	0.0010129276	0.011059603	0.0010255232	1.5235005e-05	0.00081916567	9.072631e-06	3.8274416e-06	1.1253715e-05	7.526738e-07
s	0.0014012994	0.00082651834	0.0015955003	0.023310786	0.12695442	0.31075126	0.35256475	0.10972302	0.027697533	0.008862365	0.013827487	0.003559238	0.012408912	0.00022335914	0.006293597
e	0.00059616746	7.820508e-05	0.01104738	0.048928734	0.011085928	0.6735287	0.09615364	0.12170385	0.0036012111	0.002757752	0.029621867	0.0004646822	0.00024791382	0.0001157497	6.827292e-05
s	0.0013207044	0.0009353468	0.0008047338	0.008601409	0.04664893	0.21774521	0.4340756	0.15826781	0.046316694	0.022331413	0.022794358	0.011987851	0.022947213	0.0005132967	0.0047094463
t	0.0002747689	2.9948427e-05	0.0049037864	0.005595418	0.006358111	0.50832325	0.1768183	0.24735548	0.006740322	0.009124679	0.029712705	0.0015578874	0.0022785226	0.0003936232	0.00053316826
o	0.0068771318	0.0006957998	0.0035194547	0.0056932955	0.020821637	0.35751235	0.22646	0.25145862	0.04031909	0.005290318	0.0791718	0.00063698494	0.0010643839	0.00036553197	0.00011354028
s	0.002432058	0.0018083832	0.00073181535	0.0074609085	0.011973059	0.14985123	0.39312983	0.2109357	0.07637136	0.040434692	0.038851544	0.02317144	0.032240663	0.001016087	0.0095912805
p	0.0006584477	5.9766924e-05	0.0031361938	0.0013710976	0.005435946	0.21270677	0.24145605	0.42327094	0.013299959	0.027260605	0.06094061	0.0042658458	0.0043070945	0.0010148784	0.0008157438
ì	0.029177936	0.00271002	0.003629916	0.027113095	0.0022596577	0.5020315	0.01901285	0.307602	0.018424701	0.0027628618	0.082905695	0.00016881787	0.00070774124	0.00069588254	0.00079728564
t	0.003118988	0.0030190265	0.0013003463	0.0074598943	0.0053693876	0.091700435	0.27099985	0.21437262	0.10631627	0.087385505	0.061377164	0.067919254	0.060660154	0.003919915	0.015081276
i	0.00019600704	8.4467596e-05	0.0017106369	0.00072650815	0.002996582	0.09808889	0.18140367	0.35633636	0.035762575	0.027610704	0.28086692	0.0076566353	0.00091002474	0.005622137	2.7852811e-05
o	0.0042956755	0.0014546745	0.0011586279	0.0034553756	0.003168112	0.008542266	0.10675217	0.10606157	0.110623874	0.2338332	0.0867252	0.08548803	0.20983106	0.007259866	0.03135029
è	0.0014318094	0.0030650639	0.00024699984	0.0013623623	0.00023956971	0.011053045	0.019417688	0.056773234	0.06193786	0.12590572	0.033111524	0.5648141	0.09465932	0.019009303	0.0069724116
s	0.0005855062	0.0020887272	0.0003670355	0.0025403171	0.00056756946	0.023303071	0.03639834	0.15614913	0.07788494	0.16674872	0.0794182	0.31642193	0.06431756	0.064590774	0.008618145
s	0.00025680076	6.420368e-05	0.0014437505	0.00024248133	0.0033254477	0.007860678	0.040589806	0.22881344	0.037495926	0.17145665	0.43291187	0.044784762	0.0059973886	0.024697658	5.9190937e-05
u	0.010903051	0.05155452	0.0072841304	0.03219578	0.005527582	0.035523996	0.028927332	0.27744126	0.043539543	0.027260931	0.42129683	0.009112169	0.010089639	0.038874026	0.00046915936
a	0.009356682	0.0023164714	0.0018021386	0.005837629	0.0014649997	0.0021894053	0.003643365	0.005955597	0.007045888	0.15556273	0.031411458	0.117034726	0.47885495	0.047997054	0.12952691
n	0.0029484765	0.004478072	0.00054412644	0.0016581528	0.0001236407	0.000965302	0.00040707178	0.003310594	0.0033679018	0.064580195	0.010176261	0.6579973	0.1365435	0.08597103	0.026928315
