 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
k	0.93207335	0.06489225	0.0027368611	0.0002396294	3.571283e-05	7.468403e-06	3.2505973e-06	2.6560094e-06	1.7053845e-06	1.8228149e-06	9.2615863e-07	9.465282e-07	7.559087e-07	7.1098526e-07	9.532471e-07	3.444812e-07	6.585147e-07
a	0.7639786	0.1127465	0.021664232	0.100241676	5.338289e-05	0.00011091297	0.00040709882	5.7057478e-06	0.00071418466	5.858506e-06	1.7022134e-05	8.21261e-06	1.5526703e-05	1.1974672e-05	3.173874e-06	7.5646644e-06	8.324662e-06
n	0.66502285	0.2390147	0.0696004	0.025205035	0.00046984816	0.0002727065	0.0003169274	2.711782e-05	1.6158527e-05	1.3783226e-05	1.24336775e-05	5.695533e-06	4.8630372e-06	3.4800298e-06	4.7045796e-06	2.5133936e-06	6.7863566e-06
o	0.33124906	0.5177433	0.124091946	0.026161883	0.00027194663	0.0001590935	0.0002518023	5.662408e-06	3.0234132e-05	3.4500038e-06	1.3589319e-05	3.0518097e-06	4.8725105e-06	3.0095832e-06	1.8829575e-06	1.1974629e-06	3.9888337e-06
n	0.103516795	0.36843506	0.36417747	0.15378591	0.005333452	0.00225711	0.0022601916	5.3197007e-05	4.1196312e-05	2.1425547e-05	6.42502e-05	1.1418123e-05	1.681042e-05	7.669816e-06	1.3522967e-05	1.0145272e-06	3.4870766e-06
ì	0.26230407	0.44229674	0.25948015	0.03411937	0.000790647	0.00033933224	0.0004851223	8.819215e-06	0.00011885406	5.5289906e-06	2.099556e-05	4.798858e-06	7.557883e-06	4.5748598e-06	3.077294e-06	1.4116839e-06	9.0068215e-06
s	0.012906978	0.13173671	0.7067115	0.12732725	0.017248651	0.003080817	0.00074159016	9.0571484e-05	5.922605e-05	2.6978232e-05	3.563219e-05	8.968793e-06	9.241842e-06	4.532735e-06	6.3043726e-06	5.4323635e-07	4.5148913e-06
e	0.10251423	0.09535986	0.68754077	0.08559836	0.01340394	0.007180841	0.007912161	3.7107304e-05	0.0002452926	3.3416214e-05	0.00012093073	1.9288027e-05	2.1705973e-05	1.0654096e-05	6.9362204e-07	1.3878328e-07	6.2170244e-07
t	0.002404482	0.0624604	0.83218694	0.07466769	0.02065746	0.0052953647	0.0016940011	0.0001806234	8.546851e-05	7.860756e-05	8.607775e-05	2.7058662e-05	2.5375883e-05	1.6104193e-05	2.8624952e-05	9.317601e-06	9.651713e-05
e	0.1561253	0.06936103	0.5709424	0.17904098	0.0065036546	0.0045662173	0.012866906	2.388293e-05	0.00043024344	2.7732201e-05	6.6604814e-05	1.326259e-05	1.1806536e-05	7.070582e-06	1.7841667e-06	1.4553781e-06	9.689201e-06
k	0.00033696328	0.011819771	0.63958764	0.25222847	0.074785925	0.01774461	0.0023696767	0.0004993467	0.00011844248	0.000176826	0.000104030965	3.5267556e-05	2.4164972e-05	1.4510885e-05	3.341483e-05	8.082634e-06	0.00011293843
o	0.0755761	0.12701249	0.4560345	0.2666398	0.03571523	0.017055023	0.019739263	8.2398285e-05	0.0017505195	6.291901e-05	0.000113715156	2.4453057e-05	2.308013e-05	1.3249077e-05	1.2935845e-05	8.243833e-06	0.00013599607
l	0.0001137032	0.002471097	0.14387919	0.6083182	0.1827354	0.050571077	0.009778316	0.0010562792	0.00032901837	0.00030121874	0.00020650028	5.8060676e-05	4.18341e-05	2.0101701e-05	5.7959718e-05	3.7109694e-06	5.8337362e-05
à	0.02312466	0.10097946	0.23615725	0.27966487	0.20275344	0.0918963	0.0533374	0.00039707436	0.010157568	0.00024474732	0.00053543906	9.839224e-05	0.00010430712	5.111237e-05	4.8223417e-05	1.4026777e-05	0.00043574956
d	6.9136724e-05	0.0012209737	0.027873231	0.41147587	0.3754706	0.14897251	0.022468336	0.006962905	0.0017343989	0.0019149899	0.0007648043	0.00035145835	0.00017304065	9.052663e-05	0.00029786894	9.211059e-06	0.00015017952
r	0.054230817	0.042890266	0.043424007	0.26949358	0.107959166	0.1960574	0.27452937	0.0015068476	0.002322059	0.001463014	0.0032958952	0.0009159395	0.0012033272	0.0005929243	2.586245e-05	2.453253e-06	8.711272e-05
o	0.0115967775	0.08522009	0.1169896	0.07321021	0.40575585	0.2735649	0.025075527	0.0026586782	0.003960563	0.00086589355	0.00062073005	0.00019242131	0.00014222479	7.043072e-05	6.523444e-05	1.4259983e-06	9.457756e-06
k	4.2774598e-05	0.00034011988	0.00078098464	0.0044955616	0.48767972	0.43108603	0.033199705	0.026825095	0.003283108	0.0069471817	0.002605464	0.0009714354	0.00045029738	0.0002115499	0.00053385325	3.288631e-05	0.0005141077
e	0.0023034336	0.020877972	0.008700826	0.009458315	0.28923854	0.47244418	0.16827106	0.0028203744	0.019320285	0.0021040163	0.003198077	0.0005984931	0.00038155442	0.00015482663	5.6705296e-05	4.266205e-06	6.697715e-05
o	5.7952395e-05	0.00044992304	0.00079636875	0.0065533663	0.2566872	0.5260603	0.11491546	0.058919355	0.01048828	0.016287295	0.0040839477	0.0020740808	0.0007279205	0.00034548354	0.0011813261	2.614711e-05	0.00034566942
l	0.000110290006	0.00050071423	0.0003834543	0.01789867	0.028699754	0.17420179	0.6241658	0.022924468	0.04984393	0.016232638	0.014729795	0.00930702	0.0061102533	0.003292408	0.031096684	6.9544236e-05	0.00043279846
à	0.0013618798	0.009250338	0.0030775229	0.0014761265	0.08133661	0.45191792	0.24786992	0.010582348	0.17168197	0.0082981065	0.0075213234	0.0023723117	0.0013442694	0.0006294726	0.0007273296	2.3404153e-05	0.00052914507
d	5.016802e-05	0.00031930715	0.00031022585	0.0021381713	0.018152187	0.22862713	0.56444013	0.07711973	0.0370255	0.041772254	0.009833613	0.0075796656	0.0025293299	0.001432146	0.008363208	6.972338e-05	0.00023757899
r	0.0031562215	0.00822233	0.003412193	0.0032159013	0.010262546	0.27382517	0.6234298	0.0068036364	0.016046364	0.007766	0.030121028	0.004420248	0.006674009	0.0021463502	8.608369e-05	1.595328e-05	0.00039616023
o	0.0018219872	0.010481442	0.014200915	0.0057967743	0.059130542	0.4165288	0.15409273	0.06472125	0.18243536	0.059044044	0.019592028	0.0069435826	0.0027642762	0.0011061834	0.0012867367	1.1375485e-05	4.2044147e-05
