 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	0.99428624	0.0015435762	0.0037554414	0.0002971531	0.0001029064	3.3360184e-06	3.3403321e-06	9.590202e-07	1.2633705e-06	7.5699455e-07	8.769415e-07	5.6092256e-07	1.1840602e-06	2.3324223e-07	2.3412966e-07	2.0649776e-07	3.4947053e-07	2.4889601e-07	3.4871945e-07	2.9469768e-07	1.9808722e-07	2.7434209e-07
m	0.6993246	0.1532409	0.11589759	0.015105152	0.01218928	0.0005904799	0.00033234438	0.00019842871	0.000101058125	6.518583e-05	6.448504e-05	5.6176767e-05	9.115364e-05	8.3450475e-05	0.00012921292	0.000634898	0.0001432476	0.0002422912	5.7001485e-05	0.00011776306	0.0012902863	4.5062567e-05
à	0.80051893	0.0015065789	0.021124309	0.0025599264	0.17416532	6.570795e-06	5.1365073e-06	4.9434066e-06	3.2554328e-06	8.141443e-06	5.180971e-06	2.8728437e-06	2.3588475e-06	7.813065e-06	4.8499005e-06	2.8359616e-06	5.28187e-05	2.6747246e-06	1.6597609e-06	1.6168594e-06	1.4255337e-06	1.0788931e-05
n	0.13567151	0.38308853	0.42323545	0.05210673	0.0054073147	0.00029602807	7.343371e-05	3.7902446e-05	1.0916477e-05	3.532979e-06	3.7084849e-06	1.943427e-06	5.7404404e-06	2.7616e-06	3.2312867e-06	1.9811745e-05	7.2979947e-06	4.3214204e-06	1.2868466e-06	1.6578617e-06	1.5290436e-05	1.5107258e-06
a	0.36978498	0.0109041715	0.3644016	0.05803855	0.19536363	4.720222e-05	7.689096e-05	2.204699e-05	1.885297e-05	7.790291e-05	1.8178614e-05	9.5009347e-07	7.765508e-07	0.00016761433	0.000115174655	5.0712406e-05	0.0008381927	6.4539694e-05	1.8124352e-06	1.7707375e-06	3.6162955e-06	7.7049145e-07
c	0.0008200962	0.23657179	0.5934042	0.16054067	0.006619132	0.0014043598	0.00019953317	0.00018088218	3.013418e-05	7.320909e-06	1.0954619e-05	2.3531466e-06	7.3861e-06	1.0083056e-05	1.4710169e-05	8.301569e-05	3.5750127e-05	2.201422e-05	1.9885488e-06	6.2772247e-06	2.2963672e-05	4.391831e-06
e	0.14124966	0.009967229	0.3726236	0.03224965	0.44382516	1.1869874e-05	1.4852773e-05	3.4116547e-06	3.4386749e-06	4.325315e-06	2.1843211e-06	2.8786124e-07	7.172855e-07	7.3349156e-06	4.702855e-06	1.6654167e-06	2.0938998e-05	1.97795e-06	7.779892e-07	6.6851663e-07	5.3976817e-07	5.073785e-06
o	0.00014464957	0.026735902	0.4897725	0.45538065	0.022949265	0.0038421478	0.00076900946	0.0002637747	5.9056485e-05	8.744783e-06	1.24485105e-05	8.833712e-07	4.6537984e-06	4.061582e-06	6.8517597e-06	1.5659174e-05	1.3560781e-05	1.0178994e-05	8.969349e-07	2.3667897e-06	2.3496457e-06	3.222447e-07
c	0.0044579674	0.01876715	0.26381457	0.4124651	0.20804022	0.04617386	0.017279161	0.013576223	0.0057108966	0.0012103211	0.0036226793	2.6840713e-05	8.6611326e-05	0.0003886829	0.00048958557	0.0004485788	0.001857785	0.0008126583	0.0001836043	0.0004844808	8.138787e-05	2.1667001e-05
i	0.007604701	0.004644991	0.08230586	0.06996435	0.83527994	7.9086174e-05	6.0128594e-05	1.0843898e-05	9.083143e-06	4.929742e-06	3.3528975e-06	5.630305e-07	2.7178473e-06	3.9260103e-06	2.5077102e-06	1.1579361e-06	6.9350986e-06	1.2143912e-06	9.848169e-07	6.809902e-07	3.342169e-07	1.1744577e-05
