 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	0.9770612	0.018979618	0.0033747433	0.00045110134	7.795905e-05	2.438484e-05	9.074089e-06	3.4983996e-06	1.8431623e-05
n	0.2665665	0.672056	0.05440963	0.0025549866	0.0032476676	0.00028251135	0.00013531734	0.0005276079	0.0002197423
ì	0.02526477	0.890247	0.078058824	0.0043633548	0.0019529609	8.219446e-06	2.3801213e-06	9.316629e-05	9.2955715e-06
c	0.013703466	0.8559392	0.12065429	0.007735465	0.0017623542	0.00010459827	2.9133846e-06	9.754457e-05	2.40646e-07
h	0.01898438	0.7806637	0.17739074	0.0139493495	0.008782069	4.4557187e-06	2.781639e-07	0.00022465076	3.715187e-07
e	0.003253263	0.81630164	0.16214871	0.009392529	0.00865809	6.695019e-05	3.0445806e-06	0.00017560643	7.994862e-08
t	0.005666538	0.37127972	0.55564713	0.0625848	0.0033142392	0.0010414117	4.0881776e-05	0.00038713028	3.8157355e-05
o	0.23549643	0.21080127	0.4055019	0.043705188	0.103161305	0.00014820494	2.2438382e-05	0.0011431102	2.0226067e-05
r	0.00014532667	0.040263858	0.5790093	0.35470802	0.018103477	0.007461351	0.00014190658	3.328619e-05	0.00013351897
ì	0.012565188	0.020780731	0.42391723	0.3664535	0.16267161	0.008226602	0.0019210944	0.0012472494	0.002216827
s	2.950351e-05	0.001292114	0.17044342	0.71713406	0.06758018	0.04082661	0.0015999775	0.00011623693	0.0009777868
o	0.0025592423	0.0010379868	0.16878086	0.3802052	0.43465087	0.01149795	0.00023688721	0.0010148067	1.6115137e-05
n	6.0690083e-05	0.00021144513	0.029127028	0.7586768	0.07798595	0.124352686	0.004708488	0.00042098435	0.0044559045
t	0.011164261	0.0014620622	0.06289458	0.31792393	0.59327084	0.010251387	0.00078478054	0.0018511154	0.00039713227
a	0.00075971865	0.0027308809	0.027900139	0.19390571	0.7441982	0.02779798	0.0007389467	0.0019585416	9.878877e-06
e	7.432944e-05	0.0001681894	0.0023436337	0.16896573	0.18791978	0.5896149	0.037188053	0.0029870684	0.010738264
m	0.0010904892	0.0009789524	0.0032953797	0.060103364	0.36405694	0.41265562	0.08990182	0.060279038	0.007638435
a	0.00079501054	0.0001203155	0.0012348815	0.04660824	0.8265868	0.09542966	0.024407867	0.0016225555	0.0031946448
n	4.2814274e-05	0.00019004889	0.00036823814	0.013565435	0.25811407	0.64656264	0.070164494	0.004668622	0.0063236663
t	0.008706331	0.0025731346	0.0053482023	0.03802691	0.8014313	0.05098077	0.06569056	0.0060404954	0.021202374
e	0.000107291664	8.381118e-05	0.00022107645	0.014010865	0.30646688	0.45333037	0.21716651	0.004523729	0.0040893843
ì	0.00077562325	0.00093527295	0.00071031036	0.00394453	0.053293526	0.40129286	0.3730195	0.124066	0.041962422
t	0.0026212027	0.0022540619	0.00074023317	0.0031133892	0.13909248	0.117831774	0.16988169	0.5366073	0.027857795
s	0.0020392875	0.00019331454	0.0011854521	0.03593184	0.5237321	0.28634003	0.117992215	0.032137446	0.00044828226
e	0.031556457	0.01048067	0.0044228444	0.030017633	0.103285804	0.07030027	0.018115832	0.7254551	0.0063653807
r	0.0008586274	0.001508662	0.0011240898	0.0030133773	0.0054977783	0.044483576	0.2811704	0.19415513	0.46818838
e	0.0039642854	0.0012459102	0.0013629156	0.032277063	0.0763467	0.06314781	0.71083355	0.062660314	0.048161376
k	0.00068363437	0.0012702763	0.00082598213	0.0022946945	0.0021599927	0.011806501	0.16394408	0.42374015	0.39327466
a	0.024908723	0.0021636405	0.0022755582	0.024760276	0.013527888	0.01669631	0.29668376	0.23551255	0.3834713
v	0.0011053871	0.0019854254	0.00077962846	0.0022546286	0.0033352245	0.0031890178	0.034848828	0.80693203	0.14556988
r	0.03421913	0.006331942	0.0054515665	0.026074985	0.005869508	0.0037507056	0.015723947	0.3926878	0.50989044
è	6.747701e-05	0.00016807791	8.280681e-05	0.0019347382	0.0027088176	0.009841603	0.023334295	0.0137576	0.9481046
c	0.000866199	0.0009099209	0.00031217322	0.0005584063	0.00018902816	0.0002037547	0.0019098286	0.7486708	0.24637988
h	0.001473667	0.0012362967	0.0019582699	0.029683761	0.0010630304	0.012840327	0.019872205	0.8694201	0.06245234
i	0.013313364	0.04382247	0.014770984	0.03957473	0.056569844	0.07627134	0.038856614	0.68385327	0.03296742
</S>	0.00047206535	0.0018109598	0.000614195	0.0013079343	0.0005005051	0.00072563783	0.0025362417	0.07506079	0.9169717
