 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
è	0.6320597	0.35176802	0.015855525	0.00022803362	1.8097366e-05	4.101977e-05	3.8271314e-06	4.7967333e-06	1.0872683e-05	2.794355e-06	7.302561e-06
n	0.01856036	0.67858607	0.29739898	0.0044153826	0.00039236556	0.0002892157	0.00012011242	7.859374e-05	6.071018e-05	3.2205255e-05	6.601067e-05
a	0.02263353	0.079732515	0.85755974	0.037028775	0.0005595739	0.00090361474	0.00082324113	0.0005085289	0.000101347774	9.168844e-05	5.7437166e-05
s	0.002551421	0.24807893	0.67805845	0.065859064	0.004254117	0.0007029207	0.00034230482	0.0001041075	1.4938125e-05	2.7697815e-06	3.0915784e-05
t	0.22473836	0.31770232	0.44254223	0.014442227	7.990555e-05	0.00036485158	5.3609023e-05	3.7620834e-05	5.199065e-06	1.6900831e-06	3.2016815e-05
a	0.0047252793	0.12056916	0.8653934	0.00914801	6.833229e-05	5.0780054e-05	3.3373813e-05	9.626665e-06	8.827781e-07	8.146544e-07	4.085038e-07
s	0.0005137253	0.021744212	0.7602918	0.19919743	0.0078029404	0.008726582	0.00040459793	0.000310353	0.00020657787	2.8921308e-05	0.00077290303
ù	0.29111463	0.1020455	0.5451938	0.059217654	0.00053517695	0.0013138831	0.00022350148	0.000112364636	2.5693344e-05	5.9088543e-06	0.00021187309
n	0.00026807343	0.008059878	0.6272247	0.3225727	0.017345492	0.021973647	0.000817183	0.0007510752	0.00034155947	3.9617153e-05	0.00060613605
a	0.33230832	0.022917632	0.21798925	0.38944334	0.016213788	0.009972197	0.008231532	0.0027213308	0.00015108862	9.744619e-06	4.176746e-05
n	0.00025165486	0.0013069652	0.034509446	0.7591492	0.118482836	0.076664366	0.0042981072	0.0034523255	0.0009865303	7.47071e-05	0.0008238015
k	0.47883385	0.1032648	0.11158247	0.2672076	0.0051166923	0.02771271	0.0031575572	0.0015567943	0.00029310107	5.7370587e-05	0.0012170589
ò	0.1423771	0.30059952	0.27182063	0.16764447	0.049040712	0.057726797	0.008356686	0.002264474	0.00011735445	1.1811903e-05	4.0489987e-05
r	0.0004262249	0.0010834604	0.0046466566	0.49854583	0.3142854	0.14457694	0.020598512	0.0117214685	0.0034249783	0.00017117446	0.0005193074
a	0.037835333	0.02516049	0.020666515	0.19856927	0.11044616	0.47981668	0.07088486	0.05548455	0.00096378016	5.6249028e-05	0.000116116345
a	0.00029681178	0.0008061674	0.0015264195	0.056312874	0.28981254	0.5828513	0.028839929	0.029942658	0.0061852513	0.0004898002	0.0029362142
t	0.0012959619	0.0009125259	0.0021001983	0.053641006	0.5763636	0.12174323	0.15153849	0.07555996	0.014084035	0.0010721158	0.0016887947
s	0.036932576	0.012882871	0.0044190045	0.03626057	0.04283285	0.62836385	0.12816387	0.096069	0.009927203	0.00067628536	0.0034720115
ù	0.0059190323	0.006450878	0.0041618156	0.029948032	0.09498297	0.6701919	0.09661278	0.08115596	0.009536699	0.00029425736	0.00074580644
n	0.0009032208	0.0029638214	0.0030081442	0.021477448	0.119027704	0.43372506	0.18386686	0.18304802	0.04445727	0.0033291455	0.0041932086
n	0.010814069	0.005346486	0.0020183933	0.015331203	0.100037664	0.16101745	0.34191987	0.34438327	0.017489549	0.0009439647	0.00069811335
