 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	0.69974375	0.2620328	0.036137894	0.002004719	2.985103e-05	7.302031e-06	2.6390211e-05	8.882873e-06	1.6183163e-06	6.702638e-06
n	0.22264165	0.618513	0.13633199	0.012261697	0.002542954	0.0039238287	0.001319822	0.0010619187	0.00051488436	0.00088821026
è	0.13057421	0.2800278	0.54251605	0.0054524946	0.03793984	0.001752273	0.0006425025	5.366221e-05	0.0008466164	0.00019458357
g	0.08556202	0.31870514	0.5853709	0.003922045	0.0040343567	0.001966585	0.0003399322	9.3890194e-05	2.3704715e-06	2.7653846e-06
r	0.039583135	0.11782086	0.61448777	0.0014712509	0.2181824	0.0078017735	0.0005437244	8.091733e-06	7.4514435e-05	2.645239e-05
a	0.05345588	0.061193164	0.8659878	0.0019170315	0.014518397	0.0020655128	0.0007101931	0.00014818093	2.0895404e-06	1.8122051e-06
t	0.0019911407	0.050705038	0.50003815	0.41147897	0.021911765	0.004837513	0.0073360084	0.00092318765	2.2389206e-05	0.00075583794
s	0.53022826	0.035975184	0.07307903	0.0019307219	0.28064287	0.056721617	0.020877331	0.00035975265	3.705542e-05	0.00014816388
a	0.2535584	0.11844182	0.20512559	0.017568475	0.38940775	0.014276234	0.0013218666	0.00023768481	3.41088e-05	2.8072765e-05
m	0.00013451738	0.0024102014	0.0077878237	0.8339481	0.12334294	0.01147208	0.01789538	0.0018732139	2.0093277e-05	0.0011156861
à	0.04764075	0.045403562	0.033996645	0.023902373	0.6809864	0.110836744	0.05320461	0.003239161	0.00011087008	0.0006788521
i	5.5404973e-05	0.0008224623	0.0018962293	0.697239	0.25172758	0.022583272	0.021974515	0.0025070794	3.103406e-05	0.0011633711
è	0.00046198902	0.00020382027	0.0002686789	0.08916949	0.3370362	0.49432704	0.049216177	0.027994636	0.00010531239	0.0012166544
n	0.0001174683	0.00015248876	0.00023514438	0.20186834	0.5529144	0.16872936	0.053924583	0.020434255	0.00027629902	0.0013476594
a	0.06790529	0.039331567	0.009620154	0.011617067	0.3824735	0.38559064	0.10089169	0.0021862006	0.00022490583	0.00015899177
g	0.0003028643	0.00037937728	0.00041429655	0.20198703	0.19510193	0.29585552	0.23767278	0.06525843	0.00024264728	0.002785116
r	0.045095693	0.0651531	0.022587737	0.0034090206	0.3745382	0.3292735	0.11925649	0.019811407	0.0042503476	0.016624533
à	0.0002331735	0.0043578795	0.0091615	0.028008321	0.1499848	0.05978423	0.6095843	0.1267129	0.0048310803	0.0073418133
m	0.0006823002	0.0003669805	0.00040080477	0.012538302	0.056521792	0.67858326	0.122937866	0.11834101	0.0059547615	0.003672851
m	0.0013082138	0.004425751	0.0037317513	0.00056352594	0.25570068	0.26986405	0.39479727	0.06729817	0.001668193	0.0006424456
a	0.0064154537	0.003615298	0.01006222	0.006423388	0.29777724	0.06830397	0.55678344	0.05034424	0.00023524485	3.950106e-05
s	0.00020610949	0.00070500566	0.0008339692	0.0058460236	0.006227034	0.07093337	0.46973225	0.41406366	0.003995664	0.027456863
o	0.0034104346	0.0031210962	0.0014256696	0.00090629025	0.04005364	0.05175828	0.7102414	0.18120797	0.005424958	0.0024502974
n	0.00054553547	0.0015462722	0.0022725163	0.0035338716	0.006154609	0.060770787	0.14953664	0.7026503	0.031095315	0.04189419
a	0.014029894	0.009443947	0.00530046	0.0028584853	0.0710491	0.050550316	0.2010203	0.4249884	0.16632828	0.054430827
d	0.0038175099	0.0017707956	0.0026399526	0.0014409955	0.006652718	0.10284566	0.056415655	0.62245756	0.1758115	0.02614759
e	0.009029665	0.0066452185	0.004140549	0.0038296848	0.040099785	0.022071715	0.041375205	0.16933766	0.6172378	0.08623271
r	0.01012559	0.0023586	0.004156547	0.00092665094	0.0131215695	0.0711029	0.018129278	0.5494529	0.28702536	0.043600623
f	0.00022421067	0.00028143192	0.00019163657	0.0025686657	0.0017001984	0.0016949741	0.008137436	0.16950324	0.7011658	0.11453243
ò	0.0023648993	0.007398731	0.015203796	0.0026372157	0.056241743	0.101299725	0.06918136	0.471073	0.185396	0.089203544
m	0.0007921909	0.0015944488	0.0027704276	0.0021871016	0.00454755	0.0060334136	0.00180259	0.11588939	0.64384836	0.22053452
m	0.001133771	0.0020337624	0.0009827948	0.00042304824	0.001795265	0.003067202	0.022982	0.15289396	0.80730283	0.0073854453
u	0.026090229	0.009437083	0.021310706	0.007453876	0.108730026	0.10278911	0.10488769	0.38867822	0.18969785	0.040925186
</S>	0.00060647074	0.0019483763	0.0038012986	0.0021590102	0.0042348034	0.0016993004	0.00031420737	0.013890991	0.26431578	0.70702976
