 	devo	comprare	il	pane	ogni	giorno	</S>
è	0.96834105	0.026145743	0.0050666262	0.0002536029	0.00013739806	6.3439215e-06	4.9313614e-05
n	0.6212127	0.36740357	0.010960084	0.00025999892	0.00010079681	1.6915877e-05	4.593483e-05
a	0.012765931	0.9669057	0.003140417	6.9866786e-05	0.00030856818	0.016187342	0.0006221596
a	0.097259	0.8970577	0.005613298	3.8653412e-05	1.7076974e-05	4.761641e-06	9.47642e-06
f	0.040258303	0.92761284	0.027496884	0.00073798094	0.0031528985	0.00021440248	0.0005267108
o	0.0119113475	0.7553485	0.22516307	0.0021999173	0.0007801143	0.0037443826	0.0008526073
r	0.04401451	0.8521636	0.09634119	0.0057270154	0.0016080465	3.5018842e-05	0.000110743655
à	0.038529705	0.26109806	0.61100596	0.042980596	0.01848329	0.017273428	0.010629018
s	0.0047222124	0.0390668	0.82272065	0.09670295	0.033212844	0.00078316405	0.0027912979
o	0.01950011	0.088148735	0.8791421	0.0007799995	0.0027189346	0.009313856	0.00039616684
t	0.000750165	0.0033382843	0.848266	0.108281314	0.031066831	0.00033032376	0.007967064
o	0.07270806	0.031055318	0.8346561	0.0031041682	0.00928652	0.04827133	0.00091847766
t	0.00043291016	0.0007662182	0.41149545	0.43999603	0.13125119	0.0018867832	0.0141714495
s	0.08926382	0.009319767	0.45234653	0.04060419	0.124988325	0.26134047	0.022136904
o	0.013331662	0.009826384	0.8352366	0.026816446	0.06491734	0.049602292	0.00026936064
m	0.00024062966	0.00017479205	0.009109794	0.58896226	0.3517054	0.0130956285	0.036711473
ì	0.008008746	0.0008474596	0.09405223	0.2366889	0.4187078	0.17202708	0.06966778
p	6.561825e-05	0.00028715277	0.003728468	0.47052944	0.4474372	0.035008125	0.042943943
à	0.0076211262	0.0007994648	0.0013596036	0.008111529	0.050895654	0.7033289	0.22788379
s	0.0003212702	9.277958e-05	0.0013492006	0.10142203	0.20654978	0.60593575	0.08432921
s	0.0012381963	5.8281148e-05	0.0036944125	0.0036059916	0.102237605	0.8827106	0.0064550005
i	0.05106137	0.004350152	0.0014074848	0.0073125656	0.023601988	0.8605883	0.05167818
n	0.0006588587	0.00062840024	0.0013705209	0.009141949	0.030200586	0.46116626	0.49683347
i	0.0020209427	0.00042595697	0.0001604907	9.6853044e-05	0.0012272996	0.9846246	0.011443875
m	0.0007918995	0.00050804386	0.0018993928	0.0058715194	0.010283475	0.6022909	0.3783547
è	0.0027500198	0.0004069364	0.0001363897	0.0013622111	0.008101333	0.78877693	0.19846612
r	8.082824e-05	0.00018789708	0.00017694595	0.0012530893	0.002375194	0.82682335	0.16910265
a	0.00068500196	0.0002444857	1.8415727e-05	0.00013745148	0.0009145932	0.98418856	0.013811572
</S>	0.0013620604	0.0014613165	0.0033147805	0.0032285429	0.0027244522	0.109810926	0.8780979
