 	io	nella	mia	vita	ho	sempre	lavorato	</S>
e	0.8136775	0.17048776	0.014682052	0.0008832082	1.3718254e-05	0.00022462754	9.838209e-06	2.13905e-05
v	0.78839546	0.19674173	0.013160867	0.001246331	8.3163846e-05	0.00027399993	3.1628744e-05	6.6855646e-05
ò	0.32497042	0.6622591	0.012152287	0.0004803848	5.2251882e-05	5.8325164e-05	1.311471e-05	1.4064664e-05
s	0.022483332	0.8670801	0.10201679	0.008148031	0.00010248668	0.00016218076	3.27216e-06	3.7504626e-06
t	0.014592217	0.9335065	0.04921035	0.00016016542	0.001883067	0.0006362677	1.0252342e-05	1.1338036e-06
i	0.8617013	0.08116463	0.051432136	0.0045193057	0.00089714595	0.00024123763	2.8334465e-05	1.5891967e-05
z	0.0002849356	0.2927089	0.57524145	0.12858754	0.00051974953	0.0021658046	5.1867228e-05	0.00043971796
o	0.015510934	0.70543426	0.25118384	0.0016568222	0.0055754487	0.01992829	0.0004274639	0.0002830153
ì	0.00049820374	0.00871745	0.43192706	0.5410285	0.0034328292	0.01331753	0.000120785924	0.0009575793
m	0.0041294964	0.010462382	0.436131	0.47597528	0.030658273	0.039406087	0.0013022855	0.0019351707
m	0.0005951693	0.0444813	0.53925264	0.051607408	0.07793746	0.28565598	0.00046276042	7.2889825e-06
u	0.21512412	0.059245344	0.22867212	0.22349755	0.18814707	0.08277466	0.0021966721	0.00034239388
ì	0.00015045071	0.00022572279	0.003878473	0.85156965	0.031165762	0.10391386	0.0017409434	0.0073551685
m	0.0015306396	0.00037211733	0.007286305	0.8248647	0.06831464	0.089256294	0.0048978413	0.0034775056
e	0.00032473856	0.007087049	0.06774955	0.091415204	0.15595138	0.6747156	0.0027285784	2.794497e-05
p	0.0015458651	0.00058209844	0.0017532941	0.40696537	0.1700639	0.34821534	0.044373196	0.02650093
à	0.001743231	0.00085302937	0.016281221	0.010203931	0.08594035	0.87424546	0.0073960847	0.003336714
n	0.0011350323	0.0003019653	0.0009060488	0.06491083	0.17526479	0.5680913	0.18017906	0.00921095
t	0.00036249578	0.00014990696	0.0056322436	0.0052122087	0.030225491	0.9468085	0.011089811	0.0005193505
a	0.062763646	0.0067849513	0.0055498225	0.008707132	0.030617205	0.82498586	0.050187457	0.010403894
p	0.0034887795	0.0010984687	0.003018311	0.01002976	0.020280372	0.28582737	0.47145286	0.2048041
o	0.0017518167	0.00041251504	0.008083488	0.0020732267	0.01146654	0.85638666	0.10991535	0.009910328
l	0.0071257306	0.0009939554	0.0019819725	0.0018109318	0.009119521	0.16565354	0.775136	0.038178355
e	0.0013558365	0.0027286285	0.0029019795	0.0026838554	0.006372682	0.4301021	0.54035866	0.01349624
m	0.014129387	0.00088351045	0.0019008282	0.0018272443	0.002464398	0.031831045	0.72828853	0.21867508
i	0.0009418885	0.0026687463	0.0018830074	0.00062745664	0.002663511	0.22532673	0.7245735	0.04131521
m	0.0057600145	0.00083896716	0.0013836902	0.000978568	0.0020060355	0.021847678	0.75573474	0.2114503
m	0.0018575811	0.0025976384	0.0021437346	0.00023594733	0.002506998	0.032693814	0.8407877	0.117176585
è	6.165135e-05	0.00018344728	0.00031192374	0.000116189694	0.00054407364	0.010966734	0.9712625	0.016553424
n	0.006659431	0.00043504484	0.00049527193	0.00024812092	0.00036509553	0.0036790904	0.14294288	0.845175
a	0.006590106	0.0017132642	0.0416248	0.0047393925	0.06294759	0.051743355	0.785759	0.044882536
</S>	0.009735761	0.0013996484	0.0054714847	0.002327624	0.0018586962	0.0093688285	0.1954357	0.7744022
