 	il	medico	mi	ha	detto	che	non	devo	mangiare	dolci	perché	mi	fanno	male	a	me	mi	piacciono	e	li	mangio	</S>
o	0.95127517	0.043724533	0.004322491	0.0004214369	0.00022945426	1.6404963e-05	1.8436199e-06	1.2372275e-06	2.021577e-06	8.9095363e-07	6.1732453e-07	4.9194404e-07	2.7531868e-07	3.085032e-07	2.9730887e-07	2.5457305e-07	3.5359577e-07	2.7860446e-07	3.778177e-07	5.0740323e-07	2.6017923e-07	4.6840657e-07
m	0.35135752	0.56075495	0.03227713	0.045765538	0.0059844353	0.0007999998	0.00043509633	0.00014015444	0.00021775687	0.00019578998	6.6116816e-05	3.930644e-05	0.00060030806	0.00025332926	3.7680995e-05	5.934546e-05	3.0454703e-05	0.0007439019	0.0001025294	3.6717658e-05	5.8851743e-05	4.3095224e-05
e	0.30557048	0.6532656	0.0002799778	0.03834846	0.0010159769	0.00019213618	1.4690716e-05	3.0399315e-05	0.00058210455	0.00022358827	0.00041957738	4.491997e-06	6.8396344e-06	2.4950294e-05	1.6084504e-06	1.863438e-06	1.7154292e-06	1.7735593e-06	1.9842437e-06	2.6797932e-06	1.7829171e-06	7.3765304e-06
s	0.07637904	0.85126287	0.013126515	0.049303364	0.008640965	0.0007101011	0.00029414814	4.968754e-05	5.6096582e-05	3.962766e-05	7.0364063e-06	1.2448977e-06	5.9325e-05	3.78929e-05	4.7651744e-07	1.0037664e-06	3.7925037e-07	2.3791326e-05	4.068796e-06	7.7015926e-07	7.2920693e-07	9.3807563e-07
s	0.071314655	0.90757966	0.00018937458	0.018197875	0.0015392037	0.00027384557	7.033379e-05	9.282917e-05	0.00026504384	0.0001293207	0.00022535678	2.4741653e-06	2.11594e-05	4.5775054e-05	2.3553598e-06	2.6962466e-06	2.8018684e-07	3.3706585e-06	3.540855e-06	3.0816514e-06	3.0457809e-06	3.473954e-05
è	0.004175664	0.9124038	0.0010650557	0.07594194	0.004650688	0.0005306804	4.663116e-05	3.8693855e-05	0.0010632179	6.099851e-05	2.0190322e-05	1.6105604e-07	9.4422114e-07	5.267977e-07	3.2575116e-08	3.0603125e-08	4.2693e-09	4.7020674e-08	5.7273702e-08	6.889947e-08	2.6042886e-07	2.151689e-07
r	0.000112125424	0.47921327	0.10740672	0.31667343	0.09056791	0.0050268723	0.00062460126	0.00018511957	8.511313e-05	2.8365163e-05	9.844371e-06	4.7063036e-06	6.7581022e-06	9.3876715e-06	1.28581e-06	9.080115e-07	2.0035866e-06	5.3982844e-06	3.2601663e-06	3.985771e-06	9.2198695e-07	2.7986347e-05
e	0.0073227063	0.70129204	0.0011020027	0.2133573	0.06415518	0.008185575	0.00069752877	0.00061816274	0.0012585488	0.00078702514	0.0009362673	9.874406e-08	7.640643e-05	0.00020117554	5.945456e-07	1.1970164e-06	1.8178508e-08	2.7649216e-06	3.2575447e-06	1.297754e-06	4.857082e-07	3.5405984e-07
m	7.687269e-05	0.025202785	0.34747154	0.2606141	0.33504593	0.024898412	0.0043285885	0.0010622047	0.0005133945	0.00020874682	5.769288e-05	2.5183346e-05	0.00012174979	9.944678e-05	6.3742123e-06	5.7396946e-06	9.0811045e-06	8.0212296e-05	2.3294253e-05	1.8491774e-05	5.3690683e-06	0.00012476771
u	0.0069292155	0.8262283	0.0015732702	0.09912835	0.04839738	0.0062356098	0.0011915793	0.0014848569	0.0029084387	0.001567597	0.0034034918	5.028128e-06	0.00023150563	0.0006110391	7.798025e-06	9.13965e-06	3.0205703e-07	7.318786e-06	9.6011245e-06	9.96486e-06	6.648025e-06	5.3548523e-05
