 	pure	che	ti	vedo	una	volta	non	ti	dimentico	mai	</S>
a31	0.16873191	0.08318678	0.062235557	0.061913658	0.05896513	0.035726473	0.011847039	0.024166472	0.056500476	0.07645033	0.36027622
a10	0.06448776	0.043513726	0.041771494	0.250073	0.042025354	0.27278668	0.060909417	0.014796873	0.039123446	0.09234204	0.078170255
a31	0.09312153	0.22049242	0.045027655	0.1858969	0.016412027	0.17304641	0.062856734	0.026139103	0.013469192	0.07913613	0.084401876
a10	0.03263356	0.10146838	0.02146109	0.18695915	0.009441596	0.22038883	0.1617687	0.024288632	0.014743012	0.038467195	0.18837981
a28	0.01278715	0.028840318	0.021230955	0.08830826	0.010676186	0.06288688	0.06983517	0.013487137	0.0150080975	0.10310463	0.5738352
a10	0.014809419	0.049629	0.018964559	0.16441187	0.010938911	0.09411833	0.09236448	0.016862093	0.01394731	0.15906766	0.36488637
a21	0.029465333	0.090323575	0.033656888	0.20045842	0.01868951	0.16572139	0.07598928	0.026574176	0.02003656	0.1216344	0.21745048
a38	0.033253726	0.06431991	0.041542	0.09059039	0.02763434	0.098971784	0.040831596	0.013842251	0.028763019	0.32141286	0.23883808
a41	0.030524967	0.037180793	0.04889965	0.046104364	0.052522365	0.03951546	0.022617655	0.011043271	0.041407492	0.4172602	0.25292376
a31	0.03977492	0.044274487	0.071202196	0.03609718	0.07712104	0.036059264	0.02700989	0.008894315	0.05197516	0.35122433	0.25636727
a18	0.02356574	0.063810706	0.032772	0.17956758	0.016563933	0.05137133	0.098860465	0.113608465	0.015016426	0.10898743	0.29587594
a31	0.021429881	0.058233313	0.03561658	0.094254814	0.022353716	0.03553383	0.06254994	0.037260644	0.036295753	0.2277077	0.36876374
a21	0.0068228724	0.010009316	0.0068315975	0.28379527	0.009051253	0.14840885	0.23941556	0.08351454	0.010088705	0.07776614	0.124295905
a31	0.005196325	0.00963745	0.0070848856	0.11093812	0.0152955	0.052848328	0.11103635	0.044154465	0.056093533	0.25199503	0.33572003
a18	0.017025717	0.014832507	0.011512597	0.14011888	0.012737655	0.18474838	0.07670133	0.016449912	0.05361913	0.12062022	0.35163373
a17	0.005544962	0.0063903	0.008409286	0.1165312	0.012071456	0.100857176	0.09361915	0.021490775	0.07951202	0.17507671	0.38049704
a20	0.005654951	0.008521303	0.008131151	0.12577312	0.01939804	0.08733207	0.16948369	0.06842648	0.07942243	0.13995887	0.2878979
a3	0.006935802	0.019490676	0.00811624	0.09674188	0.015187721	0.05654488	0.25662905	0.060987245	0.044665717	0.19267425	0.24202655
a35	0.009987459	0.015671471	0.0051951692	0.09149566	0.009103881	0.09613844	0.1404086	0.03310097	0.043650612	0.08973371	0.46551394
a37	0.009685481	0.0058652973	0.01324149	0.09004415	0.02693838	0.05086159	0.05549297	0.043019596	0.10647818	0.22618529	0.37218758
a38	0.014799902	0.005223358	0.0068055987	0.1519956	0.017900595	0.058048476	0.09626226	0.042612895	0.0797372	0.16796657	0.35864747
a31	0.014825279	0.0105134435	0.0051544663	0.115367316	0.013909377	0.05199662	0.1168213	0.1086348	0.09215008	0.123009436	0.3476179
a37	0.005751353	0.004055003	0.0013021387	0.06680055	0.004854185	0.06834142	0.16310698	0.098446324	0.094556235	0.27679226	0.21599355
a21	0.0035777532	0.0022962685	0.0006230398	0.078991726	0.0042208713	0.08878858	0.1981486	0.13988341	0.045351278	0.16376366	0.27435485
a31	0.004291401	0.0014292141	0.0010472472	0.119155444	0.0060263434	0.08041647	0.21833013	0.1271407	0.050465267	0.16852154	0.22317626
a29	0.019077871	0.004151269	0.0040841703	0.07155062	0.016093923	0.08929962	0.08496514	0.0638284	0.13776922	0.30969602	0.19948378
a31	0.0044979765	0.0009999146	0.00108773	0.061813578	0.0077464646	0.10532229	0.2886697	0.13857748	0.06512871	0.13828218	0.18787399
a33	0.048750725	0.014692544	0.01347607	0.036243755	0.016904866	0.06583282	0.029108146	0.042919736	0.12572318	0.2287766	0.37757152
a20	0.029515484	0.0033862137	0.0044121784	0.021747021	0.017044187	0.080518484	0.05531414	0.04101596	0.0877945	0.26384985	0.39540198
a31	0.0141715305	0.0019732811	0.0026074427	0.058201913	0.02127897	0.16163877	0.22353949	0.0863594	0.07433976	0.14241344	0.213476
</S>	0.022613492	0.018736586	0.017338866	0.02173656	0.014038452	0.039236825	0.022091426	0.05817348	0.082958795	0.2639066	0.43916893
