 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
a31	0.26096827	0.07745203	0.11781969	0.109137446	0.07266179	0.038508624	0.039285216	0.028986666	0.07441835	0.18076186
a28	0.16860941	0.03909135	0.036579337	0.11737214	0.16850819	0.09512173	0.09826387	0.120035686	0.07108947	0.08532885
a31	0.2020252	0.07820222	0.066565156	0.08529537	0.09077865	0.0662971	0.06453051	0.081843756	0.17702083	0.08744119
a17	0.24705473	0.07599337	0.04877203	0.08722709	0.09789566	0.035954364	0.041590177	0.11670947	0.16469696	0.08410614
a31	0.13914259	0.16006353	0.056681976	0.031804048	0.02916485	0.030055838	0.04351751	0.0690878	0.3222336	0.11824828
a20	0.24267508	0.112613656	0.0431937	0.08825145	0.091345325	0.07792959	0.10190724	0.04856259	0.052538674	0.1409827
a31	0.08174342	0.0727945	0.051300827	0.052294265	0.046047334	0.051678333	0.08392997	0.09872474	0.17277955	0.2887071
a20	0.14366761	0.076762274	0.044875942	0.12146623	0.12952979	0.0956525	0.10757215	0.04466216	0.04251483	0.19329648
a35	0.0911561	0.049783826	0.021871557	0.049122047	0.04199761	0.042214353	0.0734961	0.054327197	0.15071264	0.42531854
a36	0.04507868	0.019509986	0.010558048	0.017399002	0.019310022	0.03282547	0.044238124	0.058559444	0.34643182	0.40608943
a31	0.05317395	0.034879606	0.02342193	0.051076103	0.05768542	0.06662581	0.0813268	0.047786552	0.33996794	0.24405588
a20	0.1093586	0.035339244	0.032524545	0.051539756	0.057088494	0.0537514	0.065374	0.091053635	0.18590303	0.31806725
a17	0.026180988	0.0069206604	0.0043080114	0.008932232	0.008766135	0.012115206	0.014115241	0.04816793	0.5849488	0.28554478
a28	0.020873638	0.005653089	0.0033541806	0.007259084	0.007506817	0.020028098	0.025036056	0.15549533	0.21831869	0.536475
a31	0.02351462	0.0057508457	0.0038317223	0.007117361	0.0113151055	0.024568118	0.028892005	0.18216383	0.16872716	0.5441192
a24	0.059196234	0.0077298325	0.010640442	0.020937322	0.018492764	0.020304315	0.026845837	0.06111293	0.30077386	0.47396645
a31	0.011467843	0.0013222869	0.0019161989	0.0032268132	0.0029793377	0.0083767595	0.014542906	0.14621739	0.536887	0.27306348
a15	0.03654315	0.0048325914	0.037060186	0.03871302	0.008834908	0.025543202	0.050807394	0.075463064	0.22570865	0.4964939
a31	0.013734731	0.0015140026	0.0085078385	0.011130699	0.0032196357	0.017381681	0.05033059	0.14439476	0.48173445	0.2680516
a46	0.024780046	0.008787924	0.052916378	0.055646647	0.0052074166	0.02479014	0.112653114	0.0857122	0.2014412	0.42806497
a41	0.012920485	0.0036354822	0.012543017	0.025367318	0.0059400783	0.025929438	0.058066685	0.14212571	0.4086333	0.30483854
</S>	0.016359821	0.0022802942	0.005993794	0.012250494	0.00615942	0.045579612	0.071773045	0.20224583	0.34115237	0.29620534
