 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a31	0.2328769	0.08051748	0.16064708	0.052801825	0.054540403	0.034620095	0.043028016	0.03552799	0.013573113	0.015409293	0.028028421	0.010183406	0.009665464	0.02565387	0.032102242	0.036386665	0.1344378
a11	0.057457376	0.034741137	0.042988826	0.041499484	0.059212286	0.044037513	0.072406806	0.08606705	0.08251458	0.06263819	0.037079398	0.036199916	0.043191403	0.07585627	0.062734134	0.06388357	0.09749208
a37	0.04044062	0.04352351	0.04020083	0.064141616	0.10669123	0.06736672	0.081815325	0.071222365	0.07270202	0.0701731	0.04310538	0.04675317	0.036869757	0.030968042	0.0400019	0.060345255	0.08367917
a28	0.026402436	0.04092791	0.016409853	0.016843675	0.03122975	0.018504743	0.025073994	0.033287007	0.096745186	0.028087387	0.02677397	0.03354361	0.0072031724	0.0165926	0.025243228	0.11213754	0.44499388
a31	0.037807968	0.045859355	0.015494104	0.008382134	0.012848895	0.010255623	0.015112542	0.032110177	0.06753247	0.075971805	0.04794859	0.015906358	0.004081501	0.02267291	0.037384972	0.2926708	0.25795984
a21	0.015185212	0.08290604	0.030822389	0.042015165	0.049490854	0.048637077	0.04057534	0.02052011	0.1513373	0.06419414	0.10276766	0.0333225	0.02363875	0.010054409	0.026447088	0.079129785	0.17895617
a31	0.014566926	0.044934474	0.015388581	0.015217712	0.024041018	0.021747105	0.014364267	0.016245138	0.15258318	0.037811335	0.06377525	0.029469544	0.0064908657	0.0038272068	0.018104821	0.17082565	0.3506069
a10	0.009705654	0.049223185	0.034988876	0.0647512	0.067884885	0.067431435	0.0643048	0.029285269	0.059636243	0.07304071	0.06986761	0.016670737	0.02955786	0.016054202	0.044129524	0.11698064	0.18648714
a31	0.00935753	0.042668108	0.018440748	0.029140474	0.0351744	0.034671873	0.028124768	0.015142155	0.06587599	0.04665664	0.06334464	0.014447726	0.017118888	0.008459079	0.02551773	0.27590376	0.2699555
a3	0.007254919	0.026463352	0.02986376	0.070328906	0.073845364	0.072237834	0.0703012	0.026304753	0.046058986	0.070320345	0.04831313	0.015766488	0.0258033	0.016821144	0.043053646	0.1595217	0.19774121
a28	0.004292127	0.02531356	0.012531767	0.016511902	0.0193073	0.018704433	0.016248222	0.010709414	0.0256601	0.033616126	0.047228407	0.012136559	0.025808118	0.01098142	0.042849176	0.41668957	0.26141182
a31	0.0059652426	0.02024862	0.016883606	0.049462836	0.053572007	0.053155918	0.050629247	0.018205846	0.03332121	0.1161896	0.07048258	0.026782159	0.034399994	0.009922002	0.02423412	0.13150948	0.28503555
a20	0.008833509	0.03138798	0.037507255	0.048923515	0.066534385	0.056752596	0.047339913	0.026317105	0.04959101	0.045564275	0.049768485	0.015400295	0.049021184	0.02926534	0.06865077	0.21296765	0.15617472
a0	0.0035585987	0.026144642	0.017904337	0.01992822	0.021929208	0.022093745	0.020216024	0.014415078	0.027398428	0.05071493	0.058758266	0.019288301	0.042570595	0.023189504	0.056881294	0.24753422	0.32747462
a20	0.002041248	0.015122882	0.010826239	0.014564284	0.017432624	0.01778651	0.015908368	0.018833693	0.031033577	0.040627044	0.042472843	0.010078229	0.026975898	0.014569218	0.058485746	0.23859215	0.42464948
a31	0.0018486275	0.011633019	0.009486862	0.014398666	0.016339097	0.015913509	0.020786723	0.020094138	0.037091125	0.04164425	0.034395486	0.009406149	0.038023576	0.012147114	0.059913956	0.19433016	0.46254757
a20	0.015656538	0.033836696	0.040116735	0.034334246	0.035694495	0.034939077	0.033836752	0.02336436	0.035072934	0.040091507	0.042090617	0.041357744	0.047465686	0.03865707	0.060527444	0.21252333	0.23043479
a8	0.0014018998	0.007238076	0.0065141167	0.006541081	0.007188553	0.007279223	0.0068660285	0.010177983	0.010808008	0.016198786	0.016668178	0.009790168	0.019458069	0.033005532	0.0983845	0.43309757	0.30938226
a31	0.0011861342	0.007616931	0.008702985	0.012075974	0.02671164	0.024769112	0.03278393	0.021939434	0.06038321	0.059962474	0.043167833	0.012623993	0.057145186	0.04351271	0.12267237	0.17890345	0.28584266
a10	0.014717208	0.033292472	0.057531618	0.027026623	0.027412184	0.02644052	0.025680898	0.022242654	0.027730284	0.03737285	0.03861351	0.029662527	0.043993067	0.035087425	0.095004246	0.20968881	0.24850304
a31	0.0017804776	0.0048880912	0.006265453	0.0038095221	0.0049024583	0.0049405526	0.0044764024	0.0091158105	0.011360999	0.0099096075	0.009796324	0.009021399	0.012563229	0.09063975	0.2094446	0.40104732	0.20603797
a18	0.020870872	0.05488484	0.0858287	0.012100916	0.013075812	0.010851829	0.00902279	0.009599785	0.018355113	0.022960762	0.031490378	0.05970025	0.0352882	0.07217458	0.13188887	0.11853812	0.2933682
a31	0.0076927166	0.018056825	0.035391413	0.005511614	0.009553741	0.0088981725	0.006579927	0.011854474	0.018755488	0.013524278	0.019623695	0.021098476	0.027177779	0.10293718	0.15741216	0.3116317	0.22430037
a37	0.015175652	0.051002685	0.05795848	0.012036862	0.0182341	0.01107884	0.0044542165	0.0065205973	0.040707555	0.016273914	0.021702867	0.05608888	0.051110636	0.10584591	0.15625717	0.12033993	0.25521168
a31	0.012395701	0.019748008	0.04736026	0.006945143	0.010881675	0.009370462	0.007539716	0.018051095	0.02373522	0.01361221	0.017363282	0.019755846	0.03563695	0.11132679	0.16855487	0.26831165	0.20941111
a21	0.021395914	0.03864228	0.042253803	0.013848516	0.029148595	0.019000804	0.0050767804	0.0077329515	0.056085527	0.013895177	0.018270634	0.059454277	0.06730726	0.12817872	0.15116087	0.12639679	0.20215115
a28	0.011561579	0.015550251	0.03646527	0.0050729904	0.0077996794	0.0059578926	0.005916817	0.016484179	0.028335394	0.0096122185	0.008967286	0.013836705	0.03617705	0.13172208	0.16180672	0.20115602	0.30357787
a15	0.0051288395	0.006181779	0.011524193	0.004630753	0.005854189	0.0055949003	0.009467628	0.012837666	0.016041579	0.009597211	0.00699109	0.01476439	0.037792448	0.14602025	0.2057665	0.3412114	0.1605952
a7	0.0018728509	0.0027680818	0.0047683334	0.0054425267	0.015570346	0.017254049	0.016590005	0.019705916	0.01884304	0.022866314	0.017914293	0.020189812	0.069508724	0.08052369	0.19238076	0.37974602	0.11405513
a20	0.0006879452	0.0021886711	0.0036654896	0.006946551	0.018882517	0.025086489	0.01962859	0.018056136	0.021720083	0.042097498	0.036386423	0.016702795	0.066071406	0.05666192	0.19288355	0.36736298	0.10497084
a31	0.0011566605	0.0032838183	0.008704697	0.012655181	0.02998147	0.03555658	0.032047167	0.025158402	0.030475711	0.07603698	0.060817283	0.0219765	0.08900667	0.044713426	0.14612241	0.23656777	0.14573921
a28	0.0093126595	0.009170284	0.014836723	0.002481014	0.00287049	0.002412521	0.0032481407	0.0054930192	0.0085949935	0.0074137063	0.0068578706	0.014261576	0.024876889	0.13614161	0.20228	0.22321418	0.32653427
a33	0.0057034497	0.0046867603	0.008248122	0.002569028	0.0065625003	0.0069589084	0.0055099223	0.0068299626	0.011606538	0.0144202085	0.0144855995	0.051561378	0.057725564	0.12671918	0.15467124	0.23910362	0.28263798
a8	0.0035574045	0.0032778566	0.011608465	0.010622942	0.014934611	0.014936587	0.0134068215	0.013721794	0.017943367	0.015849268	0.01469086	0.026443074	0.067483515	0.11411681	0.20859101	0.33669993	0.11211571
</S>	0.0037075216	0.0061778296	0.019936021	0.018108949	0.025545128	0.021822367	0.017143132	0.009264454	0.024205958	0.035558466	0.038643874	0.013125732	0.08245181	0.031310778	0.079111494	0.24204485	0.33184162
