 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	0.086226165	0.04757358	0.03840535	0.0661729	0.02813369	0.055489533	0.02215757	0.046480436	0.17131284	0.43804798
a31	0.059382074	0.21833812	0.14488071	0.14975607	0.118344486	0.09434021	0.04898953	0.04158741	0.081888504	0.042492855
a7	0.114123926	0.13070972	0.124028064	0.13143022	0.120153345	0.1357202	0.096991815	0.056996275	0.0566414	0.033205062
a24	0.3697548	0.09023337	0.09531022	0.07719674	0.08200683	0.13854025	0.024672002	0.021054812	0.048719533	0.052511346
a38	0.14847998	0.1033796	0.124317564	0.14301483	0.13914527	0.15237619	0.046209175	0.008292747	0.040945854	0.093838796
a31	0.088926345	0.053796742	0.065661095	0.08224681	0.0885222	0.10332427	0.042255055	0.02537121	0.2526033	0.19729294
a10	0.09457343	0.18545751	0.0683006	0.07489252	0.16934587	0.12134894	0.061098028	0.04101414	0.0652741	0.11869487
a11	0.044164103	0.08268261	0.05747565	0.069853544	0.11727108	0.13518712	0.093195476	0.103376515	0.16159338	0.13520056
a31	0.060987037	0.04635316	0.07331465	0.06916412	0.08215344	0.13816328	0.10579156	0.06128795	0.25022262	0.11256218
a20	0.04301492	0.16901101	0.05054158	0.05712874	0.24373233	0.10149267	0.045350283	0.024731977	0.022650681	0.24234578
a10	0.029850641	0.07201254	0.041525565	0.0765134	0.17478484	0.2318687	0.12355077	0.043026928	0.09562337	0.11124328
a31	0.024722211	0.050819788	0.0668195	0.06808222	0.09305285	0.1992225	0.17262125	0.03591702	0.1581995	0.13054316
a21	0.023217719	0.17246434	0.04081863	0.04812046	0.24938676	0.07563913	0.01502218	0.025670648	0.012199613	0.33746046
a31	0.02071118	0.12687846	0.049107853	0.07171422	0.19756506	0.19377826	0.077679455	0.021931522	0.040387034	0.20024696
a20	0.026416736	0.22738916	0.026808186	0.024937095	0.114947386	0.054320134	0.024392461	0.04713463	0.035410564	0.41824365
a13	0.01550472	0.17859328	0.049160466	0.070668906	0.1316038	0.18055	0.07395523	0.029710364	0.038431995	0.23182128
a31	0.015865399	0.21205907	0.102497086	0.07884129	0.1479394	0.14534593	0.044937823	0.036943134	0.022073744	0.1934971
a41	0.01747841	0.22550198	0.017037472	0.014797799	0.04360974	0.054408733	0.040469233	0.09995818	0.13254158	0.35419685
a35	0.010041726	0.24198696	0.05635819	0.038129453	0.08515105	0.088167265	0.038683467	0.079646416	0.031784333	0.3300512
a31	0.007878741	0.41236535	0.11528544	0.047758523	0.06967364	0.05218816	0.060938675	0.081179835	0.044035897	0.108695775
a24	0.0074834204	0.050990414	0.006333598	0.009841787	0.023358524	0.048450284	0.038241755	0.15097728	0.3739431	0.29037982
a37	0.0047697597	0.0978096	0.00930554	0.009822612	0.01856536	0.029077988	0.03895633	0.24959446	0.22265951	0.31943882
a27	0.013408915	0.2551532	0.03149571	0.0391538	0.089904964	0.057841524	0.11058867	0.16736156	0.047484346	0.18760732
a20	0.0115679605	0.093201414	0.03248431	0.04268072	0.103796825	0.16973254	0.31441516	0.09981932	0.020205868	0.11209589
a31	0.009924163	0.104114905	0.090396546	0.09500576	0.103366055	0.1447404	0.22334501	0.08881909	0.03695358	0.10333457
a37	0.0025854595	0.0385159	0.0048840344	0.003892078	0.007868999	0.013933496	0.016691899	0.1963359	0.47254896	0.24274322
a31	0.005459414	0.06405554	0.014295355	0.024395026	0.053027473	0.07655684	0.20217016	0.20686854	0.0691962	0.28397545
</S>	0.0042536613	0.012714225	0.0041848836	0.0037637365	0.006563409	0.010847948	0.0193015	0.12199452	0.50534296	0.31103322
