 	guardando	le	nuvole	capisco	che	piove	</S>
a31	0.15649904	0.10956625	0.17314653	0.14346173	0.08904358	0.112916686	0.21536617
a13	0.072115324	0.08631588	0.073844805	0.42463058	0.195984	0.12336306	0.023746261
a24	0.27249017	0.13363937	0.15411587	0.16628374	0.074023806	0.12310393	0.07634302
a41	0.17280062	0.16312684	0.16971605	0.18581095	0.0868901	0.16388035	0.057775088
a31	0.11021377	0.1263972	0.10896269	0.11211479	0.11777042	0.34369177	0.08084932
a41	0.034678876	0.13000531	0.09765099	0.07657694	0.09495395	0.315479	0.25065494
a46	0.0427323	0.12880641	0.08576846	0.08778069	0.11765169	0.26964152	0.26761892
a31	0.052787542	0.08328501	0.05848528	0.06440291	0.1306052	0.38500434	0.22542968
a20	0.013328627	0.10371178	0.057789538	0.066824324	0.088590905	0.1730604	0.4966945
a15	0.009398843	0.07152227	0.042302553	0.036923096	0.057055995	0.12287903	0.6599182
a31	0.0122496635	0.06067804	0.02493538	0.03357236	0.05109618	0.26552132	0.55194706
a20	0.017599111	0.07576492	0.064652234	0.18857633	0.17688443	0.19180469	0.2847183
a31	0.008266591	0.05625273	0.04372666	0.03954667	0.07174572	0.2255314	0.55493027
a23	0.023606958	0.08272643	0.06749171	0.22161047	0.06391521	0.16595928	0.37468994
a31	0.009670712	0.055223912	0.050096884	0.16726992	0.085149884	0.27252606	0.36006266
a27	0.023442676	0.07313563	0.06246237	0.123280086	0.0488521	0.110885665	0.55794144
a35	0.014628271	0.04163852	0.035253014	0.1027723	0.06715018	0.1901068	0.5484509
a31	0.010522578	0.018260345	0.013034843	0.06928291	0.20755658	0.31754383	0.36379895
a39	0.018286997	0.08527357	0.05886266	0.12210278	0.10400717	0.17337023	0.43809664
a41	0.008775735	0.027606709	0.019182913	0.038277756	0.08660115	0.25364077	0.565915
a24	0.006531012	0.022489058	0.014406745	0.014840552	0.05394115	0.2868727	0.6009187
a41	0.004615127	0.01428793	0.015323712	0.01568569	0.03743022	0.26279968	0.64985764
a3	0.004311621	0.012085829	0.017828664	0.025198592	0.04099409	0.25900123	0.64058
a31	0.004001254	0.0168492	0.014194721	0.029142188	0.07205992	0.27075604	0.59299666
a0	0.0044394475	0.007384142	0.006695772	0.037841137	0.08134295	0.21057585	0.6517207
a20	0.0034211923	0.013801514	0.015389725	0.030525915	0.11353517	0.33518788	0.48813865
a31	0.003152326	0.029805299	0.02947812	0.03810023	0.14832324	0.32507238	0.42606843
a20	0.003930381	0.004773512	0.0038205525	0.020891476	0.064813904	0.18099023	0.7207799
a31	0.0026125172	0.019046176	0.018996116	0.03254028	0.19124468	0.29202408	0.4435362
a37	0.011349953	0.011241963	0.010592736	0.029244484	0.062429223	0.23767348	0.63746816
a46	0.0039861933	0.011319401	0.008411285	0.024806807	0.17455518	0.25744995	0.51947117
a31	0.005416734	0.01743554	0.018614583	0.042287707	0.3183476	0.21078512	0.38711268
</S>	0.014083688	0.010915519	0.011523053	0.033734117	0.089162074	0.24034736	0.6002342
