 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.06312111	0.058693897	0.118561044	0.14164028	0.06419143	0.06539656	0.017193833	0.021707784	0.04183128	0.1756757	0.23198704
a31	0.1766985	0.1402235	0.07438384	0.07766441	0.18058155	0.119169496	0.037297647	0.036162257	0.03677497	0.067681804	0.053362075
a20	0.3091614	0.2677853	0.055394027	0.051561818	0.10365096	0.06275788	0.028772509	0.025503948	0.024362175	0.037340578	0.033709377
a46	0.23259889	0.22652462	0.069913805	0.053224027	0.0328413	0.11643539	0.039152768	0.01940501	0.015805818	0.07749246	0.116605945
a10	0.12032403	0.08902443	0.02021412	0.02609089	0.010422755	0.035782695	0.023276422	0.0071267793	0.023991633	0.07785943	0.56588674
a17	0.101055436	0.09629657	0.016546072	0.015576205	0.005140568	0.024860043	0.015647393	0.005049392	0.015229515	0.13448852	0.5701103
a31	0.09725283	0.091404274	0.014445261	0.017208735	0.005521987	0.031223418	0.028195247	0.0061520436	0.019795604	0.10603344	0.5827671
a20	0.20102723	0.22691171	0.05198069	0.09704657	0.02350629	0.0086524505	0.0125570465	0.036110464	0.042993948	0.105298415	0.19391522
a8	0.03489044	0.06573541	0.027033951	0.03163211	0.010500322	0.006495059	0.012829333	0.033556983	0.1732052	0.3029064	0.3012148
a20	0.04869302	0.038309503	0.006231257	0.02076119	0.009845793	0.0157944	0.025085285	0.017344454	0.03824812	0.14921875	0.63046825
a31	0.044889636	0.029949073	0.0068264552	0.013936614	0.0086386455	0.020739393	0.041459795	0.014694954	0.08132904	0.064504854	0.6730316
a39	0.108740516	0.10497396	0.021077354	0.021613853	0.010749288	0.007913567	0.009965038	0.015757017	0.040111613	0.15052207	0.50857574
a31	0.01866979	0.046376124	0.008787049	0.012192793	0.007347663	0.0071469992	0.023288792	0.12634818	0.14992489	0.3619493	0.23796847
a33	0.017552022	0.03368537	0.012738352	0.017275356	0.011046309	0.0103222625	0.014192263	0.030400075	0.033853136	0.085755214	0.7331796
a31	0.0031348485	0.015926512	0.00877821	0.008778979	0.010533711	0.01573497	0.06188961	0.22672686	0.27257383	0.22144397	0.1544785
a18	0.00565564	0.025901001	0.023775639	0.041362938	0.016560808	0.01276699	0.028934851	0.08826952	0.07332955	0.24670969	0.4367334
a31	0.0049877954	0.015376902	0.021343747	0.029075785	0.015198618	0.032438308	0.10680801	0.18323366	0.13228993	0.19824462	0.2610026
a23	0.010248809	0.023292024	0.02695776	0.04693531	0.020900471	0.034095626	0.04465611	0.109353304	0.08293685	0.25631824	0.3443055
a31	0.0022529694	0.008134965	0.008503412	0.009870098	0.021600872	0.06143473	0.20011225	0.19866376	0.18640889	0.15280893	0.15020913
a39	0.01545314	0.019992592	0.029043755	0.037804354	0.023320816	0.033259545	0.06689459	0.12794511	0.1117033	0.27135238	0.2632304
a31	0.0039189938	0.0099859955	0.011151425	0.012657881	0.016206687	0.061436716	0.29233643	0.20212829	0.15381163	0.13417993	0.10218598
a24	0.019105356	0.01671595	0.02439921	0.027796878	0.025279405	0.037198868	0.11307706	0.12648389	0.14243238	0.24354185	0.22396915
a20	0.0058123874	0.011528744	0.01359734	0.015558671	0.015652213	0.060890414	0.33759153	0.18456705	0.14553401	0.12689061	0.08237708
</S>	0.0070117046	0.014484343	0.011651041	0.013503059	0.021766715	0.12663732	0.25536683	0.18571101	0.14619565	0.11992465	0.097747646
