 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
a31	0.10312078	0.0761882	0.058029726	0.05545712	0.07180612	0.09154131	0.0693471	0.050376303	0.05732717	0.061874416	0.021978766	0.025834285	0.10257007	0.15454862
a15	0.045102734	0.049092274	0.048552915	0.050778426	0.051351085	0.0515653	0.048165042	0.0915122	0.05142347	0.040607035	0.038913358	0.040724672	0.11893322	0.27327824
a20	0.03861034	0.043851335	0.03630267	0.039381202	0.043218527	0.059198886	0.070142105	0.09536093	0.23891947	0.14283994	0.03519553	0.041712135	0.05045744	0.0648095
a31	0.019049652	0.03839575	0.010235124	0.0144328065	0.047841415	0.12075903	0.13612404	0.1660651	0.19385348	0.08591027	0.037053447	0.053604312	0.058926255	0.017749252
a39	0.027625268	0.055025112	0.02347448	0.025638707	0.03903817	0.08657421	0.10658867	0.08487168	0.23349987	0.20594543	0.017249068	0.029180678	0.028662616	0.036626086
a31	0.015599476	0.043036226	0.020527469	0.02967928	0.06674949	0.13418446	0.16935477	0.11529759	0.13188219	0.085872196	0.0330064	0.08420587	0.04203556	0.028569004
a15	0.046441007	0.08844031	0.04277728	0.046549253	0.061263222	0.11409532	0.11374986	0.1230992	0.15438993	0.07808964	0.010085316	0.01263437	0.04308336	0.0653019
a31	0.03524018	0.08377382	0.036512185	0.050928082	0.07883543	0.108108595	0.11958736	0.10956513	0.1469784	0.10827235	0.014778509	0.029101267	0.039056797	0.03926182
a18	0.046744913	0.086309776	0.043192863	0.048068795	0.06146254	0.11401784	0.11034538	0.11472447	0.12803316	0.076086335	0.01123748	0.016234376	0.044499293	0.09904277
a8	0.035132624	0.08306812	0.055336792	0.082440555	0.10373969	0.1144582	0.11041267	0.100705855	0.100566044	0.08910592	0.014165075	0.027574252	0.037277725	0.04601644
a31	0.024037408	0.08024985	0.059469346	0.07776729	0.1254991	0.15550308	0.1509703	0.14544953	0.08387865	0.026461251	0.0058595636	0.009641435	0.028500997	0.026712192
