 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a14	0.1525147	0.19928494	0.21911588	0.11271644	0.07183968	0.05315803	0.050742116	0.02810501	0.019079188	0.029170917	0.064273104
a6	0.07472865	0.07475987	0.10985894	0.14504915	0.07839532	0.07138226	0.13532618	0.07444932	0.05059231	0.085553624	0.09990437
a37	0.117132194	0.087303735	0.030951895	0.045928698	0.045713916	0.025820415	0.14539614	0.11414314	0.060351595	0.17222103	0.1550372
a24	0.038280487	0.037211154	0.02968743	0.022498958	0.022596216	0.029995637	0.07767168	0.10270705	0.025057882	0.3880035	0.22628993
a28	0.02296694	0.022553854	0.023991164	0.038993448	0.04259757	0.036557198	0.06339106	0.19020513	0.09779323	0.30220002	0.15875039
a31	0.016924767	0.015395476	0.02514112	0.065122515	0.072605096	0.0545469	0.051392496	0.2371605	0.1355332	0.1936309	0.13254702
a46	0.043337207	0.041421913	0.04579805	0.024003413	0.02519894	0.03909289	0.023935705	0.13480948	0.13802636	0.118177325	0.36619872
a8	0.009799241	0.008442994	0.009322174	0.0100874575	0.0125719765	0.010477226	0.016753642	0.15293102	0.18989699	0.15045932	0.42925802
a31	0.040826265	0.03587462	0.037962332	0.034227867	0.041711997	0.017227713	0.034942474	0.16532667	0.04377471	0.17370354	0.3744218
a10	0.074415304	0.1567186	0.03836367	0.01883158	0.019834543	0.0121918665	0.010969445	0.1248553	0.1738172	0.2553967	0.114605784
a37	0.009804616	0.023486009	0.007104069	0.0025661117	0.0030035726	0.0025887797	0.00742602	0.09860196	0.34858513	0.3688485	0.12798524
a10	0.0049407906	0.008300749	0.004159482	0.0044672503	0.009161824	0.0065254276	0.012986949	0.12835626	0.3921099	0.24405518	0.18493621
a17	0.013291083	0.02816593	0.02612955	0.007732059	0.015910976	0.011356712	0.025597926	0.105457634	0.33198926	0.28468528	0.14968365
a20	0.04493399	0.08519307	0.04452915	0.01766737	0.034000825	0.016759334	0.029754411	0.10735642	0.26316243	0.25299016	0.10365276
a31	0.073431194	0.11577745	0.054624904	0.029018067	0.043746326	0.023305422	0.03904276	0.10922449	0.21996655	0.22297461	0.06888814
a20	0.05522703	0.05108341	0.024084928	0.046064902	0.06204299	0.03726057	0.03689608	0.03520448	0.11282937	0.25594416	0.28336203
a31	0.059579175	0.04701571	0.04608256	0.060576115	0.07775273	0.050956525	0.053148486	0.096759655	0.10341886	0.27680808	0.12790209
a13	0.029599935	0.02026025	0.016982533	0.06663059	0.17324565	0.05920086	0.017073238	0.009070444	0.0298474	0.170398	0.4076911
a10	0.02018234	0.008496636	0.016784642	0.12467186	0.47759274	0.12690072	0.02587244	0.0206348	0.027241105	0.05105315	0.10056957
a31	0.051469978	0.034830216	0.02430544	0.14087236	0.31102234	0.14972584	0.04341642	0.060948268	0.052228943	0.06642814	0.064752035
a17	0.012927132	0.009491159	0.014627562	0.0846304	0.20113389	0.051614184	0.029913038	0.017780554	0.067894906	0.24908067	0.26090646
</S>	0.0060579786	0.0030802574	0.012007248	0.15762375	0.52850956	0.13562186	0.05227833	0.014106939	0.017380066	0.019488292	0.053845797
