 	guardando	le	nuvole	sapevi	che	sta	per	piovere	</S>
a31	0.14164788	0.14009474	0.14376822	0.19436033	0.074869946	0.03761442	0.044108674	0.055997662	0.16753815
a46	0.07732654	0.10046746	0.1597783	0.11169567	0.07866984	0.10468624	0.17344537	0.14536053	0.048570096
a31	0.20027377	0.1173624	0.14155668	0.09864374	0.07957157	0.07915647	0.11024505	0.05784289	0.11534742
a27	0.106002904	0.09409712	0.12213161	0.032628495	0.03221399	0.038763955	0.07134352	0.402094	0.10072444
a41	0.021043634	0.041396346	0.040162683	0.02229805	0.017836293	0.048311286	0.1600626	0.47813696	0.17075217
a1	0.020673102	0.022428345	0.023677295	0.0074049644	0.009095931	0.023425756	0.09167845	0.6614466	0.14016962
a21	0.03516812	0.031379063	0.033890888	0.01033357	0.023488212	0.03931743	0.11316594	0.44832724	0.2649296
a31	0.022768067	0.02803152	0.02355085	0.018362327	0.026947016	0.099640094	0.22550349	0.3156051	0.23959161
a13	0.019826917	0.06319768	0.019242376	0.009662421	0.023987494	0.041837927	0.076626174	0.22430608	0.52131295
a31	0.0038835378	0.021398693	0.005868384	0.0027814147	0.0070256838	0.024565237	0.0844538	0.24487378	0.6051495
a41	0.025634242	0.17122987	0.046033822	0.017579773	0.018239044	0.04571886	0.055926066	0.09492522	0.5247131
a35	0.005234638	0.08636534	0.013772101	0.0064178724	0.0072154007	0.02135545	0.043570437	0.24682331	0.56924546
a31	0.0022418087	0.023171637	0.005091848	0.0011300137	0.0044351895	0.034769267	0.061489556	0.30989298	0.55777764
a14	0.020853305	0.10721147	0.055077516	0.022427222	0.036412824	0.04848888	0.051916584	0.16500157	0.49261066
a28	0.007562872	0.06528783	0.032055527	0.0062745125	0.0076778904	0.014888035	0.030064477	0.37444127	0.46174753
a31	0.002611016	0.0224538	0.0066551636	0.0018098763	0.0068364497	0.043005876	0.03967038	0.2562566	0.62070084
a0	0.033490993	0.059463564	0.09458165	0.052968282	0.04362917	0.05209108	0.05326464	0.14560615	0.4649045
a31	0.0066911965	0.038889185	0.03647553	0.0058284984	0.008916458	0.03582895	0.07269323	0.3191264	0.47555056
a46	0.03545571	0.052834213	0.054329652	0.05267102	0.06039733	0.07602598	0.10452344	0.19471568	0.369047
a17	0.0087621715	0.021125399	0.035341885	0.012668127	0.027382331	0.074854285	0.1937796	0.293542	0.33254418
</S>	0.006590717	0.018105084	0.024839278	0.014374847	0.05404582	0.12867798	0.123321295	0.12707378	0.5029712
