 	se	vieni	alle	sette	sto	ancora	cucinando	</S>
a8	0.14917277	0.14336805	0.083718315	0.062125754	0.05662452	0.066500135	0.107041165	0.33144924
a31	0.26183394	0.2608565	0.10362971	0.10063219	0.09838194	0.068132825	0.0802562	0.026276723
a8	0.30094558	0.15668172	0.088242546	0.08755631	0.09044474	0.095143475	0.13936305	0.041622605
a31	0.2754905	0.16284937	0.14232035	0.07020686	0.06572283	0.0852797	0.13511877	0.063011594
a46	0.24904309	0.2490993	0.2368922	0.12572776	0.05743519	0.0143573815	0.0371666	0.030278403
a31	0.14416245	0.15664889	0.14386013	0.15608305	0.15069924	0.0323728	0.09787717	0.11829626
a20	0.065726236	0.094575554	0.05410771	0.06616597	0.066562794	0.039749213	0.28322643	0.32988605
a31	0.03558623	0.060204554	0.027888747	0.02850581	0.02824085	0.059853602	0.3555997	0.40412045
a13	0.03612529	0.1269575	0.069188185	0.10457491	0.062010925	0.038245022	0.21905571	0.34384242
a17	0.029347867	0.05779362	0.0208159	0.02924528	0.027352486	0.03792447	0.5352758	0.26224458
a8	0.024402006	0.067274	0.023267081	0.048268363	0.044792518	0.04065976	0.52618957	0.22514668
a31	0.04281969	0.14319071	0.044476476	0.053469233	0.03125195	0.10107748	0.35042235	0.23329209
a8	0.03388284	0.21449082	0.023299498	0.053697158	0.022533061	0.02565488	0.25270435	0.37373734
a20	0.03813742	0.20875809	0.035859816	0.050179347	0.021277724	0.11925608	0.2469867	0.2795448
a31	0.039424587	0.21451528	0.044656385	0.07041133	0.029687703	0.13456036	0.24459404	0.22215024
a28	0.03895107	0.26591069	0.045128785	0.06341379	0.030176796	0.076065764	0.19451362	0.28583944
a31	0.02438747	0.30153137	0.05258902	0.10543141	0.037242137	0.10389877	0.12117552	0.25374424
a38	0.021377875	0.30744752	0.034598693	0.073570296	0.046385415	0.060805783	0.14251877	0.31329566
a31	0.022690082	0.3479037	0.1006948	0.13283077	0.044425398	0.09079919	0.09178142	0.16887471
a17	0.019431435	0.30145139	0.044564154	0.054921363	0.04018146	0.06864287	0.15254357	0.31826383
a3	0.02963372	0.3151212	0.109668605	0.08652496	0.04907329	0.09549849	0.09927785	0.21520193
a10	0.03536428	0.13251813	0.19977725	0.10156809	0.047005508	0.14557648	0.22544208	0.112748146
a20	0.03021548	0.06422077	0.12265828	0.04767892	0.045495376	0.29295504	0.26842117	0.12835495
a35	0.0133410515	0.06144812	0.085989356	0.03373102	0.044831388	0.2812605	0.28321862	0.19617994
a37	0.0035544608	0.036489666	0.08216026	0.10980229	0.109648384	0.31482792	0.20989747	0.13361958
a23	0.0058911964	0.02434579	0.02889569	0.021880874	0.019000618	0.21007743	0.3877333	0.30217513
a20	0.0028982472	0.02548682	0.0532771	0.07216532	0.05592596	0.41366816	0.20643859	0.17013985
a31	0.0030340683	0.016218018	0.04995419	0.060915604	0.0334713	0.2706699	0.32809088	0.23764597
a0	0.0014095715	0.01623315	0.010512497	0.01617626	0.030919524	0.09721151	0.3521991	0.47533837
a31	0.0046019442	0.027303647	0.055449054	0.038589355	0.07471717	0.25278285	0.2729676	0.27358842
a13	0.011329905	0.09571805	0.036487106	0.032702345	0.06979356	0.1289182	0.30887258	0.31617826
a31	0.007914005	0.030839877	0.035546068	0.020030433	0.027817156	0.23249698	0.3271765	0.31817895
a39	0.023154305	0.17664725	0.05210226	0.031124862	0.07622161	0.13446233	0.23968986	0.2665976
a17	0.011381664	0.043983806	0.038481962	0.02646303	0.038463872	0.24953273	0.31240943	0.2792835
</S>	0.019240774	0.043533437	0.091496475	0.05342613	0.06940582	0.19755433	0.21744138	0.30790156
