 	la	macchina	vuole	riparata	dal	meccanico	</S>
a8	0.038379386	0.05415409	0.05445657	0.14175126	0.08948721	0.22865967	0.39311182
a46	0.037112914	0.18129261	0.52381164	0.07177713	0.051883485	0.054665685	0.07945658
a35	0.062284246	0.20946094	0.4356576	0.16995308	0.028542602	0.03130704	0.062794566
a3	0.115717135	0.26147288	0.38516295	0.1392358	0.018495444	0.02464446	0.055271383
a31	0.20967437	0.3119616	0.28105962	0.15287028	0.007702731	0.011735947	0.02499543
a18	0.39342877	0.38966325	0.090409555	0.061895184	0.008438551	0.023723627	0.032441046
a31	0.2930708	0.276376	0.077103235	0.08465324	0.035589725	0.10708421	0.12612277
a46	0.30588314	0.5131223	0.0682793	0.045994516	0.003245684	0.04023937	0.023235682
a31	0.16777033	0.23634593	0.03666998	0.052455544	0.014167338	0.13364413	0.3589467
a46	0.22856009	0.5265839	0.13019364	0.013678234	0.00410553	0.05517067	0.041707825
a31	0.21307987	0.41456538	0.06337554	0.043861277	0.008014256	0.08599179	0.17111188
a17	0.23530537	0.34773877	0.11781626	0.008133325	0.01604208	0.1377595	0.1372048
a20	0.13780576	0.45084268	0.10512775	0.017736	0.0098008225	0.13036905	0.14831796
a31	0.10104266	0.4839821	0.07341783	0.02340092	0.020854024	0.18180832	0.11549402
a7	0.07722416	0.13589688	0.028840538	0.008276709	0.062932014	0.22264817	0.46418148
a39	0.044103708	0.335493	0.1740262	0.0031756493	0.03296255	0.25714487	0.15309404
a31	0.06533732	0.5878383	0.07956958	0.016588798	0.0394669	0.15119004	0.06000905
</S>	0.0076607508	0.02345369	0.0034453871	0.0035553894	0.046326563	0.121764526	0.79379374
