 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a20	0.13575312	0.10785916	0.13490696	0.068170846	0.060088385	0.053576842	0.03355345	0.016035257	0.015557376	0.012705678	0.052165914	0.068777606	0.24084948
a31	0.25979725	0.30435857	0.16488351	0.046975303	0.028346865	0.016620293	0.020647926	0.020415101	0.02431612	0.027455254	0.02264937	0.025398353	0.038136028
a37	0.25899723	0.27148953	0.22225249	0.04928022	0.033028834	0.024718795	0.013220069	0.009198055	0.019873464	0.027376493	0.014372402	0.030541107	0.025651306
a31	0.2091558	0.10493219	0.11970363	0.066501014	0.03441364	0.040533967	0.03437741	0.016434103	0.052114837	0.03321703	0.025700124	0.113258354	0.14965793
a7	0.15479234	0.094352014	0.112963304	0.07519162	0.04580803	0.041405465	0.04098615	0.043362398	0.030851837	0.022505509	0.013977144	0.06549727	0.2583069
a31	0.04923115	0.049418762	0.054138344	0.095305204	0.036474057	0.02952846	0.037737995	0.05090419	0.045233257	0.03251584	0.047327403	0.18762991	0.2845554
a21	0.10687758	0.06425515	0.040020853	0.041439135	0.043397523	0.045514263	0.047634315	0.05821276	0.0155916605	0.010170361	0.03521273	0.09618433	0.39548936
a31	0.037119426	0.041141987	0.026132895	0.02706868	0.02800351	0.044299766	0.07592522	0.11093409	0.028740115	0.008803946	0.039026175	0.16740607	0.3653981
a24	0.040987857	0.031190664	0.019524667	0.037831422	0.038428552	0.04283633	0.04610192	0.0655237	0.020034663	0.010980626	0.08203816	0.17663558	0.3878859
a20	0.028645797	0.025679642	0.017277015	0.022983257	0.022603743	0.033357475	0.05556238	0.11565454	0.029349534	0.00835205	0.08688605	0.14827761	0.40537083
a31	0.031058494	0.03116154	0.039445277	0.023157837	0.020659342	0.053253483	0.06857844	0.10118158	0.07461642	0.019777562	0.06879097	0.16426751	0.30405152
a39	0.011922718	0.011784382	0.017096912	0.019150857	0.019595686	0.027892374	0.03836869	0.06799407	0.031108068	0.018492892	0.1424796	0.28511718	0.30899656
a3	0.011904309	0.012165361	0.016580509	0.009254813	0.016568808	0.03710133	0.046158843	0.07537958	0.069444194	0.047659386	0.17808414	0.16846345	0.31123528
a11	0.019221747	0.014258666	0.021892672	0.009055813	0.016029928	0.032676697	0.043624602	0.06750626	0.059292138	0.05863463	0.14099404	0.2017497	0.31506306
a37	0.02295959	0.011723099	0.015641509	0.008742347	0.011105265	0.017442364	0.047514126	0.09468339	0.06071583	0.047628175	0.075770535	0.11721441	0.46885937
a17	0.02168656	0.010729597	0.021261964	0.010053656	0.007223893	0.012233046	0.026693095	0.08839572	0.06767496	0.04726104	0.10282544	0.099179365	0.48478162
a28	0.02063121	0.011178536	0.022687564	0.010053244	0.0072009345	0.014913307	0.025379326	0.07405153	0.058443584	0.046613563	0.113793306	0.10629994	0.488754
a31	0.019490596	0.013908762	0.026729632	0.012116655	0.011393752	0.021207813	0.025738003	0.057581227	0.046097953	0.050053492	0.115570806	0.13213424	0.46797708
a28	0.01507771	0.020003581	0.018861247	0.0032446135	0.004554584	0.006653947	0.010082038	0.016365372	0.015351798	0.029085297	0.101638585	0.4227331	0.3363481
a31	0.0061772396	0.007385903	0.009843391	0.0017021684	0.0029463049	0.006269361	0.018560514	0.043560814	0.043249507	0.104853116	0.14222178	0.24042597	0.37280393
a16	0.031311076	0.0508873	0.026929677	0.005376601	0.009206613	0.00930994	0.022920074	0.044687554	0.039430566	0.034706187	0.08169719	0.27955747	0.3639797
a31	0.008291623	0.012493855	0.006768747	0.0013993038	0.0026185054	0.0058662184	0.017795341	0.05867018	0.08715967	0.16378273	0.14816248	0.19438781	0.29260346
a0	0.0261905	0.03181837	0.054326206	0.021422353	0.01437332	0.012536577	0.024394752	0.027745742	0.04735257	0.057602596	0.066219196	0.21612298	0.3998948
a18	0.011751018	0.016161153	0.026460787	0.007118135	0.0067837825	0.012404592	0.01933362	0.030922944	0.07776293	0.21012671	0.14588791	0.21672975	0.21855669
a31	0.011885663	0.024919497	0.025251819	0.0030302536	0.0032793847	0.009258345	0.023340711	0.06980329	0.12819514	0.194161	0.14728452	0.15556952	0.2040209
a8	0.008352785	0.012709099	0.028503777	0.025088726	0.021285588	0.018733164	0.015880382	0.015235167	0.06674315	0.08383448	0.10175697	0.27957764	0.32229903
a31	0.008942295	0.018445132	0.032904018	0.016712345	0.010369423	0.015787648	0.027957141	0.038318507	0.072430536	0.19620158	0.11805842	0.13886476	0.3050082
</S>	0.0058958814	0.009255642	0.020963168	0.01865623	0.023213817	0.02829753	0.015764093	0.015032046	0.08621465	0.11981411	0.11319613	0.27188608	0.27181062
