 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
a8	0.043270674	0.044111997	0.11488742	0.12998198	0.072996356	0.090991616	0.06363315	0.11608282	0.324044
a23	0.08621732	0.079999216	0.086268574	0.12149485	0.11324453	0.1103179	0.1298559	0.1834492	0.08915247
a31	0.06585606	0.051512595	0.05262904	0.071764074	0.14168693	0.11132986	0.19528075	0.21560408	0.094336614
a28	0.1153937	0.10231454	0.1160813	0.13724042	0.17513053	0.1260374	0.08564223	0.10266578	0.039494082
a20	0.20621283	0.28365716	0.2641557	0.064331904	0.0700341	0.059307363	0.006285449	0.024900213	0.021115277
a31	0.19299547	0.20784768	0.31202605	0.08860402	0.048673246	0.050883785	0.0103366645	0.052663244	0.035969805
a8	0.124025434	0.0733597	0.18513125	0.10369299	0.029928276	0.036324352	0.0278522	0.12033927	0.2993465
a31	0.09388236	0.051368907	0.12582265	0.09217645	0.056628752	0.044785034	0.02131688	0.24633342	0.2676855
a20	0.2843332	0.08837847	0.18182452	0.03498912	0.030860221	0.026797509	0.032243118	0.05596079	0.26461306
a31	0.11283808	0.035267405	0.101677716	0.06501497	0.053701438	0.041513827	0.028523926	0.32710415	0.23435852
a36	0.097216114	0.03808251	0.10902537	0.04814425	0.016722191	0.018002922	0.012897552	0.26368392	0.39622515
a24	0.03988395	0.02252194	0.07547563	0.101724945	0.07047299	0.04751702	0.060223278	0.3145407	0.2676396
a37	0.06543426	0.03735497	0.13128261	0.12764156	0.06951456	0.046018768	0.018938234	0.16145676	0.3423583
a27	0.059785366	0.025219876	0.11008354	0.18814757	0.08708876	0.055704888	0.025084876	0.21307868	0.23580645
a8	0.026022883	0.01751419	0.05735134	0.18904409	0.04404944	0.026200669	0.038934335	0.39334399	0.20753904
a23	0.11233699	0.021310572	0.028971976	0.09490176	0.08942051	0.02778715	0.016089039	0.27726007	0.3319219
a31	0.14230993	0.042041916	0.047827024	0.16485268	0.11267666	0.05720387	0.01817283	0.12467381	0.29024133
a37	0.06695804	0.010124341	0.029963706	0.018261336	0.04261014	0.031705014	0.04398011	0.18916957	0.5672277
a29	0.013020699	0.0030125761	0.008498646	0.014192813	0.026016306	0.010823998	0.036424473	0.4762996	0.41171086
a31	0.0069450894	0.001910655	0.005608729	0.023213329	0.04452614	0.014400967	0.070460334	0.41492537	0.41800934
a13	0.02565604	0.014095786	0.022302981	0.04214534	0.101843275	0.045993444	0.05237878	0.20301329	0.4925711
a31	0.007466355	0.0046189525	0.00917622	0.022422232	0.06611365	0.026353255	0.11109247	0.45361418	0.29914272
a8	0.015663618	0.011685672	0.016034659	0.038048863	0.067299716	0.042241823	0.08408425	0.16971844	0.555223
a31	0.011206897	0.0143776145	0.02381897	0.05145263	0.055566523	0.05745223	0.11370902	0.23926516	0.43315098
a21	0.012900916	0.011480755	0.022623757	0.032786194	0.068347216	0.104505345	0.1851086	0.22174115	0.34050608
a31	0.009833002	0.008131783	0.021615366	0.058795776	0.06476899	0.07093735	0.15842023	0.21131767	0.3961798
a29	0.015962435	0.011129938	0.025444439	0.040321678	0.07171135	0.15528692	0.17673285	0.20000702	0.30340335
a31	0.010489701	0.012498987	0.027497726	0.07285913	0.08695334	0.09031386	0.18729867	0.21801986	0.29406872
a46	0.014678396	0.015055165	0.030633723	0.0599446	0.08620713	0.1583911	0.16431075	0.18504451	0.28573465
a31	0.01024471	0.019706985	0.031869136	0.07934216	0.09304227	0.09464297	0.19399814	0.22725338	0.24990027
a49	0.013440616	0.018985134	0.03449903	0.07507158	0.09468535	0.14428501	0.15384261	0.1824563	0.2827344
a3	0.010059204	0.019313455	0.03271231	0.07959674	0.09202809	0.09681107	0.19558732	0.21755028	0.25634152
a18	0.008196724	0.011998821	0.017989097	0.07710187	0.12957622	0.101927765	0.22781862	0.26048928	0.1649016
a31	0.010220593	0.005621576	0.017157925	0.10667504	0.21764426	0.15086952	0.16808636	0.15170164	0.17202307
a8	0.009281321	0.009847935	0.023117669	0.055781297	0.068622656	0.10436894	0.18541434	0.23551388	0.30805194
</S>	0.014459349	0.013071866	0.013962837	0.07274796	0.12350724	0.09530006	0.21955729	0.22922184	0.21817152
