 	la	casa	la	costruirono	i	muratori	</S>
a31	0.20128025	0.112860605	0.13834482	0.023284271	0.0754874	0.10738918	0.34135348
a17	0.042812012	0.042573404	0.059179273	0.04951	0.025818873	0.54752934	0.2325771
a39	0.16244015	0.074642465	0.04593064	0.029321559	0.016762296	0.35135472	0.31954816
a3	0.22052662	0.103110746	0.025501193	0.007433351	0.015932674	0.17631398	0.45118138
a35	0.15282409	0.08304723	0.04580282	0.0033180409	0.012446493	0.1154187	0.58714265
a31	0.29562423	0.15086713	0.062548704	0.007956368	0.016080799	0.13980354	0.32711923
a24	0.34716123	0.13724762	0.049440864	0.021376552	0.028687479	0.21505183	0.20103452
a31	0.09997482	0.055534344	0.03634163	0.018551433	0.009663097	0.3203896	0.4595451
a39	0.14349286	0.07548068	0.071884416	0.13644204	0.05745258	0.25431815	0.2609293
a31	0.03230041	0.029137772	0.03726423	0.032250505	0.017177392	0.60874134	0.24312833
a24	0.129154	0.12877116	0.07213481	0.08293574	0.0787975	0.3092013	0.19900556
a31	0.0684547	0.086539604	0.05466129	0.04009326	0.054531746	0.46688703	0.22883235
a28	0.10864834	0.10033238	0.06604046	0.068079986	0.08908855	0.34220615	0.22560416
a45	0.045419343	0.05787683	0.048002683	0.041868087	0.07893108	0.37496367	0.35293823
a31	0.016991623	0.025124839	0.021453088	0.010436099	0.05993944	0.30433294	0.561722
a20	0.006960694	0.021512117	0.04269459	0.010586611	0.037226826	0.5281898	0.35282934
a31	0.017730603	0.019967264	0.037475914	0.009554316	0.0703023	0.4469444	0.39802524
a8	0.020937929	0.022367386	0.0900004	0.021768844	0.1867502	0.26233852	0.3958367
a31	0.014773748	0.008472342	0.030427843	0.019440975	0.16560699	0.32806647	0.43321165
a20	0.017869635	0.014019327	0.128056	0.016003987	0.18561599	0.25138408	0.387051
a18	0.028530717	0.014844618	0.0768327	0.026706122	0.19845328	0.30093974	0.3536928
a31	0.0119513115	0.008732744	0.03745371	0.028955976	0.18758844	0.39546898	0.32984886
a11	0.02856584	0.027522637	0.11695626	0.019619651	0.32200557	0.1454876	0.33984244
a27	0.016082967	0.011097557	0.06269842	0.038645495	0.2315089	0.30449343	0.33547324
a31	0.0075378325	0.0065144734	0.011868442	0.08336925	0.23526004	0.44417202	0.21127798
a0	0.021782722	0.030041127	0.092599794	0.015434953	0.20663513	0.15307336	0.4804329
a31	0.005484249	0.0067596403	0.024852986	0.026259284	0.33313	0.3347753	0.2687385
a18	0.028229572	0.043141507	0.05971331	0.030248985	0.258261	0.09411137	0.4862943
a31	0.011240286	0.0111959465	0.028230613	0.023060856	0.38694572	0.17167503	0.36765155
a46	0.03468898	0.044714358	0.048489545	0.08234671	0.24064718	0.11079301	0.4383202
a14	0.020517323	0.01460691	0.022630962	0.01842725	0.3954803	0.123586796	0.40475044
a8	0.014119787	0.008482513	0.032520905	0.049365357	0.3282512	0.32623944	0.24102086
a31	0.008179385	0.00903553	0.11006836	0.11251645	0.24413468	0.36779472	0.14827092
</S>	0.021826206	0.018476788	0.032783553	0.013500993	0.24073933	0.09014681	0.58252627
