 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	0.06080793	0.1484383	0.071566485	0.030061072	0.026498865	0.016172143	0.02293247	0.04491954	0.102764085	0.021084985	0.021513222	0.028052611	0.030228134	0.019009424	0.041141655	0.12781528	0.18699378
a8	0.012633377	0.016404342	0.03104225	0.025310919	0.07190355	0.08823069	0.12584423	0.13426518	0.08080708	0.077944495	0.059522204	0.07612292	0.04660813	0.02990708	0.015939087	0.05140121	0.056113247
a31	0.019517215	0.0241901	0.01272853	0.015393983	0.06863352	0.067346185	0.110373005	0.18401238	0.1388734	0.033218764	0.029845556	0.07629149	0.049549922	0.012382867	0.01766692	0.10319888	0.03677737
a41	0.008001224	0.009118634	0.009670983	0.030364767	0.061987966	0.08001461	0.1102096	0.102835245	0.09268408	0.08699294	0.0803759	0.09140782	0.07379571	0.022443121	0.007800449	0.10501285	0.027284168
a10	0.008496219	0.013193972	0.009419553	0.026268529	0.04270059	0.054984786	0.08860205	0.091568455	0.084727176	0.07931606	0.086932726	0.12603812	0.10767576	0.025363704	0.004847107	0.0989042	0.050960995
a20	0.0137956515	0.020645032	0.0128531745	0.008221047	0.009786179	0.010433831	0.03613441	0.043181483	0.03911835	0.048971698	0.0900443	0.14901555	0.1805862	0.047083154	0.004739973	0.11377392	0.17161606
a31	0.027280604	0.021730116	0.01359592	0.0067861504	0.008093923	0.0075654183	0.0320887	0.048339475	0.047144517	0.030147007	0.061294425	0.15958029	0.18231142	0.0359502	0.014941246	0.17374061	0.12941004
a37	0.0054206117	0.008414635	0.012690546	0.016927572	0.030407272	0.03650652	0.09176439	0.08025467	0.061154794	0.048638675	0.07573187	0.15686634	0.20332366	0.093623124	0.004986404	0.025298867	0.047990117
a31	0.0064276	0.010314123	0.0059911627	0.007939267	0.013142844	0.018482892	0.0502964	0.054109287	0.054054737	0.05527745	0.13048138	0.19071656	0.19493012	0.05490081	0.0035214303	0.08225929	0.067154616
a18	0.0069814995	0.00935003	0.012777595	0.014576977	0.026381133	0.02978451	0.07366197	0.071110606	0.06269092	0.04856679	0.08191237	0.15665892	0.18291265	0.12390513	0.00809445	0.027219702	0.06341476
a31	0.0033631793	0.003954456	0.0052752006	0.011246825	0.020094914	0.03281079	0.054461136	0.055358943	0.05768473	0.060151074	0.1267738	0.17618527	0.18348591	0.06969636	0.004649089	0.058286894	0.07652141
a46	0.0057742014	0.008368068	0.016909583	0.02123354	0.036348965	0.041593112	0.0978598	0.09616879	0.0896241	0.07208114	0.08494538	0.11666983	0.12725994	0.0871291	0.011205661	0.039523564	0.0473053
a20	0.002743177	0.003131284	0.0063874368	0.0153986	0.020594573	0.04228013	0.051487777	0.05204313	0.064572796	0.054552283	0.09336056	0.13476096	0.1458859	0.0707305	0.009140693	0.062276885	0.17065333
a31	0.0028003482	0.003081063	0.003534008	0.009982614	0.01865402	0.036887374	0.042593986	0.046201512	0.06258095	0.04225909	0.09327819	0.14347444	0.14735495	0.038568657	0.012069282	0.10006362	0.19661589
a20	0.009536863	0.012955376	0.02180784	0.020986177	0.035155516	0.046126764	0.093338326	0.09306131	0.0909376	0.08257375	0.088851266	0.100923024	0.10496882	0.093233615	0.018343642	0.04321203	0.043988064
a29	0.0026773722	0.0039877095	0.0069969185	0.01587622	0.0217974	0.04613537	0.05159124	0.052363876	0.07373274	0.052215096	0.0704039	0.09913471	0.10919936	0.060759023	0.020874761	0.10489912	0.2073552
a8	0.0020891475	0.003093779	0.003947298	0.012958928	0.016352123	0.033098347	0.039200902	0.041382775	0.06206851	0.038117968	0.067469545	0.1069209	0.11379921	0.04012567	0.025847604	0.09128888	0.30223843
