 	l	anno	che	viene	devo	mangiare	molti	dolci	</S>
a8	0.08388269	0.12521876	0.1926784	0.17197853	0.19165827	0.05739778	0.11691079	0.021633014	0.03864178
a31	0.19229321	0.21545045	0.15771623	0.0669159	0.12794687	0.028903175	0.121986546	0.0591252	0.02966241
a46	0.15723188	0.35222897	0.17325923	0.0532773	0.100329004	0.023634339	0.066535644	0.039321784	0.0341819
a8	0.23288806	0.32672095	0.18947911	0.11591911	0.014878052	0.007354126	0.084310874	0.010078759	0.018370995
a20	0.12705752	0.32988045	0.1805784	0.08824844	0.06299149	0.0053516594	0.13517663	0.025444107	0.045271274
a31	0.12421839	0.30145434	0.17833106	0.10514686	0.073164985	0.012706479	0.07141512	0.05379956	0.07976317
a20	0.077833444	0.20388672	0.15058914	0.06496566	0.08240107	0.010365025	0.053633433	0.052901115	0.30342442
a13	0.044055708	0.14393274	0.07869238	0.044781387	0.12867536	0.025386017	0.09438972	0.12909287	0.31099376
a14	0.06597334	0.1154906	0.099005714	0.0527299	0.10221915	0.018053802	0.07851197	0.13705136	0.3309642
a0	0.084995784	0.12225361	0.12298288	0.061409622	0.08500894	0.023907378	0.07993605	0.115851395	0.3036543
a31	0.09681524	0.13248247	0.13766436	0.055834994	0.0493825	0.03061637	0.09403461	0.11021844	0.292951
a37	0.062826544	0.19138035	0.11065988	0.07438691	0.044467717	0.054257665	0.032980267	0.048148494	0.38089216
a35	0.06414203	0.14124218	0.11427465	0.03199938	0.11861682	0.028367516	0.05864393	0.13887346	0.30384
a17	0.04105119	0.10806582	0.067720436	0.03227975	0.14156465	0.0060609975	0.10109319	0.0755316	0.42663237
a31	0.044507433	0.12782986	0.06722646	0.04105588	0.095083006	0.01219649	0.15061988	0.24987349	0.2116075
a15	0.044079695	0.19490415	0.08705654	0.10178945	0.08025206	0.0827492	0.020146834	0.023724973	0.3652971
a31	0.031991415	0.11482061	0.05918676	0.020652698	0.14707862	0.024425218	0.039263256	0.060567975	0.5020134
a46	0.041505914	0.09980076	0.114146285	0.23833245	0.20165288	0.078952424	0.023532849	0.021409193	0.18066725
a35	0.015079617	0.05216403	0.0366173	0.049339186	0.19285908	0.02506245	0.060177978	0.08770565	0.48099464
a20	0.018323382	0.059448257	0.035915457	0.024734171	0.11235657	0.04898732	0.15906191	0.36045688	0.18071604
a31	0.0073728836	0.01575895	0.010861187	0.014115448	0.18494703	0.019928614	0.21644373	0.35882252	0.17174968
a17	0.049938776	0.107892126	0.10644876	0.13672161	0.2444363	0.11318011	0.055737264	0.052980755	0.13266428
a20	0.015222375	0.059714466	0.05225555	0.081534654	0.138918	0.07048387	0.14567521	0.18773586	0.24845995
