 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.09699632	0.078028455	0.07551661	0.06323562	0.061082844	0.06031725	0.0674246	0.055455513	0.057208747	0.046711836	0.023329327	0.038086317	0.031085992	0.080566205	0.16495433
a10	0.059179466	0.060088713	0.058194537	0.05471031	0.060139026	0.06447202	0.071203426	0.07116476	0.05890087	0.062109612	0.08681486	0.121536545	0.050279576	0.078320846	0.042885415
a39	0.06114721	0.12340396	0.07912433	0.027234592	0.07175898	0.06732026	0.10411296	0.07583204	0.08061754	0.07228296	0.07363824	0.08721018	0.020668393	0.035779536	0.019868841
a31	0.05157479	0.07501618	0.06804708	0.03927363	0.06508512	0.060061913	0.09171554	0.06568701	0.078553066	0.08802422	0.09136368	0.07293621	0.015408397	0.08581284	0.051440284
a21	0.017793234	0.056217287	0.07303886	0.018975671	0.08315536	0.05652939	0.1423768	0.058546662	0.14199618	0.1430726	0.095933236	0.037929658	0.014560156	0.01679113	0.04308382
a31	0.01814324	0.031854272	0.047851644	0.023685444	0.058016278	0.04119332	0.09760345	0.03917316	0.12322715	0.15714748	0.13192144	0.07440047	0.010191956	0.07188579	0.07370491
a21	0.018188372	0.060734645	0.055844247	0.022443071	0.083879486	0.08444385	0.19227508	0.10640113	0.089770705	0.07933355	0.07282524	0.021386953	0.016056906	0.010108488	0.08630826
a31	0.006248795	0.027615162	0.046346806	0.012930245	0.06223624	0.048911233	0.14613083	0.04974834	0.14554055	0.14010495	0.12634137	0.054880247	0.014883588	0.044113256	0.07396839
a28	0.027488116	0.04581271	0.04589933	0.030247068	0.055441357	0.054515455	0.15164419	0.07198967	0.07481565	0.067295454	0.059697792	0.032870844	0.026120806	0.014972637	0.24118888
a31	0.0046403417	0.018287092	0.027773404	0.014365393	0.053132948	0.045791842	0.19625124	0.061007455	0.14314094	0.12297608	0.13301542	0.03582145	0.0113104815	0.029891975	0.102593854
a37	0.024775635	0.028372703	0.032864932	0.026431007	0.036165833	0.02908097	0.09923755	0.03373012	0.072174944	0.06737882	0.05955897	0.047629073	0.04022599	0.022729658	0.37964383
a31	0.0050499127	0.013136678	0.02041953	0.017335564	0.044647403	0.03739987	0.20596811	0.0609492	0.13154955	0.117732294	0.12597787	0.031069161	0.00982579	0.029406482	0.14953251
a6	0.015980989	0.0155174695	0.022224285	0.019394025	0.022409176	0.01617981	0.07441524	0.01838254	0.0714678	0.064054325	0.06771786	0.05733506	0.047052644	0.0308113	0.45705754
a31	0.0036225028	0.006657659	0.021115247	0.030166034	0.037465196	0.036205962	0.09492865	0.052580696	0.07091737	0.07032879	0.10186159	0.03995969	0.02053607	0.073732406	0.3399222
a20	0.009852425	0.008618169	0.016933238	0.020827113	0.019059308	0.012854249	0.05951362	0.015220967	0.07775566	0.07327525	0.103026696	0.09101369	0.07167639	0.040011894	0.38036138
a41	0.004272401	0.007229254	0.023569671	0.025458591	0.028767323	0.025165739	0.070627026	0.035551336	0.050515387	0.045136545	0.06808968	0.036514834	0.03769851	0.06307057	0.47833315
a33	0.0060990197	0.019948231	0.028892275	0.022314806	0.033752233	0.036064733	0.10120644	0.052974757	0.06650804	0.062369004	0.05684218	0.020339457	0.03479316	0.060763013	0.39713264
a31	0.008621464	0.020285899	0.028445166	0.031260453	0.040166266	0.040272895	0.06697127	0.047165807	0.05870111	0.067959815	0.058805212	0.036694366	0.12916194	0.16433157	0.20115681
a37	0.004189619	0.0050030514	0.01574276	0.0256356	0.017325612	0.01294051	0.044355303	0.017785564	0.060868554	0.058544125	0.078342855	0.061818413	0.048409663	0.05595788	0.49308044
a27	0.0025716827	0.004326443	0.01109701	0.016452793	0.014900704	0.013864368	0.02569798	0.015988592	0.032167263	0.03602316	0.049876373	0.03160653	0.08830817	0.10349627	0.55362266
a31	0.0037398678	0.011432764	0.018445779	0.015652152	0.02296855	0.026281238	0.07040495	0.041204277	0.04169949	0.038302727	0.043795627	0.023452682	0.1295315	0.14376141	0.36932686
a3	0.006701763	0.0057175066	0.016366199	0.02258013	0.017845944	0.01505539	0.024854204	0.01967553	0.026815047	0.031054605	0.061417554	0.05968843	0.077796824	0.14030862	0.47412232
a8	0.0050090523	0.0065092943	0.01694979	0.011452243	0.012005479	0.011077581	0.014774493	0.01238733	0.014403549	0.01859245	0.032514032	0.029565785	0.3189184	0.09896442	0.3968761
a38	0.0032877377	0.0054052575	0.013816084	0.01285864	0.012417006	0.01298633	0.016793443	0.017328292	0.016373415	0.016720146	0.02572033	0.023630532	0.30394995	0.17545225	0.3432606
a31	0.0027912538	0.0044859727	0.0074765394	0.013910341	0.013274562	0.015301482	0.024016738	0.03178271	0.03267309	0.036357187	0.05076083	0.037782524	0.13576895	0.15201789	0.4415999
a33	0.00871223	0.008172469	0.018158605	0.012239811	0.010263915	0.008073672	0.010597797	0.009516562	0.012205658	0.016980022	0.023233905	0.02299388	0.056838825	0.25443915	0.5275735
</S>	0.0024241016	0.0033830453	0.010530414	0.004987418	0.005028338	0.0044168173	0.0052195643	0.005595334	0.0061374647	0.008573941	0.014823047	0.014159198	0.29991344	0.09093122	0.52387667
