 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	0.07154259	0.06202833	0.06581898	0.082108945	0.083730705	0.020822462	0.019023081	0.047372457	0.20969886	0.04349342	0.2943602
a31	0.15032013	0.14816174	0.14722614	0.20861907	0.052145105	0.026951168	0.02685265	0.044181872	0.056914676	0.06885741	0.06977004
a7	0.16248778	0.15710555	0.12107381	0.27157152	0.039727975	0.02238617	0.023540486	0.039716948	0.047569383	0.05572251	0.05909794
a0	0.19919749	0.17575486	0.13833785	0.29246223	0.124669425	0.0063815303	0.00869	0.005478388	0.0048530865	0.015401196	0.028773963
a31	0.23445076	0.17273088	0.08185606	0.16896397	0.11307675	0.03192952	0.020311566	0.004457821	0.003864693	0.023503859	0.14485411
a37	0.20410264	0.14988405	0.04361172	0.20789054	0.07515518	0.06060538	0.06349989	0.017498957	0.008753731	0.053007465	0.11599047
a8	0.12168864	0.15257312	0.046669714	0.16430299	0.048019007	0.038344644	0.038496677	0.011948495	0.01364724	0.10168801	0.2626214
a37	0.06942114	0.0746092	0.03277607	0.15774016	0.03381172	0.013799187	0.008694914	0.0060729426	0.015581847	0.18939914	0.3980937
a31	0.097264975	0.09584799	0.055092208	0.34354097	0.058392633	0.024020167	0.012135254	0.004934962	0.00787107	0.10921079	0.19168891
a17	0.063483335	0.07790737	0.045296013	0.27990106	0.04597819	0.041647695	0.060680013	0.065729655	0.056127414	0.073508054	0.18974124
a37	0.04895897	0.09116776	0.03515227	0.13813004	0.039576378	0.055089585	0.06615586	0.038741797	0.020642634	0.14016719	0.32621747
a31	0.08675755	0.14828712	0.037917092	0.09878702	0.04564037	0.039276082	0.048422072	0.015481563	0.01895309	0.11551936	0.34495866
a14	0.030173026	0.04922843	0.03963164	0.37003908	0.033929847	0.05134675	0.07212165	0.06647473	0.051921375	0.045742076	0.18939146
a3	0.030759962	0.06945286	0.03459051	0.23024562	0.05407767	0.046158664	0.04903094	0.048351508	0.027748065	0.13804445	0.2715398
a11	0.032039072	0.065895975	0.021514017	0.12045109	0.055858962	0.05755445	0.06629144	0.042612504	0.02214076	0.16724835	0.3483934
a35	0.06627348	0.0664608	0.022113904	0.1513147	0.036683824	0.06943202	0.059031088	0.012090239	0.013763261	0.10910757	0.3937291
a8	0.028294368	0.035321575	0.027411215	0.12415251	0.017628066	0.005052262	0.0053678695	0.007864744	0.03743629	0.30895293	0.40251827
a23	0.044524953	0.033377197	0.02433156	0.14950694	0.033306196	0.023336265	0.014132094	0.011825174	0.024669155	0.16800062	0.4729899
a31	0.07979499	0.056892455	0.03570453	0.15939148	0.056496546	0.039573282	0.024371361	0.02125681	0.03051271	0.07439535	0.4216105
a11	0.020763816	0.019908728	0.026889889	0.31218976	0.023140484	0.017000234	0.027061384	0.05855733	0.13324173	0.04353695	0.3177097
a10	0.006121768	0.0113002565	0.0106152715	0.15271668	0.008845374	0.011357196	0.020855255	0.08516747	0.19177482	0.10278847	0.39845747
a31	0.0075456183	0.01458859	0.015797451	0.14601444	0.0150859915	0.036159463	0.049638484	0.115305774	0.1444723	0.10988733	0.34550452
a10	0.012240347	0.019104876	0.025903039	0.30772364	0.05028271	0.026655767	0.022008723	0.056595106	0.15271737	0.073449075	0.25331932
a35	0.005384206	0.012963208	0.016990922	0.21379168	0.04019126	0.021985777	0.01717568	0.12396554	0.16799447	0.11989973	0.25965753
a20	0.0025674987	0.0029802527	0.008213839	0.15880054	0.031453025	0.06828601	0.06356382	0.10836777	0.32759312	0.1003161	0.12785803
a31	0.0012218396	0.004521262	0.013173489	0.34047818	0.047260568	0.043306243	0.04128942	0.13520588	0.16265526	0.08187582	0.12901197
a20	0.0057824464	0.008090497	0.011096522	0.058343124	0.0441983	0.027694235	0.025995642	0.11872455	0.15728256	0.15477745	0.38801467
a31	0.0011969055	0.0024373727	0.0057812915	0.060601555	0.02848782	0.05686847	0.0390575	0.23059104	0.2527037	0.073365904	0.24890843
a35	0.009759089	0.016762815	0.020305103	0.058013447	0.059239272	0.0341228	0.0309392	0.12552854	0.12152592	0.18298385	0.34081993
a14	0.003319312	0.0023308008	0.003727018	0.0147215845	0.024854383	0.090149835	0.08010529	0.16254862	0.29843897	0.063490175	0.25631398
a37	0.0024979839	0.0032000414	0.0060021193	0.055698443	0.031641167	0.103135824	0.07587449	0.19769418	0.30395013	0.05926144	0.16104421
a19	0.00097351096	0.0024402665	0.0061358195	0.17397982	0.043221958	0.090257004	0.052571304	0.19417049	0.27116942	0.06074843	0.1043319
a28	0.0018126093	0.010767439	0.02108692	0.49783126	0.061457876	0.0388938	0.033256005	0.07821606	0.08450888	0.07602805	0.09614105
a21	0.0020206457	0.015830638	0.014658354	0.33640113	0.03547359	0.036602564	0.054075893	0.12072847	0.10506554	0.083357766	0.19578542
a11	0.0019196201	0.015919521	0.015130686	0.24932548	0.018958816	0.054248236	0.08012274	0.119883604	0.16073786	0.1008807	0.18287283
a37	0.0023307833	0.018306365	0.015965398	0.27365834	0.018328551	0.03736082	0.06663742	0.11466382	0.15432663	0.08055675	0.21786515
a29	0.0027164738	0.021709926	0.0165166	0.26279083	0.022840844	0.029103966	0.056852218	0.10446026	0.1417726	0.06830192	0.27293435
a18	0.0022004796	0.020791516	0.015401816	0.28252777	0.02541296	0.02888635	0.052225217	0.10256303	0.16594674	0.07049551	0.23354863
a31	0.0019432039	0.0143185435	0.01470305	0.24545583	0.021098977	0.028919358	0.04823412	0.12303399	0.21589065	0.08690546	0.19949678
a20	0.0020753338	0.0057574473	0.0079765925	0.15835974	0.0485503	0.037232444	0.042552263	0.18290333	0.17723732	0.06514911	0.27220616
a31	0.0014433016	0.011666202	0.013677125	0.3564197	0.055478074	0.03510836	0.03517368	0.11713269	0.14444168	0.046720903	0.18273824
a39	0.0044032824	0.0068913703	0.00817374	0.11971792	0.020457676	0.022018759	0.025934493	0.18475485	0.16228652	0.123610154	0.32175127
a31	0.0022590198	0.003956037	0.010658176	0.24108174	0.053284515	0.06853376	0.04435312	0.1532175	0.1490683	0.04730703	0.22628078
</S>	0.010165044	0.020994866	0.022299021	0.06760854	0.026958399	0.019321056	0.022507891	0.08188809	0.10505867	0.26793483	0.35526368
