 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
a31	0.05171549	0.10503013	0.121608354	0.104305856	0.057499293	0.010621812	0.015207083	0.020053245	0.17983577	0.027843414	0.0270438	0.027145734	0.016565597	0.04018487	0.1953395
a46	0.08327701	0.02126925	0.021861073	0.023089932	0.025599694	0.052006654	0.11565369	0.13153242	0.20200552	0.06421005	0.050204854	0.058319617	0.05474919	0.037879266	0.058341775
a31	0.13686413	0.02166146	0.0167926	0.02402572	0.02380402	0.06729627	0.10198105	0.13501546	0.24304484	0.073249646	0.033371177	0.023138795	0.0190793	0.039612614	0.041062936
a46	0.09475936	0.01759595	0.019428326	0.0407852	0.04301124	0.08885561	0.09888841	0.10975996	0.2299713	0.05997908	0.023210106	0.02356924	0.027233453	0.030106587	0.092846125
a8	0.030713314	0.025294151	0.023736691	0.021008499	0.016292408	0.022194738	0.027619716	0.096898206	0.18489698	0.023376483	0.01299372	0.012666608	0.031488195	0.08310123	0.387719
a31	0.03375694	0.015503828	0.008171005	0.011624798	0.0065736775	0.010119623	0.015392184	0.049185034	0.26067087	0.041956548	0.009421478	0.005061203	0.0069285454	0.20070913	0.32492515
a28	0.13082579	0.026538862	0.014247851	0.02810132	0.027643338	0.05545041	0.08175758	0.13272859	0.23823333	0.08825304	0.029916745	0.02836789	0.03126787	0.026727974	0.059939403
a8	0.06316086	0.025181	0.01041743	0.0160628	0.011423943	0.024238776	0.042367306	0.13263004	0.33958393	0.035849385	0.012553706	0.011060847	0.008142986	0.03849325	0.22883369
a31	0.026397072	0.020836327	0.014748002	0.01897435	0.010779707	0.011265543	0.012749133	0.027849453	0.27478996	0.040959902	0.012791477	0.0050280686	0.010071654	0.23537719	0.27738214
a11	0.099075794	0.05988343	0.02750747	0.028929744	0.028209154	0.031212322	0.044497058	0.09620173	0.1903239	0.079067424	0.044577826	0.025831478	0.058013894	0.035064414	0.1516043
a31	0.043669205	0.035555128	0.0177513	0.019334618	0.014448526	0.021626737	0.053835843	0.10128941	0.25492468	0.065583415	0.019342564	0.011982004	0.015946701	0.0607832	0.2639267
a11	0.05182574	0.045553382	0.024628637	0.021185955	0.02052561	0.028171543	0.04400012	0.088146955	0.13538381	0.06356084	0.044256847	0.048719347	0.039514616	0.09144632	0.25308037
a39	0.026780123	0.024650905	0.02635104	0.025868662	0.01762284	0.025300063	0.06748409	0.10466445	0.21747887	0.049945768	0.054527815	0.021736134	0.02409713	0.071656376	0.24183573
a31	0.023445856	0.018906424	0.01949158	0.022260698	0.015065869	0.031150488	0.077305295	0.13348739	0.214523	0.04961939	0.044817854	0.012633263	0.01701751	0.14429334	0.17598206
a8	0.056426372	0.036068033	0.022133783	0.023145461	0.027720101	0.034833804	0.076438576	0.06171396	0.12097721	0.098183155	0.07035245	0.062931225	0.048073996	0.088118464	0.17288333
a46	0.022352293	0.015552856	0.012716128	0.011987511	0.011268208	0.022700176	0.058723904	0.12567437	0.08959028	0.05182039	0.08364271	0.063031904	0.050597403	0.13247786	0.247864
a35	0.029698225	0.014802058	0.009585253	0.013497381	0.016055087	0.025890965	0.09225998	0.072185256	0.12182819	0.087858714	0.05343904	0.02347365	0.032371	0.1507613	0.25629392
a31	0.01733846	0.009743046	0.005678786	0.005669703	0.006172702	0.011445482	0.06512437	0.03683541	0.098599486	0.12383648	0.09428562	0.037608225	0.049748845	0.1121142	0.32579923
a24	0.012515062	0.011304502	0.01495702	0.01593316	0.02227799	0.018975908	0.0367418	0.029948488	0.08332938	0.051518105	0.066996805	0.05233452	0.04665297	0.2368545	0.2996598
a31	0.011297367	0.0070350203	0.011438744	0.010754856	0.01337857	0.01103736	0.042393215	0.045588646	0.049403016	0.04998309	0.0952721	0.04544491	0.045275368	0.32049838	0.24119931
a28	0.0138219055	0.011175907	0.034374733	0.02300251	0.031310886	0.016461788	0.04336862	0.051230785	0.07053245	0.06838222	0.100192055	0.054673363	0.04507415	0.19228955	0.24410915
a18	0.017647397	0.005949054	0.013069799	0.006740959	0.008166665	0.019263662	0.032998737	0.10142057	0.032088455	0.05712339	0.07623185	0.06904163	0.08253596	0.20079637	0.2769255
a31	0.016408423	0.0048050364	0.0071750535	0.005960533	0.0067819455	0.022214336	0.028604595	0.064597994	0.029696975	0.04005762	0.07693994	0.10157144	0.21409531	0.22033778	0.16075306
a3	0.009962147	0.013238956	0.07740306	0.034707043	0.05379347	0.01876918	0.054281905	0.06973031	0.049444932	0.08003337	0.10442179	0.06409555	0.048316963	0.13582148	0.1859799
a31	0.026166769	0.004001997	0.015518063	0.0063199108	0.01317837	0.027396992	0.033018224	0.07057112	0.025905479	0.055643603	0.060106795	0.07548034	0.13633305	0.2680196	0.1823397
a17	0.022755103	0.015922096	0.084599964	0.037629955	0.06235314	0.034200985	0.05610022	0.074094474	0.040514275	0.07645244	0.082021244	0.06844334	0.068299256	0.10527113	0.17134239
a28	0.024500556	0.0060727713	0.042572398	0.018077787	0.05253047	0.048771404	0.05330539	0.06730826	0.03893115	0.065458156	0.066229835	0.06695508	0.10439852	0.20308717	0.1418011
a21	0.012123777	0.0026928992	0.010723275	0.0063131065	0.012410287	0.020289667	0.022973066	0.0454121	0.018908324	0.059457973	0.082635365	0.16674225	0.26112512	0.17226267	0.10593008
a28	0.005670837	0.0014561067	0.0055818325	0.004926891	0.009547421	0.04033032	0.052262407	0.04910398	0.034152575	0.049625065	0.20328921	0.15799592	0.20672686	0.100077115	0.07925348
a31	0.0036460052	0.001917083	0.011044234	0.013217474	0.02310702	0.052782897	0.13071258	0.07897379	0.07439147	0.09897294	0.13881008	0.06693439	0.097296536	0.10644651	0.10174695
a17	0.0070109824	0.0077258297	0.04310172	0.018472016	0.02983883	0.01431007	0.03474209	0.032240186	0.027793856	0.061521832	0.050875574	0.028858583	0.07032545	0.35383028	0.21935272
