 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
a31	0.1254635	0.12507103	0.16120073	0.098557174	0.044803847	0.032899268	0.016343351	0.015412074	0.02602513	0.018220147	0.014256982	0.017334554	0.014779595	0.014497924	0.02095322	0.01884622	0.033167537	0.042391174	0.1597766
a37	0.02301514	0.022817453	0.02859477	0.021276953	0.020199617	0.04666471	0.060648758	0.050602227	0.05535643	0.07729895	0.07985652	0.070065655	0.12855358	0.06669414	0.020192022	0.027144616	0.030129083	0.098308004	0.07258138
a8	0.03514704	0.021132346	0.012379907	0.015553066	0.026104962	0.049454056	0.059119392	0.06210332	0.09441926	0.10644124	0.1104574	0.11183872	0.12186121	0.045183618	0.016381893	0.021555163	0.018159475	0.0432889	0.029418984
a31	0.017885327	0.016058723	0.009124424	0.015306382	0.03235957	0.039039213	0.038107835	0.05458054	0.103330664	0.116768256	0.089666225	0.08872574	0.038161367	0.011544939	0.010824391	0.010118118	0.023420904	0.075673684	0.2093037
a39	0.009822439	0.010234117	0.014266315	0.024406372	0.035036582	0.04352815	0.052231528	0.057985462	0.083920956	0.10071325	0.08666929	0.08721666	0.09822798	0.076443665	0.02541108	0.033079438	0.035564717	0.055576507	0.069665596
a3	0.011399029	0.011187123	0.008976872	0.016296582	0.030479237	0.03139314	0.029826978	0.041648846	0.07590376	0.09461673	0.07854857	0.07876199	0.0771676	0.034644525	0.014412065	0.014486764	0.016314484	0.03715877	0.2967769
a8	0.010200124	0.012651989	0.012342069	0.020829458	0.019532042	0.020129347	0.021330405	0.030804692	0.056273215	0.070541255	0.053486463	0.030433366	0.04458265	0.014094397	0.015141547	0.013975657	0.04959473	0.15476601	0.34929058
a31	0.011425221	0.011104797	0.007845836	0.016764544	0.033972625	0.058040734	0.053079456	0.06443701	0.07911417	0.096346185	0.05747717	0.049386144	0.04349164	0.017853573	0.017967537	0.019788735	0.053748917	0.10401492	0.20414083
a7	0.022295827	0.025284054	0.022426955	0.036819868	0.05384176	0.033565667	0.030762061	0.038383827	0.064989574	0.077085555	0.06670463	0.071129546	0.08137921	0.067113005	0.04731568	0.056507617	0.024062088	0.034887034	0.14544603
a27	0.005457633	0.0069459924	0.01079659	0.017463269	0.022150826	0.022977974	0.025346057	0.042678952	0.09421718	0.11322608	0.09200851	0.050657593	0.061130635	0.04162068	0.020875938	0.021695083	0.028089825	0.047647953	0.27501324
a31	0.005717681	0.009535527	0.012626363	0.017885957	0.018268446	0.018100623	0.022859922	0.045669314	0.067844	0.07441936	0.06887575	0.038012896	0.06803417	0.02106251	0.015924105	0.013802509	0.049454276	0.13827598	0.29363063
a0	0.028682359	0.03604375	0.022117127	0.025498496	0.03391616	0.021920275	0.02300224	0.04254754	0.10901647	0.11542373	0.10499122	0.061548013	0.05750139	0.041446064	0.04021543	0.039506447	0.024960458	0.03912858	0.13253422
a31	0.004495863	0.008046959	0.011022105	0.021906313	0.034037113	0.031631473	0.042292334	0.07662963	0.0945599	0.08937039	0.09417643	0.06900334	0.07937908	0.04988288	0.023357635	0.026226813	0.022409359	0.021574348	0.19999805
a37	0.02228662	0.024751293	0.017157188	0.018994125	0.028447598	0.024325913	0.029733349	0.060413547	0.09727862	0.09417681	0.09587577	0.0475662	0.05438092	0.044405915	0.051617905	0.049608458	0.035476886	0.07107799	0.13242482
a31	0.0056421235	0.01048576	0.010718258	0.027058246	0.050439578	0.035094246	0.041107997	0.06915575	0.08955121	0.078813136	0.08879327	0.07524617	0.06982667	0.044574633	0.028701669	0.031741425	0.025658661	0.02011632	0.19727482
a24	0.020542717	0.019542774	0.015240889	0.017607724	0.02770516	0.02561686	0.03106129	0.06217298	0.08153701	0.07916739	0.08162762	0.04122543	0.05425314	0.048060022	0.057986196	0.057295367	0.03961327	0.09806244	0.14168175
