 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.21931013	0.1633827	0.077239774	0.051464133	0.04822885	0.029542342	0.1078656	0.10771519	0.07507029	0.03462506	0.085555956
a28	0.044081733	0.037338253	0.03153053	0.03626678	0.039203245	0.10051899	0.21021925	0.18043353	0.14446071	0.106494665	0.06945236
a37	0.12315918	0.07902913	0.03958654	0.06643082	0.039615847	0.11594476	0.13578196	0.11588617	0.12705936	0.06759722	0.08990902
a31	0.2571412	0.14768918	0.021659853	0.03155558	0.016677149	0.041995373	0.04838034	0.06752377	0.08961598	0.13704301	0.14071852
a17	0.06087061	0.036195733	0.027863555	0.08458453	0.037604623	0.025276529	0.08781121	0.08670354	0.09202718	0.2365792	0.22448322
a31	0.124252535	0.1060723	0.037231416	0.101171896	0.016642842	0.023740374	0.07048037	0.07249043	0.09805722	0.1944312	0.1554295
a28	0.029220125	0.02255363	0.03613797	0.10114557	0.046445403	0.029527685	0.084386595	0.096377805	0.10475025	0.22166465	0.22779027
a17	0.031272084	0.032403074	0.034573358	0.08471863	0.023372617	0.018014869	0.09694543	0.09662704	0.073749654	0.22955361	0.27876964
a20	0.05717936	0.041734118	0.028469054	0.10308461	0.017044673	0.038299534	0.064587764	0.08985399	0.107944086	0.1712873	0.2805155
a31	0.057693504	0.05394018	0.031068116	0.059955902	0.017200617	0.01947714	0.06441687	0.11048358	0.13966209	0.19403458	0.25206742
a37	0.040773693	0.070834816	0.050983734	0.09065394	0.033948988	0.04524338	0.05641717	0.064749666	0.06271481	0.19456333	0.28911644
a31	0.019866649	0.038246103	0.026373507	0.059584074	0.026055286	0.020427778	0.090762116	0.16489688	0.1174877	0.21836968	0.2179303
a18	0.02316202	0.029426102	0.021759752	0.040030938	0.024722429	0.025156282	0.03723017	0.044996683	0.04486215	0.12643458	0.5822189
a8	0.008604919	0.017802149	0.019090513	0.033442803	0.020463262	0.0133778835	0.044533055	0.06958656	0.059708793	0.35297766	0.3604125
a31	0.0023537788	0.003361033	0.0024951687	0.005345318	0.010236298	0.041263573	0.12533158	0.10908251	0.0841418	0.35811332	0.2582756
a24	0.009087799	0.018629335	0.018232925	0.040725984	0.02811171	0.04016392	0.09192652	0.10067314	0.1007354	0.09147806	0.46023512
a37	0.005455768	0.006017682	0.005519334	0.01113412	0.012149301	0.016878758	0.06766679	0.10680659	0.11436541	0.25434437	0.39966184
a31	0.0023749028	0.0023342413	0.0016603116	0.0031367962	0.0052998727	0.015071649	0.09529137	0.08038163	0.09097251	0.5082713	0.19520539
a30	0.019211778	0.017042859	0.010825691	0.012630361	0.014873611	0.01367294	0.034726746	0.05903597	0.08315845	0.1536165	0.5812051
a24	0.0012355719	0.0015123326	0.0011289868	0.002547604	0.0053805397	0.024233082	0.07042898	0.13694265	0.17794573	0.32946292	0.24918164
a46	0.0011931232	0.0020338113	0.0020193893	0.003663258	0.014374304	0.034695063	0.1214877	0.11700592	0.19321041	0.34833902	0.16197799
a31	0.0010774854	0.0015046889	0.0021683397	0.004132027	0.040572472	0.0799954	0.14485669	0.11403059	0.1440538	0.31494474	0.15266378
a8	0.02098688	0.042147756	0.014286219	0.0074741906	0.010478262	0.017864468	0.059429456	0.17140812	0.13287242	0.16093542	0.36211684
a31	0.002355288	0.004570693	0.0031664858	0.005268077	0.02715204	0.034750193	0.083686195	0.1882087	0.22432977	0.23019405	0.19631848
a3	0.021453833	0.050879892	0.018901328	0.005825762	0.009149995	0.018944906	0.059792876	0.13337359	0.10113843	0.1795018	0.40103757
a39	0.008056853	0.008744342	0.004724073	0.006016396	0.009867667	0.022270441	0.14125513	0.1990405	0.19549268	0.20143725	0.20309468
a31	0.0026338566	0.003055687	0.002051201	0.004177814	0.023791242	0.04943034	0.08400284	0.18805727	0.2113289	0.21905062	0.21242018
a28	0.029922951	0.045841087	0.019886151	0.0054662134	0.0067886584	0.016702432	0.063467026	0.15042558	0.13261724	0.17084122	0.35804147
a31	0.011443221	0.011548887	0.0051949797	0.0045524756	0.011516565	0.020795789	0.11762131	0.20408358	0.19205053	0.20599225	0.2152004
a17	0.03195678	0.03875435	0.026255662	0.0077401856	0.006155733	0.012876633	0.0844169	0.14177932	0.12011149	0.17974994	0.35020298
</S>	0.013854023	0.013266836	0.0071040452	0.005682114	0.009303722	0.019395165	0.12499204	0.20415081	0.19096643	0.2016357	0.20964916
