 	se	avevo	visto	nuvole	avevo	capito	che	stava	per	piovere	</S>
a31	0.18499199	0.08580593	0.09149834	0.07336032	0.104664445	0.1364154	0.03913996	0.0367861	0.07437003	0.05528499	0.11768247
a17	0.06682551	0.060670793	0.07215568	0.058647558	0.068338454	0.12732913	0.14204596	0.120695114	0.14652245	0.11084122	0.025928183
a31	0.1486622	0.11183807	0.107089326	0.1404771	0.13763937	0.054633208	0.046779912	0.019259624	0.072226755	0.08395625	0.077438235
a17	0.0747435	0.07492712	0.09493618	0.15459312	0.16892686	0.041873913	0.027108291	0.019196467	0.042748626	0.18829097	0.112654984
a20	0.035377473	0.03924045	0.052825928	0.080025606	0.093805835	0.0606955	0.03195513	0.029550182	0.09802334	0.3594715	0.11902906
a8	0.02075	0.021485873	0.02466731	0.03611281	0.053819098	0.049830705	0.038552813	0.04310512	0.15600336	0.4583007	0.0973721
a20	0.05652879	0.054247018	0.05335026	0.057042528	0.055161994	0.032676764	0.010985953	0.013258407	0.16875647	0.22092412	0.2770677
a31	0.09396886	0.12762846	0.1481334	0.10479304	0.075543925	0.030673483	0.014064021	0.005868227	0.12935787	0.12645324	0.14351547
a46	0.01804695	0.025816804	0.034228522	0.043486457	0.07194752	0.025960794	0.018937109	0.03360403	0.16139284	0.22179924	0.34477973
a31	0.012657986	0.016950129	0.022669457	0.030510122	0.040907167	0.011256544	0.009178237	0.008974777	0.13710353	0.31520617	0.39458585
a35	0.009509921	0.021951761	0.045116942	0.04004614	0.032972313	0.007398784	0.0038870233	0.007874966	0.045832586	0.12127828	0.6641313
a33	0.0032918502	0.008407686	0.019430885	0.025301553	0.026289277	0.005526748	0.0029088566	0.008755277	0.11395911	0.32459426	0.46153453
a8	0.004937524	0.004566374	0.008783066	0.0074450043	0.0077332966	0.004140915	0.0040031243	0.006436353	0.08155523	0.5969891	0.27341002
a24	0.014787581	0.013064679	0.024092345	0.014677604	0.012779662	0.0050623305	0.007581073	0.007430231	0.070889324	0.5211009	0.30853435
a27	0.010391025	0.017593032	0.037450727	0.02101189	0.014266269	0.004025324	0.0034366057	0.0036236066	0.08696533	0.3617149	0.4395213
a31	0.0076345527	0.015921315	0.022616953	0.018341249	0.013472831	0.0034190596	0.005551468	0.014438721	0.1986239	0.41109362	0.2888863
a10	0.038213585	0.061659463	0.12377265	0.024267081	0.025395818	0.023425194	0.015911136	0.024728172	0.07295295	0.21713513	0.3725388
a11	0.0065923687	0.020420274	0.030837243	0.014903248	0.013122922	0.006194629	0.007988689	0.026008302	0.08486318	0.2431788	0.54589033
a24	0.0014741311	0.002547408	0.0029898721	0.0040630354	0.004996485	0.0013026753	0.0015283944	0.0089456225	0.1096137	0.41557467	0.446964
a28	0.0018315078	0.0027633891	0.002981877	0.002697035	0.0035267533	0.0013117632	0.0016502618	0.009115077	0.104793474	0.35114437	0.5181844
a31	0.0027957307	0.0038805085	0.0045567243	0.004179592	0.0038436109	0.0012747381	0.0027308788	0.013677662	0.074529506	0.33850572	0.5500253
a46	0.030882534	0.024424596	0.050919235	0.01649921	0.01460232	0.008087775	0.007934407	0.012277093	0.031089468	0.18057616	0.62270725
a31	0.0029763854	0.004632891	0.007236898	0.0034545579	0.0030860147	0.0014070602	0.0040782136	0.026490206	0.0672877	0.31189197	0.5674581
a26	0.028464785	0.012617345	0.024907297	0.0143453805	0.012320205	0.006969173	0.015412227	0.019548623	0.042918112	0.11668935	0.7058075
a31	0.009350613	0.0045051863	0.0129045565	0.0113985855	0.008892753	0.004035564	0.010131704	0.029550303	0.08228396	0.2950612	0.53188556
a46	0.014879635	0.02047393	0.024347072	0.014884844	0.009986201	0.008799984	0.039935973	0.041716006	0.10785506	0.16891107	0.54821026
a20	0.01323816	0.014660901	0.015327579	0.019922702	0.018552175	0.014208803	0.023603383	0.06715763	0.10814051	0.23617215	0.469016
a35	0.005397723	0.01207788	0.009959981	0.01082857	0.0057478743	0.002789761	0.010412324	0.029739214	0.067491286	0.20129795	0.6442574
</S>	0.00678217	0.011715447	0.01947205	0.006819521	0.0033010638	0.0043778997	0.06533652	0.08045244	0.09640857	0.14436905	0.56096524
