 	i	bambini	non	possono	mangiare	il	gelato	prima	che	che	mangiano	</S>
a8	0.097479574	0.09306567	0.16568011	0.033553988	0.018976811	0.030360164	0.05830767	0.03346024	0.046101153	0.09022601	0.15080675	0.18198186
a31	0.11198067	0.11068848	0.109070525	0.13046092	0.022223214	0.028404389	0.040318172	0.05226715	0.052791465	0.07165306	0.20280688	0.067335084
a28	0.11218328	0.10987652	0.097077236	0.10242016	0.021184197	0.029262343	0.041311443	0.04722236	0.048140254	0.086851105	0.2364123	0.06805874
a31	0.2127212	0.14887293	0.03778852	0.068111666	0.019220594	0.01504133	0.10958072	0.020152777	0.03252208	0.12394091	0.17122936	0.04081799
a20	0.07017348	0.037803046	0.013318123	0.042557184	0.07277687	0.13827053	0.38517347	0.019966181	0.011489698	0.028295588	0.10202788	0.07814796
a31	0.04689157	0.0472588	0.016622782	0.029630389	0.01284686	0.04019168	0.17041945	0.014099438	0.012809099	0.033367336	0.2966001	0.27926245
a21	0.03313291	0.024243744	0.018619785	0.03927657	0.065568745	0.1017413	0.39930886	0.03929239	0.014553013	0.017874038	0.06475602	0.18163265
a31	0.012555632	0.012250011	0.009936723	0.027284997	0.022613822	0.08859249	0.27605703	0.014292246	0.008098951	0.036566757	0.21360628	0.27814502
a17	0.023896217	0.014272313	0.013869555	0.03571934	0.07019969	0.10830848	0.4002453	0.05959443	0.02399768	0.024789814	0.07051118	0.15459596
a29	0.010729828	0.010849566	0.011794139	0.021522412	0.025447235	0.1064611	0.2196185	0.0250229	0.014528058	0.047744866	0.22453274	0.28174874
a24	0.015909351	0.015242725	0.0076622614	0.020386722	0.02130616	0.07814578	0.21538462	0.014963728	0.027624834	0.05604029	0.2875302	0.23980334
a37	0.030227989	0.02628296	0.011021492	0.021467699	0.020358624	0.052748676	0.18649885	0.0142786205	0.021217158	0.070692696	0.3184343	0.22677086
a8	0.028435532	0.03118565	0.012610392	0.015926536	0.008784699	0.019281281	0.1354987	0.012415406	0.023375083	0.056483217	0.4967752	0.15922832
a31	0.039710514	0.04052956	0.0150060095	0.011405271	0.0048819515	0.006317793	0.07312899	0.006091206	0.012227168	0.05686625	0.4772954	0.2565399
a24	0.09097625	0.09571482	0.05899457	0.020947766	0.023540093	0.042842053	0.13648103	0.045668285	0.05365221	0.03578101	0.13298903	0.26241288
a31	0.03282632	0.04534086	0.019949699	0.00993833	0.011439515	0.02542029	0.10130999	0.052153125	0.08330138	0.042641275	0.27424583	0.30143335
a17	0.030091394	0.027915815	0.037863277	0.0076775723	0.013272856	0.021484163	0.081957735	0.05094586	0.06781151	0.11535314	0.12537777	0.42024896
a31	0.011236604	0.013390926	0.0133712115	0.0062698317	0.008716036	0.027392374	0.05773495	0.03781123	0.1501611	0.06741547	0.23631428	0.370186
a39	0.03276671	0.024093498	0.04123835	0.0070922016	0.015314087	0.034785397	0.07741996	0.078524105	0.08477856	0.18516423	0.09625612	0.32256672
a35	0.008837453	0.01273433	0.015778532	0.0048610214	0.010230948	0.025038518	0.032249033	0.053160265	0.17668295	0.07373672	0.10366525	0.48302492
a8	0.0032589652	0.0035714356	0.004322171	0.009124198	0.015983077	0.0289487	0.023652323	0.13087879	0.27085418	0.10085253	0.12166159	0.2868921
a31	0.0013256714	0.0018897521	0.0037187997	0.0035562462	0.028117316	0.077931345	0.07573598	0.11944226	0.24750291	0.08942544	0.1755069	0.1758473
a37	0.0057077412	0.008148408	0.020459153	0.0035882918	0.009679093	0.026047591	0.03608206	0.06232093	0.14768404	0.32465115	0.097618744	0.25801274
a38	0.0046065915	0.007369525	0.01500768	0.0028606427	0.009811585	0.024861015	0.025359867	0.09229699	0.23545185	0.2138605	0.09965737	0.26885635
a31	0.0022589986	0.0021161993	0.0039699837	0.0024782615	0.009883822	0.045098457	0.045060135	0.1484343	0.21875125	0.08511141	0.1204862	0.31635103
a0	0.019961167	0.033951	0.042012215	0.0053327177	0.012339038	0.026715623	0.03071267	0.042126082	0.118578866	0.22896351	0.08162047	0.35768664
a23	0.0037060753	0.005984937	0.009626138	0.003724528	0.008259179	0.02224798	0.019202607	0.1812108	0.20641725	0.12336358	0.08519118	0.33106568
a31	0.0022583993	0.0064768246	0.010680548	0.009428039	0.0244251	0.026713936	0.029135596	0.1606793	0.22688633	0.114900425	0.07293197	0.31548354
a17	0.017553095	0.037101712	0.02930141	0.005655404	0.009440565	0.015489133	0.016334191	0.049371284	0.15205984	0.2326683	0.13097882	0.3040463
a31	0.010434134	0.02082744	0.023831196	0.0053862585	0.008019766	0.024868978	0.027848063	0.118008345	0.14209309	0.13680497	0.06127988	0.42059788
a28	0.020963492	0.03148355	0.03233882	0.013025806	0.022221224	0.02982365	0.020015258	0.030104104	0.09815031	0.22056532	0.13981411	0.34149438
a18	0.01918314	0.024727734	0.028734215	0.008967541	0.011165144	0.025392143	0.028765252	0.12618637	0.14091757	0.14094977	0.07126695	0.37374413
a33	0.009586484	0.016405027	0.015265266	0.0076759513	0.02446748	0.028822618	0.03572491	0.16957346	0.17438892	0.09815687	0.06498903	0.354944
a8	0.0056931246	0.017576346	0.025418984	0.011052981	0.024531802	0.022042966	0.032676484	0.13064958	0.15484716	0.1019191	0.060055457	0.41353598
a31	0.004440449	0.007882161	0.018218454	0.008710629	0.03890767	0.038282055	0.04356544	0.22165895	0.21335275	0.07479636	0.09894186	0.23124325
</S>	0.012439394	0.021018162	0.019075384	0.006973042	0.0075603495	0.019713292	0.017420528	0.032781176	0.08042515	0.14559972	0.11233364	0.52466017
