 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
a31	0.06470814	0.067014165	0.0731949	0.06504209	0.02704645	0.035830934	0.011433884	0.029159615	0.027863257	0.024911901	0.032510974	0.08612868	0.12764193	0.08179889	0.060686104	0.029719701	0.0155785065	0.012733964	0.004808221	0.015299524	0.03204087	0.07484731
a11	0.01615603	0.017536245	0.021646144	0.016366096	0.01686205	0.013804835	0.026285468	0.046929885	0.0271883	0.032860108	0.035405148	0.08329638	0.3693088	0.061558414	0.023011247	0.020244269	0.011560863	0.01121079	0.012085913	0.02547173	0.0620823	0.049128994
a23	0.0065108435	0.006797576	0.0068787215	0.00825263	0.014899977	0.009382399	0.03304048	0.045081787	0.024772393	0.03530168	0.04876488	0.09383155	0.35391107	0.07603012	0.020893704	0.016957987	0.01595781	0.025173422	0.0450827	0.012146721	0.016428793	0.08390274
a46	0.004627535	0.0046644267	0.004421187	0.0048192004	0.007678714	0.0061902953	0.01634881	0.034866977	0.019162824	0.028300602	0.07054234	0.15442811	0.23686716	0.15109172	0.034118682	0.012394291	0.010661414	0.016642682	0.0088490425	0.005655038	0.023012051	0.14465694
a8	0.0042786123	0.004603638	0.004398629	0.0042962926	0.009828865	0.008494244	0.014512363	0.026352346	0.018831039	0.019270169	0.049478553	0.14123978	0.2482491	0.19119766	0.043650847	0.010861644	0.0075563206	0.019329052	0.00892664	0.0067010587	0.04602551	0.111917704
a31	0.010564913	0.009343057	0.0066342433	0.007080549	0.008771975	0.009452957	0.013112843	0.018916149	0.01473897	0.024921596	0.020975007	0.035964485	0.24422264	0.10669195	0.02273757	0.014416372	0.061740484	0.09717074	0.026582932	0.013590748	0.06254356	0.1698262
a20	0.008405967	0.017364664	0.010823375	0.011108375	0.011891778	0.011599335	0.011858036	0.01797402	0.023241337	0.01688375	0.01952389	0.04838145	0.14646775	0.04192908	0.040507235	0.034694172	0.014911013	0.02054357	0.020560106	0.067680344	0.09530134	0.30834934
a31	0.004713252	0.0060152262	0.0038708383	0.0021086466	0.0063936072	0.0056121903	0.0074129677	0.0142379	0.031013217	0.03376376	0.054184716	0.064572334	0.09844528	0.07648199	0.058621094	0.016156808	0.008676865	0.013601375	0.015469575	0.01336991	0.20424561	0.2610328
a39	0.010389259	0.007644578	0.006370184	0.007694127	0.008117188	0.0053682486	0.009144331	0.010165468	0.017629916	0.024269918	0.04704874	0.033543352	0.054614533	0.029988747	0.04107242	0.030701622	0.02804561	0.031214144	0.023781937	0.03392519	0.19177367	0.3474968
a10	0.003133148	0.0053203604	0.0055579636	0.0040895613	0.006534483	0.004811285	0.0067766025	0.010854141	0.016220126	0.036144525	0.057546273	0.035574384	0.044676084	0.052076913	0.05411549	0.015763493	0.011333832	0.016348649	0.012413728	0.019839957	0.39509502	0.18577398
a31	0.003213571	0.003882	0.0035063857	0.002825814	0.010492544	0.006759788	0.0134996	0.028634826	0.021884717	0.058551937	0.07748338	0.05417872	0.08433573	0.08012544	0.066777244	0.01263544	0.01926634	0.018065752	0.013077973	0.0070505207	0.13401243	0.2797399
a8	0.0050766068	0.0066497875	0.009360177	0.011254193	0.013434654	0.009306814	0.0146549605	0.021309365	0.016135262	0.026079943	0.041503336	0.040110216	0.0773923	0.04125493	0.041667156	0.017266594	0.009650665	0.007149645	0.005602447	0.02404645	0.17642821	0.38466626
