 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a23	0.08441695	0.1963722	0.08267798	0.07006916	0.060669973	0.021611625	0.021142798	0.040840026	0.11571722	0.30648202
a31	0.44512677	0.13575289	0.24910201	0.04415404	0.041983575	0.0104720555	0.009802328	0.014038991	0.029516699	0.020050624
a13	0.4443788	0.12471926	0.20464431	0.0726412	0.07000412	0.010243211	0.010186738	0.023295594	0.026213411	0.013673319
a37	0.17350575	0.07773472	0.23973137	0.21699199	0.23801126	0.010703275	0.00586788	0.014997174	0.009983026	0.012473526
a31	0.1329637	0.11802437	0.13864487	0.28111085	0.18162763	0.03961078	0.007417574	0.012324918	0.03449127	0.053784054
a39	0.091990165	0.09231263	0.12917581	0.25972304	0.2586083	0.014485171	0.0119547155	0.02233354	0.051052283	0.06836431
a20	0.046706866	0.04903506	0.06448505	0.2869995	0.2129639	0.008590323	0.014911398	0.09337636	0.13841647	0.08451509
a31	0.045333795	0.045122042	0.053488955	0.2991441	0.19888508	0.024175499	0.022170557	0.067405604	0.14947301	0.09480135
a0	0.0697668	0.08012261	0.15737744	0.10804276	0.12849851	0.011806463	0.0076523507	0.020547917	0.114761725	0.30142343
a31	0.055830114	0.060240015	0.10061769	0.17286403	0.33301133	0.013981768	0.022591388	0.042252176	0.07944924	0.11916222
a20	0.047876008	0.0519487	0.17639993	0.07231963	0.103065096	0.009970072	0.006480651	0.017595315	0.13711388	0.37723067
a24	0.03006705	0.04059956	0.1614901	0.10763112	0.23477827	0.018312648	0.016132046	0.030255727	0.09726757	0.2634659
a31	0.04638971	0.044702284	0.09908115	0.18936427	0.39627144	0.026619138	0.015026461	0.022731086	0.047253188	0.11256129
a10	0.022987407	0.049468905	0.20459981	0.05380559	0.09296796	0.010902613	0.0065805493	0.030242667	0.15436313	0.3740814
a27	0.014005568	0.027770538	0.2738398	0.066927366	0.11265985	0.04215638	0.013013803	0.026687652	0.08630705	0.33663198
a37	0.018983874	0.01942103	0.17055081	0.16406152	0.25344014	0.08196811	0.026317086	0.043532312	0.06591333	0.15581177
a31	0.0339075	0.019484548	0.094179444	0.2686775	0.31073406	0.034687534	0.019321231	0.08222522	0.085716076	0.051066894
a18	0.009973159	0.02741564	0.24288255	0.058636207	0.06772862	0.009859256	0.0057712416	0.027419856	0.21313994	0.33717352
a11	0.013002947	0.012300278	0.15987812	0.077553794	0.09907474	0.033002954	0.010873084	0.029685307	0.17115961	0.3934692
a31	0.021667624	0.0124045545	0.119703196	0.17852287	0.25630313	0.034370877	0.019786078	0.08784453	0.16826728	0.101129845
a28	0.0036152592	0.054824658	0.10506652	0.055080336	0.06135228	0.010822347	0.007168934	0.044923868	0.28948772	0.36765805
a31	0.006179207	0.013089517	0.18629315	0.053518753	0.0631074	0.02802541	0.021665936	0.05590312	0.27984944	0.29236802
a20	0.0019514412	0.051465847	0.034939516	0.033744257	0.032098964	0.010074057	0.005274786	0.053790376	0.30711362	0.46954715
a3	0.004091355	0.018874725	0.20059527	0.04978552	0.06500266	0.050788835	0.021601101	0.05779009	0.26832607	0.26314437
a28	0.0042140004	0.015447052	0.17719468	0.042832147	0.0687881	0.025269402	0.03444293	0.07458255	0.36915794	0.18807122
a20	0.010030444	0.019636955	0.040597767	0.08085071	0.07384129	0.02958914	0.046797153	0.26467574	0.23324588	0.20073494
a31	0.024584655	0.11464749	0.07173551	0.065675326	0.047499344	0.10840737	0.11931086	0.17207207	0.14071482	0.13535252
a46	0.0014275698	0.068062656	0.01986266	0.01919957	0.015011093	0.00630013	0.006964974	0.04239446	0.399455	0.42132193
a23	0.0012497508	0.020303687	0.01472074	0.01280968	0.010265469	0.007659475	0.017205618	0.124564804	0.4345271	0.3566937
</S>	0.006068286	0.0557199	0.024157217	0.043470886	0.05937054	0.058483597	0.06715881	0.09232748	0.2996585	0.29358473
