 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	0.16952524	0.10870897	0.18546748	0.036411885	0.018233297	0.035421483	0.025338463	0.04309868	0.1374033	0.24039118
a41	0.072943926	0.06111955	0.076010816	0.05636831	0.05774391	0.0972131	0.08265561	0.047717016	0.24191138	0.20631646
a31	0.25152075	0.07924258	0.040493533	0.039445907	0.04006649	0.075847395	0.03649616	0.019521352	0.2521569	0.1652089
a20	0.17305814	0.06796526	0.030689526	0.044557165	0.06713204	0.06603516	0.058308043	0.025563534	0.33703592	0.12965517
a31	0.15128206	0.124248624	0.049580097	0.061342027	0.061466243	0.07842178	0.019512324	0.023079006	0.124940984	0.30612683
a37	0.12380099	0.0999423	0.06209523	0.13671671	0.15755115	0.11258143	0.06514205	0.029739462	0.08077397	0.13165678
a16	0.12117053	0.080629684	0.038740374	0.06505591	0.06308175	0.09237356	0.02005301	0.02391323	0.19781253	0.29716948
a35	0.11153976	0.075624086	0.030149149	0.027103962	0.05624928	0.056197334	0.009485916	0.020431943	0.2730083	0.34021032
a24	0.1673045	0.07837056	0.028983908	0.026249234	0.030987749	0.0079380125	0.00552543	0.020013228	0.31726682	0.31736052
a31	0.2007916	0.10093506	0.061161757	0.058770195	0.06817828	0.042780347	0.0062927585	0.023760771	0.18843278	0.24889654
a39	0.21749772	0.118691415	0.076378815	0.07353675	0.10355751	0.1616418	0.053359225	0.034800872	0.07157388	0.08896207
a31	0.06793564	0.066276304	0.035986584	0.049394157	0.08244145	0.089101106	0.029050693	0.032621745	0.1687493	0.37844306
a20	0.08173818	0.07983698	0.06963343	0.113561906	0.16383106	0.1275802	0.051614903	0.05815073	0.08758264	0.16646998
a31	0.030629577	0.03764182	0.032039545	0.08302047	0.094218045	0.079487465	0.034792397	0.106287286	0.30601597	0.19586739
a3	0.05879017	0.06558897	0.03757208	0.07690645	0.08942665	0.06537014	0.05420257	0.09011071	0.15144058	0.31059167
a20	0.01510133	0.020801201	0.017721359	0.041421358	0.04838048	0.031692117	0.049488094	0.113300405	0.4253914	0.23670228
a31	0.012117667	0.02087428	0.01400847	0.0440741	0.0795038	0.03606245	0.08218799	0.1085404	0.30984485	0.292786
a37	0.02723512	0.021760622	0.019468127	0.04204058	0.042815037	0.04206002	0.048697505	0.11962468	0.26481915	0.37147912
a31	0.011792493	0.013116491	0.00720157	0.016040614	0.021074366	0.0144019	0.05018828	0.1352754	0.46939853	0.26151028
a20	0.012409334	0.012131308	0.013988181	0.016499586	0.015954398	0.01656508	0.041384272	0.08963196	0.3911023	0.3903336
a28	0.006602052	0.007722174	0.0045993635	0.007880686	0.013893165	0.007448117	0.03687561	0.07360896	0.52949136	0.31187853
a31	0.009111255	0.011658379	0.008627054	0.024170581	0.052372593	0.029671188	0.11464443	0.21897836	0.22711384	0.30365235
a20	0.011571296	0.011493845	0.018163238	0.007592245	0.0064848633	0.007302331	0.04093454	0.063324645	0.523164	0.30996907
a31	0.003156332	0.0031179374	0.0034788593	0.0063554104	0.016689075	0.010797249	0.050567232	0.107394904	0.4245659	0.37387714
a33	0.025501879	0.021610413	0.01723312	0.00812641	0.004277502	0.007887933	0.056066185	0.10235882	0.40426707	0.35267064
</S>	0.019901887	0.016530164	0.023365986	0.00811737	0.011990323	0.016466094	0.030732784	0.20098276	0.2498711	0.42204157
