 	dovevo	comprare	il	pane	ogni	giorno	</S>
a30	0.23623145	0.12139569	0.122486465	0.16105591	0.07194935	0.10264752	0.18423358
a41	0.35486355	0.30319992	0.25171188	0.05810049	0.016224427	0.008256084	0.0076436307
a31	0.26936844	0.29550588	0.2722247	0.07208733	0.035729524	0.030033775	0.025050234
a24	0.33968616	0.2682086	0.20950204	0.11433217	0.024034675	0.019507255	0.02472916
a37	0.23632628	0.23281422	0.22778103	0.15724082	0.045317516	0.016934942	0.08358531
a31	0.17290601	0.17416623	0.1728702	0.17039058	0.08240535	0.056786068	0.17047551
a17	0.22576036	0.21409532	0.21143079	0.20335123	0.04305075	0.04960473	0.052706815
a5	0.15195383	0.2164735	0.17817286	0.1591198	0.067174345	0.110156305	0.11694935
a17	0.30268878	0.19108339	0.20834501	0.12728383	0.013500529	0.033000074	0.12409845
a20	0.11656815	0.2049977	0.17379446	0.13926604	0.014103284	0.16698721	0.18428306
a5	0.081393965	0.18769214	0.16368455	0.09602036	0.17364323	0.20453478	0.093030974
a20	0.26459944	0.09474758	0.090791546	0.04407034	0.01589112	0.09450657	0.39539337
a37	0.041580956	0.095737666	0.08764886	0.058170576	0.025336012	0.40249804	0.28902793
a39	0.07476234	0.15422134	0.12332941	0.08632981	0.13634534	0.28274468	0.14226708
a35	0.11528401	0.112557754	0.11179955	0.10184918	0.14971435	0.18325104	0.22554411
a7	0.07932643	0.04475141	0.047909714	0.052084476	0.15190962	0.35578105	0.26823726
a24	0.09721277	0.04257451	0.050607167	0.053999804	0.16550107	0.2255676	0.36453706
a37	0.17125279	0.07189043	0.10149233	0.11011435	0.18696931	0.15530816	0.2029726
a17	0.05560098	0.044635862	0.07111462	0.19280083	0.22040021	0.24397057	0.17147698
a31	0.112879336	0.051055122	0.062230166	0.08715434	0.1754248	0.1532142	0.35804206
a20	0.012883658	0.0030304524	0.0014169012	0.0075524156	0.03477717	0.4229767	0.5173627
</S>	0.019533409	0.025042834	0.011009068	0.009127381	0.029133324	0.39043057	0.51572347
