 	le	melanzane	vogliono	ee	girate	</S>
a31	0.4165448	0.29378417	0.11439102	0.033862583	0.053682752	0.08773475
a20	0.29745007	0.2349417	0.15758379	0.15376969	0.08390602	0.07234875
a18	0.37121835	0.250433	0.21307911	0.098311365	0.025035545	0.041922707
a20	0.24418479	0.19643068	0.14273292	0.14234108	0.17469682	0.099613756
a38	0.09759797	0.09650255	0.09404793	0.18723167	0.31425244	0.21036744
a17	0.09146913	0.09072203	0.08883096	0.14199471	0.34270412	0.24427907
a31	0.062559545	0.061984275	0.062040772	0.12409614	0.408118	0.2812012
a20	0.059207994	0.049784675	0.04838687	0.30010408	0.34076312	0.20175326
a41	0.015664358	0.017447602	0.019094434	0.092676565	0.55564624	0.2994708
a29	0.027093058	0.027223181	0.026685169	0.10985998	0.5939648	0.2151738
a11	0.015586946	0.015075905	0.01473474	0.11719316	0.5908074	0.24660186
a31	0.01425265	0.013378361	0.012726533	0.13671811	0.5546682	0.26825622
a8	0.10327394	0.103310816	0.06164912	0.10837751	0.10874401	0.51464456
a31	0.04984077	0.055768482	0.05283577	0.11554312	0.49858484	0.22742702
a1	0.13306335	0.059299048	0.013546343	0.034943733	0.15253536	0.60661215
a31	0.0498053	0.029284114	0.017994123	0.05716642	0.3475279	0.49822214
a3	0.10089643	0.038446303	0.015956026	0.036991417	0.105268106	0.7024417
a31	0.027839981	0.05135227	0.034317736	0.035224747	0.3850506	0.46621472
a8	0.072890215	0.10040527	0.06371132	0.049451996	0.21448979	0.49905136
a23	0.029589621	0.04865509	0.022147404	0.05941422	0.3216811	0.5185126
a31	0.048869874	0.09229482	0.037959352	0.05600248	0.3257789	0.43909463
a46	0.036150694	0.04271598	0.023249207	0.050432123	0.25633085	0.59112114
a37	0.033730086	0.0364021	0.015229548	0.032937426	0.32276434	0.55893654
a46	0.06354655	0.07991359	0.03325425	0.035160877	0.29873434	0.48939043
a24	0.03562096	0.049934883	0.024492783	0.04552083	0.3249575	0.5194731
a31	0.023979286	0.038552687	0.029735751	0.06759595	0.2689552	0.5711812
a46	0.03681734	0.06609225	0.054323312	0.030227669	0.23088601	0.5816534
a31	0.03538392	0.060861986	0.019647803	0.035131294	0.3453784	0.5035966
a8	0.03985265	0.06905	0.06774608	0.031088969	0.2831366	0.5091257
a24	0.06031437	0.097314544	0.04661538	0.15991315	0.33825764	0.29758492
a8	0.048310198	0.056318723	0.019923069	0.060969904	0.4004455	0.4140326
a31	0.037934992	0.10131618	0.07006061	0.1841296	0.27321878	0.33333984
</S>	0.037458286	0.07705767	0.059714332	0.033506896	0.29681268	0.49545008
