 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a20	0.1000485	0.42110005	0.10027584	0.06961374	0.022291891	0.03278338	0.035607398	0.076616846	0.14166234
a13	0.30542365	0.18148954	0.20073372	0.036040876	0.054689337	0.07626041	0.042916954	0.044100057	0.058345534
a20	0.23908025	0.21111721	0.19851716	0.076984204	0.05521495	0.09260708	0.05026186	0.026606927	0.04961037
a7	0.24529238	0.076235265	0.08564286	0.0892049	0.06037686	0.018124899	0.030648384	0.20577024	0.18870421
a36	0.033309463	0.032028433	0.033721894	0.03864217	0.028319651	0.0107659735	0.019898469	0.4460972	0.3572167
a7	0.03054116	0.03062878	0.03181608	0.037800808	0.052025888	0.0367922	0.032514963	0.24083999	0.5070402
a31	0.024716415	0.027045751	0.03222342	0.055285178	0.049683735	0.05914713	0.06677814	0.2081905	0.47692972
a37	0.034063373	0.09677684	0.11499238	0.120801985	0.10182766	0.05368074	0.104111485	0.12290292	0.25084257
a31	0.025640512	0.02862479	0.03555405	0.060665492	0.031168688	0.051363714	0.16061632	0.21917477	0.38719165
a37	0.03937444	0.12399313	0.12653278	0.062406898	0.09835676	0.05664635	0.09572064	0.092687935	0.30428103
a41	0.03109359	0.031656303	0.041528385	0.044563137	0.033249088	0.0356879	0.13441302	0.096082605	0.5517259
a21	0.030416599	0.03053981	0.036405407	0.044935323	0.03569633	0.051471587	0.11580629	0.10147077	0.5532579
a31	0.022648666	0.024638385	0.03376986	0.055634383	0.036681514	0.057220753	0.13378464	0.17079507	0.46482673
a39	0.03938918	0.09688614	0.11594034	0.036847197	0.07502667	0.02521194	0.034848437	0.11520486	0.46064514
a13	0.015852896	0.031323988	0.05133307	0.03200897	0.039820127	0.030830592	0.18205768	0.2087528	0.40801987
a31	0.01413822	0.017522715	0.03197601	0.03846284	0.040555883	0.026659664	0.21845533	0.115277015	0.49695227
a20	0.020644028	0.055495933	0.03512596	0.011399295	0.02449733	0.011384656	0.04140529	0.08689504	0.71315247
a31	0.013117642	0.042601738	0.042313576	0.020684417	0.058847986	0.039396476	0.11542618	0.3004902	0.3671218
a35	0.017431283	0.06290176	0.023175716	0.012406895	0.025555	0.017669996	0.07373782	0.10618631	0.6609352
a31	0.008153574	0.0116222	0.01983887	0.020938514	0.056980133	0.03472788	0.19468491	0.21067296	0.44238093
a26	0.006213346	0.07029167	0.03556603	0.024448149	0.026335774	0.03138106	0.10218003	0.230612	0.47297192
a9	0.005836153	0.04088468	0.016111588	0.026367344	0.023122206	0.04192959	0.14301504	0.31707186	0.38566157
a33	0.0073096002	0.013458539	0.034809172	0.036434986	0.08801461	0.08359593	0.20049736	0.23530331	0.30057654
a31	0.0032478685	0.01178468	0.030487722	0.025596123	0.14459454	0.08474016	0.19244963	0.25669932	0.2504
a39	0.0039862464	0.055137582	0.022151612	0.01621655	0.02110694	0.033157226	0.11836301	0.3172026	0.41267824
a24	0.005232055	0.020775408	0.009959914	0.023057468	0.045764927	0.054474864	0.1582792	0.3544167	0.32803947
a37	0.0084581375	0.020738794	0.024792682	0.031116351	0.16824421	0.10194801	0.12577008	0.23746039	0.28147134
a7	0.005185207	0.017051447	0.015927462	0.04560042	0.12602429	0.066684976	0.17595302	0.18493174	0.36264145
a17	0.0033360303	0.015157798	0.023633223	0.068770215	0.0857952	0.04758261	0.15492961	0.15673448	0.44406086
a24	0.0034641102	0.029004911	0.046065405	0.06993339	0.10468418	0.064125106	0.14834276	0.15476653	0.37961364
a34	0.0055002263	0.08118149	0.038343016	0.040119737	0.09703819	0.13064936	0.16920711	0.14664242	0.29131848
a37	0.0131030055	0.070819646	0.026171302	0.039879728	0.109789304	0.16333777	0.19645408	0.08900162	0.29144356
a31	0.014052008	0.047662914	0.015164126	0.04127023	0.06929993	0.16053253	0.20576467	0.13245851	0.31379512
a37	0.033971533	0.05028331	0.022396732	0.0045099137	0.03276081	0.30362543	0.121780775	0.115410395	0.31526113
a41	0.020300545	0.049502842	0.012686376	0.023215866	0.07270452	0.23375925	0.12068116	0.101540886	0.3656085
a31	0.011429932	0.05961278	0.016646383	0.034507036	0.077468805	0.23976648	0.12538783	0.10755515	0.32762557
a28	0.02118976	0.018597396	0.027224649	0.0054326947	0.017879557	0.15067373	0.18237583	0.17796496	0.3986614
a20	0.023935726	0.03759593	0.029613787	0.037066646	0.18801025	0.25067157	0.07668262	0.08821841	0.26820505
a17	0.0087038055	0.052821808	0.036938164	0.07199452	0.22715689	0.17935415	0.089640014	0.0717936	0.26159704
a31	0.0069018174	0.066046044	0.051139764	0.055603523	0.17339803	0.22719772	0.07956009	0.08685547	0.25329754
a24	0.01738643	0.021654006	0.034188915	0.010123501	0.018469635	0.19841766	0.16989145	0.17883998	0.3510284
a20	0.018575234	0.02563469	0.041894738	0.03332825	0.10524805	0.2585357	0.10767909	0.11954027	0.28956395
</S>	0.011563471	0.054415956	0.06354352	0.074675374	0.21296473	0.2785729	0.068328865	0.055689808	0.1802454
