 	voglio	un	forno	che	vende	rustici	</S>
a31	0.22040933	0.18935235	0.14236756	0.05467347	0.053606667	0.10965067	0.22993994
a37	0.13434406	0.13416645	0.12841019	0.14572111	0.15295903	0.18750566	0.11689347
a31	0.2373798	0.21041974	0.080007635	0.13307573	0.14065634	0.10136079	0.09709999
a17	0.19715571	0.19393575	0.045956932	0.084879585	0.16239125	0.13968585	0.17599492
a20	0.12621553	0.13582262	0.061634015	0.08498412	0.09839114	0.27414	0.21881256
a31	0.09031079	0.092492744	0.13045925	0.1344967	0.09353308	0.2813388	0.17736867
a41	0.14469558	0.18186843	0.033941824	0.049936943	0.10129185	0.17333531	0.31493008
a24	0.08637915	0.10593412	0.04419155	0.10307963	0.124491826	0.26955783	0.26636583
a31	0.16505502	0.19016184	0.08220576	0.15181632	0.09902874	0.14080009	0.17093226
a39	0.035416014	0.05588524	0.010318203	0.0081199445	0.018831342	0.1512811	0.72014815
a31	0.03355487	0.057846583	0.012526571	0.03444573	0.08343335	0.27617362	0.5020192
a8	0.01210326	0.014470412	0.0036612623	0.0044727665	0.013751762	0.09626255	0.85527796
a26	0.013478601	0.017587962	0.0045526573	0.004208655	0.029853633	0.22590084	0.70441765
a23	0.017289158	0.01643177	0.008710169	0.013754156	0.035762943	0.1948257	0.71322614
a31	0.016832193	0.019094922	0.0059153903	0.009859469	0.036915418	0.34455502	0.56682754
a20	0.0076783206	0.012952871	0.007857506	0.0072961715	0.032166954	0.34447312	0.587575
a39	0.00542161	0.010354047	0.005635669	0.0055406317	0.04818949	0.22962222	0.6952363
a11	0.0029237082	0.005798709	0.003985185	0.007057573	0.063171856	0.24003844	0.67702454
a37	0.004102076	0.007683339	0.0027114851	0.009435355	0.119356975	0.23095901	0.6257518
a14	0.004763369	0.011443084	0.004263499	0.011644781	0.13492385	0.31724182	0.5157196
a24	0.003600657	0.009347614	0.005189109	0.016163772	0.14542893	0.35074618	0.4695238
a28	0.002245836	0.0063867723	0.004867515	0.027165757	0.17898265	0.35578227	0.42456922
a20	0.0032056626	0.008592278	0.009211821	0.034839876	0.22161941	0.35368913	0.36884183
a8	0.0052159866	0.010443338	0.016636033	0.04087899	0.2676581	0.33374295	0.32542458
</S>	0.019211197	0.023456275	0.04831624	0.07852366	0.21715496	0.28633502	0.32700267
