 	se	vieni	ogni	giorno	a	casa	mia	compra	il	pane	</S>
a31	0.19132137	0.18665466	0.08754373	0.071857624	0.06385355	0.07989566	0.021899857	0.01825035	0.03523469	0.0744602	0.16902831
a37	0.0730699	0.08978046	0.05780931	0.05573018	0.057019755	0.08294136	0.06185751	0.062214304	0.054056596	0.2051032	0.20041743
a31	0.24797349	0.14843772	0.12661205	0.092804	0.062264364	0.039049096	0.07329499	0.028653514	0.03456317	0.11659596	0.02975171
a20	0.1809015	0.13808373	0.12713991	0.123848476	0.09944042	0.07384126	0.07947419	0.0453849	0.021628162	0.037827764	0.07242978
a31	0.03825684	0.039405663	0.046291415	0.083068274	0.27789527	0.103403255	0.069987305	0.027611626	0.02990283	0.049400955	0.23477656
a20	0.096343175	0.18411665	0.111094385	0.09468022	0.14853449	0.14697656	0.03976493	0.027012644	0.0230346	0.021112703	0.10732968
a31	0.035828054	0.03880512	0.04648356	0.100461684	0.25203514	0.101191156	0.089618735	0.028965725	0.057563126	0.04896539	0.20008235
a11	0.06282658	0.13280864	0.07038239	0.07394898	0.15107399	0.18850404	0.04072985	0.03313274	0.033106904	0.03368681	0.17979904
a31	0.059350856	0.074664675	0.060614616	0.087717384	0.1938114	0.18452755	0.06353533	0.018726265	0.022210347	0.03499396	0.19984756
a20	0.042544547	0.06788902	0.04251976	0.06479617	0.17810337	0.20290326	0.051314063	0.042716734	0.06133215	0.054153748	0.19172713
a31	0.0351676	0.060014676	0.04033479	0.07524321	0.177102	0.20546567	0.08509795	0.018713752	0.020108264	0.04180669	0.24094532
a29	0.030486595	0.023466129	0.021899652	0.03773804	0.11842473	0.22472219	0.057681944	0.05689559	0.08589089	0.12853171	0.21426249
a46	0.016732335	0.04896028	0.023424178	0.05495515	0.21061285	0.20276111	0.06308087	0.031242833	0.026286324	0.081447735	0.24049638
a18	0.019775486	0.05172399	0.024185931	0.04137438	0.20174263	0.18339871	0.039776698	0.019923426	0.021630276	0.14928411	0.24718446
a31	0.036155093	0.06566977	0.022196965	0.023812594	0.11240931	0.17447333	0.040718585	0.013293777	0.023289016	0.28958955	0.19839194
a28	0.013866884	0.014098771	0.014918811	0.03941039	0.08798085	0.13552777	0.09967772	0.11282243	0.110374756	0.18726587	0.18405572
a20	0.009239667	0.014249811	0.016523458	0.049329247	0.10714915	0.085970856	0.064210005	0.08092127	0.13446128	0.24089958	0.1970457
a41	0.009294008	0.019346833	0.012064553	0.02827381	0.076247655	0.06267565	0.036534373	0.031233484	0.12726933	0.24970992	0.34735036
a28	0.0052394844	0.008949991	0.005791083	0.008506065	0.04596779	0.079170324	0.024269314	0.020200085	0.035280004	0.3128973	0.45372856
a8	0.005573511	0.00886865	0.005174186	0.0068300334	0.024617562	0.10777974	0.019325098	0.018956468	0.027513942	0.31826594	0.45709482
a23	0.011565795	0.013151573	0.010890281	0.011233142	0.025876382	0.1026265	0.020346615	0.006461424	0.022080367	0.41261443	0.36315346
a31	0.028612148	0.029467192	0.019674493	0.019659325	0.04359202	0.12123834	0.034982543	0.012379671	0.018019054	0.20917332	0.46320185
a39	0.009271489	0.016388834	0.009725491	0.012874112	0.015868219	0.044781305	0.02375958	0.04065968	0.16152675	0.340144	0.32500052
a20	0.0015029577	0.0043246434	0.0019728553	0.0028249677	0.005468001	0.008589161	0.020988565	0.04848362	0.13359395	0.40429634	0.3679549
a39	0.0019998944	0.0042993417	0.002075643	0.0035306662	0.0080656735	0.016997732	0.034393158	0.07388361	0.17642286	0.32129285	0.35703862
a8	0.0041468265	0.0058818446	0.0029405658	0.0052615535	0.009827146	0.03243946	0.032711647	0.032915317	0.07058231	0.29230785	0.5109855
a31	0.011096582	0.011882719	0.005586005	0.0072537926	0.021301871	0.036711074	0.032275476	0.012265577	0.023449065	0.20944287	0.62873495
a28	0.002066402	0.0079089375	0.0038827045	0.003598448	0.005935104	0.0053370744	0.017044928	0.029465394	0.07949277	0.4288765	0.41639185
a20	0.0015775631	0.0057589463	0.003398571	0.0036304318	0.00848105	0.0051082294	0.046090964	0.051881928	0.16627309	0.41977477	0.28802434
a8	0.0017417725	0.0057011154	0.0035757658	0.003777404	0.007186327	0.007615149	0.045197528	0.07132526	0.2551659	0.35030678	0.24840707
a23	0.0044379714	0.00529936	0.004748218	0.007856498	0.022062806	0.013144714	0.036263313	0.033052873	0.030264841	0.36522	0.4776493
a8	0.008156386	0.008841418	0.007788558	0.0098720705	0.026403926	0.01723487	0.032413818	0.019077862	0.024806902	0.26384142	0.58156276
</S>	0.009951666	0.011733719	0.00964577	0.011952655	0.03261307	0.021565452	0.03263176	0.020703988	0.03406543	0.24481893	0.57031757
