 	avete	cucinato	le	verdure	</S>
a31	0.19970496	0.3151452	0.20457579	0.09807337	0.18250063
a46	0.14918056	0.5594355	0.18245716	0.04877992	0.060146805
a20	0.31463352	0.31244534	0.22933564	0.07244203	0.0711435
a31	0.3528764	0.32853356	0.13282391	0.099091664	0.08667443
a17	0.21487994	0.23158248	0.14610031	0.37232938	0.035107937
a31	0.20307828	0.29288486	0.25309527	0.20138787	0.049553625
a35	0.0966012	0.5392554	0.08165008	0.18271165	0.09978168
a31	0.063862406	0.33585215	0.082688406	0.18782897	0.3297681
a46	0.041539844	0.18806724	0.051675133	0.1948718	0.523846
a38	0.016513966	0.0735895	0.036207046	0.49229416	0.3813953
a17	0.0058339266	0.03813396	0.017233608	0.31861234	0.62018615
</S>	0.00540758	0.0390973	0.016912099	0.27933443	0.6592486
