 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
a31	0.054258317	0.069997065	0.2506963	0.10670225	0.06052669	0.04372522	0.018787924	0.04057311	0.0275216	0.050859354	0.112037	0.16431516
a18	0.07273144	0.15152176	0.110161714	0.050565667	0.04647761	0.069909856	0.07488063	0.06705719	0.056139253	0.06140376	0.12890859	0.11024252
a31	0.27987012	0.18512571	0.17046468	0.020479562	0.018671388	0.01993669	0.019992871	0.048054773	0.018898904	0.023593854	0.12797485	0.06693661
a20	0.3432486	0.20021458	0.1621364	0.016622318	0.01448326	0.022998676	0.030512454	0.05269054	0.010990238	0.010201703	0.08316253	0.0527387
a15	0.16024166	0.15500158	0.1497897	0.024875524	0.012739595	0.012881408	0.015645683	0.02862081	0.0055736913	0.014227539	0.06890647	0.3514963
a31	0.18824156	0.18170235	0.17487077	0.025073448	0.009601374	0.006544937	0.007024564	0.018443448	0.0076448494	0.013561582	0.105826624	0.2614645
a20	0.2974052	0.25348213	0.176688	0.020353906	0.015119959	0.021174753	0.027967885	0.055658776	0.012525087	0.016629029	0.03256895	0.07042636
a11	0.13378571	0.13366134	0.13308297	0.028066946	0.02654559	0.017294195	0.016664907	0.028849866	0.0034829993	0.011678787	0.14641273	0.320474
a0	0.1811894	0.17684847	0.17123652	0.023166897	0.010319148	0.006330891	0.006440348	0.018332822	0.008265281	0.013781839	0.14591913	0.23816925
a41	0.14787531	0.14607115	0.14378037	0.025455376	0.012209893	0.006083237	0.0053168726	0.02026433	0.0066357087	0.016204411	0.10938978	0.3607135
a20	0.13160375	0.13059251	0.1294409	0.027182302	0.017096337	0.008008661	0.006330525	0.019935556	0.0054369085	0.018965075	0.077771254	0.42763624
a31	0.0997618	0.09941848	0.10008388	0.032646917	0.026403507	0.012502143	0.00939465	0.017333448	0.0067667644	0.021382442	0.0860726	0.48823336
a30	0.16119114	0.16039583	0.23867549	0.079500064	0.051152203	0.028329836	0.034337763	0.02477499	0.03935965	0.02458999	0.028323555	0.12936951
a31	0.05169182	0.052141096	0.05470949	0.022810865	0.022940902	0.019655928	0.018026885	0.01961945	0.010786694	0.023623688	0.1573271	0.5466661
a20	0.07539519	0.087098494	0.040592145	0.043354515	0.040842477	0.076969296	0.0915684	0.06334043	0.087615795	0.09340695	0.12404327	0.17577298
a31	0.07023675	0.07643011	0.050850578	0.02550897	0.022544237	0.031689152	0.0339803	0.046568528	0.036719695	0.06588491	0.14746967	0.39211708
a37	0.013736273	0.01787694	0.016566036	0.022128856	0.03209444	0.050486192	0.05358863	0.051569562	0.057036374	0.07520474	0.2600315	0.34968045
a35	0.03160126	0.036593694	0.015347122	0.015199985	0.025085796	0.03228685	0.037524473	0.060117397	0.05486714	0.10414649	0.2331316	0.35409823
a11	0.00423057	0.0060687885	0.0025086713	0.0053770044	0.010452063	0.03139366	0.06699353	0.057655465	0.10094701	0.10256773	0.14189292	0.46991253
a46	0.007863348	0.01380825	0.0051438548	0.0034393324	0.007369937	0.0312985	0.049105626	0.13855802	0.029166203	0.09706059	0.23110332	0.38608307
a31	0.00793627	0.016487412	0.00675492	0.0045368946	0.010572959	0.021330792	0.030138023	0.06024217	0.01807562	0.06439072	0.29519898	0.46433523
a46	0.0016586112	0.0033104324	0.010893786	0.010963872	0.010969107	0.014217986	0.02160142	0.022471888	0.027970469	0.060510848	0.2881837	0.52724785
a18	0.0007129891	0.0014251386	0.0031850021	0.0038303242	0.0056137517	0.0154391	0.03621345	0.033942826	0.11002653	0.20744573	0.23814948	0.3440157
a31	0.0014841697	0.0034381957	0.004785014	0.0049634115	0.012762331	0.027562408	0.071637824	0.10179602	0.105982274	0.16633153	0.124468364	0.3747884
a1	0.0012555072	0.0034540612	0.005980278	0.0063905623	0.009901447	0.0062223105	0.020894352	0.009741857	0.04537448	0.09119608	0.18780313	0.61178595
a20	0.00047157513	0.0014884627	0.0022331062	0.002834393	0.0056650816	0.009797475	0.063899785	0.022636749	0.12456562	0.17120196	0.1675159	0.4276899
a31	0.00066604913	0.0022777726	0.005791333	0.004822967	0.011088403	0.024270479	0.12280943	0.08340362	0.16168533	0.18597877	0.16896619	0.22823958
a27	0.0022059933	0.0029676352	0.0047992407	0.0031279658	0.006528691	0.005700378	0.019150328	0.012592932	0.0883163	0.14636272	0.18257995	0.52566785
a31	0.0013983232	0.0044700215	0.0067438562	0.002617624	0.0064158863	0.018265154	0.07988707	0.04181033	0.12011774	0.13087906	0.14389798	0.44349694
a46	0.004730354	0.0055040675	0.008437561	0.0056050564	0.0076531423	0.008003734	0.030498538	0.032686595	0.100632764	0.14100626	0.22623849	0.42900345
</S>	0.0019176832	0.0031158521	0.0054587526	0.0029104557	0.0055180336	0.020944403	0.06495953	0.03367158	0.124838576	0.1530146	0.14712541	0.4365251
