 	il	morto	vuole	pianto	</S>
a46	0.5352473	0.1520897	0.050962478	0.106037565	0.15566291
a23	0.15585826	0.31445858	0.23152632	0.167352	0.13080487
a20	0.089670755	0.2732886	0.3153504	0.18809102	0.13359925
a31	0.482918	0.16911104	0.11667168	0.13305119	0.09824811
a21	0.3494328	0.41735256	0.02516073	0.05830146	0.14975248
a11	0.1726776	0.27891228	0.05254406	0.14908665	0.34677935
a10	0.16232821	0.37480426	0.06246165	0.11185316	0.28855276
a27	0.063137606	0.16857637	0.045406595	0.16663294	0.55624646
a17	0.020753514	0.053623106	0.053203043	0.13603613	0.7363843
a31	0.03816524	0.09668311	0.09455538	0.20440975	0.56618655
a37	0.03725212	0.14161251	0.100759596	0.25908315	0.46129265
a31	0.015255816	0.05618101	0.05298192	0.3436076	0.53197366
a37	0.07846217	0.20260206	0.17357384	0.28089106	0.26447085
a17	0.006447807	0.026265442	0.037235413	0.46966717	0.46038413
a31	0.002490191	0.01253759	0.029058881	0.6057811	0.35013226
a10	0.07704754	0.3112283	0.07971463	0.13961464	0.39239493
a7	0.004917748	0.031081596	0.06907747	0.4884839	0.4064393
a31	0.0016651426	0.015703008	0.058999285	0.45249853	0.47113395
a33	0.03904838	0.08220046	0.049091183	0.12334455	0.70631546
a29	0.0075432323	0.074918225	0.17729828	0.28827477	0.4519655
a41	0.005228176	0.04641632	0.21536854	0.26215	0.47083706
a31	0.002425383	0.025243407	0.16366334	0.27947167	0.5291962
a39	0.025642477	0.05528384	0.08129644	0.28334892	0.55442834
</S>	0.01010171	0.058014713	0.26842377	0.28325444	0.38020533
