 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
a31	0.3399586	0.20274843	0.08145311	0.04102878	0.026692659	0.05227037	0.052045025	0.018045649	0.013362683	0.018534608	0.030494865	0.12336514
a18	0.10448444	0.05534266	0.052038904	0.05009307	0.054447584	0.07448265	0.05364583	0.06876549	0.06554747	0.048861578	0.18576397	0.18652639
a31	0.1823575	0.10090458	0.074544415	0.046799917	0.060287658	0.05109451	0.06884093	0.08691288	0.07179375	0.016400883	0.09673668	0.14332627
a24	0.15458463	0.055467863	0.040674597	0.03910975	0.04774839	0.053798407	0.07566699	0.085116036	0.0946844	0.037769552	0.11935271	0.19602662
a31	0.09801866	0.032976247	0.06873451	0.040807694	0.051590364	0.020328578	0.09281525	0.12607715	0.16907507	0.057944506	0.060923796	0.18070816
a17	0.13060033	0.013718157	0.03599216	0.058539797	0.059161946	0.05330711	0.079845436	0.08704437	0.15417777	0.08379266	0.04259573	0.20122445
a31	0.055427536	0.02456313	0.05735134	0.043409627	0.032683235	0.01182894	0.09803168	0.14364725	0.14687955	0.07035736	0.036021568	0.27979878
a20	0.052900147	0.0076810233	0.027251588	0.04201323	0.048502106	0.055707768	0.059622083	0.055188667	0.07764351	0.064514294	0.037795745	0.47117978
a7	0.051897574	0.012378696	0.03019998	0.03567647	0.024235358	0.0135680055	0.06568669	0.08723904	0.09949405	0.08965122	0.04627784	0.443695
a31	0.06657562	0.011776453	0.026829377	0.035169978	0.030214326	0.02125329	0.057944767	0.06633016	0.11635964	0.0875044	0.18812726	0.29191467
a18	0.019018702	0.006922582	0.02951827	0.048452362	0.043800965	0.047533154	0.07017049	0.07352626	0.07287033	0.07308818	0.03407119	0.4810275
a41	0.03920632	0.0045472025	0.013900257	0.025685204	0.019816821	0.018216725	0.0349881	0.045356683	0.073019154	0.08326483	0.077913344	0.5640854
a31	0.049373902	0.00981215	0.02218889	0.029750193	0.020355487	0.013713137	0.051436935	0.074745096	0.13006738	0.13342798	0.15944198	0.3056869
a46	0.0123416195	0.00650362	0.010133885	0.023715101	0.021722473	0.01858773	0.023866499	0.026048195	0.045345705	0.050610337	0.04201777	0.71910703
a20	0.010442836	0.0029754085	0.0042905025	0.011243889	0.009514715	0.0056713927	0.010424621	0.016121924	0.059982806	0.15372194	0.4876213	0.22798862
a31	0.014758592	0.0045608105	0.0043235775	0.008299905	0.007198541	0.0047487924	0.012823544	0.037847396	0.12026424	0.21866603	0.2812014	0.28530717
a39	0.013425606	0.008309586	0.013466939	0.03428786	0.034884207	0.01640931	0.016240077	0.022678679	0.04836621	0.098250896	0.10485419	0.5888264
a31	0.0059316913	0.0010652974	0.003142118	0.006001071	0.0061555896	0.0030588668	0.005119234	0.010705866	0.041065734	0.091258906	0.5771053	0.24939038
a24	0.035768017	0.017566152	0.035005968	0.030038869	0.029695299	0.023840008	0.023372453	0.035267774	0.051454484	0.16194633	0.1645436	0.39150107
a31	0.010951048	0.0036805037	0.010884188	0.012674926	0.013378447	0.013419024	0.019959535	0.028640887	0.03836116	0.12658188	0.44901347	0.27245495
a17	0.031080479	0.026970048	0.048099212	0.018819554	0.01744906	0.014015992	0.018659927	0.023755573	0.03661807	0.19122009	0.16591333	0.4073986
a31	0.021402618	0.009987871	0.0139724	0.013178002	0.018782295	0.023380686	0.02722804	0.030598657	0.046364475	0.13598059	0.4551609	0.20396356
a8	0.02337175	0.03642024	0.0461672	0.017692255	0.016583888	0.01235919	0.018780585	0.021494342	0.035611477	0.19598442	0.18200815	0.3935265
a24	0.013382587	0.013774184	0.018481443	0.011093758	0.011549374	0.013133911	0.018054396	0.023705615	0.045621976	0.12180481	0.38739127	0.32200658
a20	0.007462849	0.007552738	0.017225934	0.01651132	0.017254746	0.015120736	0.018949786	0.030529203	0.05261886	0.11807043	0.50707585	0.19162756
a41	0.0034404923	0.0018064288	0.008459723	0.012608765	0.018722221	0.006883328	0.012669283	0.069486834	0.18552077	0.16657984	0.3239147	0.18990758
a31	0.002604682	0.0015052067	0.0057636052	0.011321476	0.021005135	0.026794335	0.041908495	0.070070595	0.17956409	0.1810773	0.26305768	0.19532743
a46	0.008518334	0.010782011	0.023465607	0.009897132	0.012037785	0.00977834	0.01031852	0.015097141	0.021777073	0.1325297	0.4453691	0.30042925
a31	0.004161608	0.0039516063	0.008662489	0.0063372245	0.011077584	0.00781472	0.014766068	0.06248908	0.09646913	0.1899642	0.29509997	0.29920632
a20	0.0081959935	0.012005842	0.023014165	0.012684479	0.014731864	0.008496974	0.008794649	0.009744534	0.023924997	0.11996492	0.48910537	0.26933625
a8	0.0073661553	0.0058508245	0.010785743	0.008623679	0.013162786	0.009068613	0.015594136	0.06367163	0.09856621	0.2043767	0.26747173	0.29546174
</S>	0.0065568243	0.0030033553	0.023705628	0.01335105	0.024387486	0.027327536	0.027673228	0.076554425	0.11859263	0.12979524	0.24968036	0.2993723
